sim_time,vehicle_id,tls_id,lane_id,eta,speed,priority_granted,phase_index,note
0.05,bus2,N/A,405373680#0_0,N/A,0.0,no,N/A,No TLS ahead
0.05,bus4,N/A,-405356845#1_0,N/A,0.0,no,N/A,No TLS ahead
0.05,bus1,36635979,-405356692_0,N/A,0.0,no,N/A,ETA unavailable
0.05,bus5,N/A,119259554_0,N/A,0.0,no,N/A,No TLS ahead
0.05,bus3,N/A,295700308#0_0,N/A,0.0,no,N/A,No TLS ahead
0.1,bus2,N/A,405373680#0_0,N/A,0.06,no,N/A,No TLS ahead
0.1,bus4,N/A,-405356845#1_0,N/A,0.06,no,N/A,No TLS ahead
0.1,bus1,36635979,-405356692_0,N/A,0.06,no,N/A,ETA unavailable
0.1,bus5,N/A,119259554_0,N/A,0.06,no,N/A,No TLS ahead
0.1,bus3,N/A,295700308#0_0,N/A,0.06,no,N/A,No TLS ahead
0.15,bus2,N/A,405373680#0_0,N/A,0.12,no,N/A,No TLS ahead
0.15,bus4,N/A,-405356845#1_0,N/A,0.12,no,N/A,No TLS ahead
0.15,bus1,36635979,-405356692_0,102.62,0.12,no,N/A,ETA too high (102.6s)
0.15,bus5,N/A,119259554_0,N/A,0.12,no,N/A,No TLS ahead
0.15,bus3,N/A,295700308#0_0,N/A,0.12,no,N/A,No TLS ahead
0.2,bus2,N/A,405373680#0_0,N/A,0.18,no,N/A,No TLS ahead
0.2,bus4,N/A,-405356845#1_0,N/A,0.18,no,N/A,No TLS ahead
0.2,bus1,36635979,-405356692_0,69.56,0.17,no,N/A,ETA too high (69.6s)
0.2,bus5,N/A,119259554_0,N/A,0.17,no,N/A,No TLS ahead
0.2,bus3,N/A,295700308#0_0,N/A,0.18,no,N/A,No TLS ahead
0.25,bus2,N/A,405373680#0_0,N/A,0.23,no,N/A,No TLS ahead
0.25,bus4,N/A,-405356845#1_0,N/A,0.23,no,N/A,No TLS ahead
0.25,bus1,36635979,-405356692_0,52.35,0.23,no,N/A,ETA too high (52.4s)
0.25,bus5,N/A,119259554_0,N/A,0.23,no,N/A,No TLS ahead
0.25,bus3,N/A,295700308#0_0,N/A,0.24,no,N/A,No TLS ahead
0.3,bus2,N/A,405373680#0_0,N/A,0.29,no,N/A,No TLS ahead
0.3,bus4,N/A,-405356845#1_0,N/A,0.29,no,N/A,No TLS ahead
0.3,bus1,36635979,-405356692_0,42.15,0.29,no,N/A,ETA too high (42.1s)
0.3,bus5,N/A,119259554_0,N/A,0.29,no,N/A,No TLS ahead
0.3,bus3,N/A,295700308#0_0,N/A,0.3,no,N/A,No TLS ahead
0.35,bus2,N/A,405373680#0_0,N/A,0.34,no,N/A,No TLS ahead
0.35,bus4,N/A,-405356845#1_0,N/A,0.35,no,N/A,No TLS ahead
0.35,bus1,36635979,-405356692_0,35.26,0.34,no,N/A,ETA too high (35.3s)
0.35,bus5,N/A,119259554_0,N/A,0.34,no,N/A,No TLS ahead
0.35,bus3,N/A,295700308#0_0,N/A,0.35,no,N/A,No TLS ahead
0.4,bus2,N/A,405373680#0_0,N/A,0.4,no,N/A,No TLS ahead
0.4,bus4,N/A,-405356845#1_0,N/A,0.4,no,N/A,No TLS ahead
0.4,bus1,36635979,-405356692_0,30.04,0.4,no,N/A,ETA too high (30.0s)
0.4,bus5,N/A,119259554_0,N/A,0.4,no,N/A,No TLS ahead
0.4,bus3,N/A,295700308#0_0,N/A,0.4,no,N/A,No TLS ahead
0.45,bus2,N/A,405373680#0_0,N/A,0.45,no,N/A,No TLS ahead
0.45,bus4,N/A,-405356845#1_0,N/A,0.45,no,N/A,No TLS ahead
0.45,bus1,36635979,-405356692_0,26.75,0.45,no,N/A,ETA too high (26.8s)
0.45,bus5,N/A,119259554_0,N/A,0.45,no,N/A,No TLS ahead
0.45,bus3,N/A,295700308#0_0,N/A,0.45,no,N/A,No TLS ahead
0.5,bus2,N/A,405373680#0_0,N/A,0.51,no,N/A,No TLS ahead
0.5,bus4,N/A,-405356845#1_0,N/A,0.5,no,N/A,No TLS ahead
0.5,bus1,36635979,-405356692_0,23.96,0.5,no,N/A,ETA too high (24.0s)
0.5,bus5,N/A,119259554_0,N/A,0.51,no,N/A,No TLS ahead
0.5,bus3,N/A,295700308#0_0,N/A,0.5,no,N/A,No TLS ahead
0.55,bus2,N/A,405373680#0_0,N/A,0.56,no,N/A,No TLS ahead
0.55,bus4,N/A,-405356845#1_0,N/A,0.55,no,N/A,No TLS ahead
0.55,bus1,36635979,-405356692_0,21.47,0.56,no,N/A,ETA too high (21.5s)
0.55,bus5,N/A,119259554_0,N/A,0.57,no,N/A,No TLS ahead
0.55,bus3,N/A,295700308#0_0,N/A,0.56,no,N/A,No TLS ahead
0.6,bus2,N/A,405373680#0_0,N/A,0.61,no,N/A,No TLS ahead
0.6,bus4,N/A,-405356845#1_0,N/A,0.6,no,N/A,No TLS ahead
0.6,bus1,36635979,-405356692_0,19.6,0.61,no,N/A,ETA too high (19.6s)
0.6,bus5,N/A,119259554_0,N/A,0.63,no,N/A,No TLS ahead
0.6,bus3,N/A,295700308#0_0,N/A,0.61,no,N/A,No TLS ahead
0.65,bus2,N/A,405373680#0_0,N/A,0.66,no,N/A,No TLS ahead
0.65,bus4,N/A,-405356845#1_0,N/A,0.65,no,N/A,No TLS ahead
0.65,bus1,36635979,-405356692_0,17.92,0.67,no,N/A,ETA too high (17.9s)
0.65,bus5,N/A,119259554_0,N/A,0.68,no,N/A,No TLS ahead
0.65,bus3,N/A,295700308#0_0,N/A,0.67,no,N/A,No TLS ahead
0.7,bus2,N/A,405373680#0_0,N/A,0.71,no,N/A,No TLS ahead
0.7,bus4,N/A,:5555441671_0_0,N/A,0.71,no,N/A,No TLS ahead
0.7,bus1,36635979,-405356692_0,16.48,0.72,no,N/A,ETA too high (16.5s)
0.7,bus5,N/A,119259554_0,N/A,0.73,no,N/A,No TLS ahead
0.7,bus3,N/A,295700308#0_0,N/A,0.72,no,N/A,No TLS ahead
0.75,bus2,N/A,405373680#0_0,N/A,0.76,no,N/A,No TLS ahead
0.75,bus4,N/A,:5555441671_0_0,N/A,0.76,no,N/A,No TLS ahead
0.75,bus1,36635979,-405356692_0,15.38,0.77,no,N/A,ETA too high (15.4s)
0.75,bus5,N/A,119259554_0,N/A,0.77,no,N/A,No TLS ahead
0.75,bus3,N/A,295700308#0_0,N/A,0.77,no,N/A,No TLS ahead
0.8,bus2,N/A,405373680#0_0,N/A,0.81,no,N/A,No TLS ahead
0.8,bus4,N/A,:5555441671_0_0,N/A,0.81,no,N/A,No TLS ahead
0.8,bus1,36635979,-405356692_0,14.38,0.82,no,N/A,ETA too high (14.4s)
0.8,bus5,N/A,119259554_0,N/A,0.83,no,N/A,No TLS ahead
0.8,bus3,N/A,295700308#0_0,N/A,0.81,no,N/A,No TLS ahead
0.85,bus2,N/A,405373680#0_0,N/A,0.85,no,N/A,No TLS ahead
0.85,bus4,N/A,:5555441671_0_0,N/A,0.87,no,N/A,No TLS ahead
0.85,bus1,36635979,-405356692_0,13.67,0.86,no,N/A,ETA too high (13.7s)
0.85,bus5,N/A,119259554_0,N/A,0.88,no,N/A,No TLS ahead
0.85,bus3,N/A,295700308#0_0,N/A,0.86,no,N/A,No TLS ahead
0.9,bus2,N/A,405373680#0_0,N/A,0.9,no,N/A,No TLS ahead
0.9,bus4,N/A,:5555441671_0_0,N/A,0.9,no,N/A,No TLS ahead
0.9,bus1,36635979,-405356692_0,12.99,0.9,no,N/A,ETA too high (13.0s)
0.9,bus5,N/A,119259554_0,N/A,0.94,no,N/A,No TLS ahead
0.9,bus3,N/A,295700308#0_0,N/A,0.92,no,N/A,No TLS ahead
0.95,bus2,N/A,405373680#0_0,N/A,0.95,no,N/A,No TLS ahead
0.95,bus4,N/A,:5555441671_0_0,N/A,0.95,no,N/A,No TLS ahead
0.95,bus1,36635979,-405356692_0,12.23,0.96,no,N/A,ETA too high (12.2s)
0.95,bus5,N/A,119259554_0,N/A,0.98,no,N/A,No TLS ahead
0.95,bus3,N/A,295700308#0_0,N/A,0.97,no,N/A,No TLS ahead
1.0,bus2,N/A,405373680#0_0,N/A,0.99,no,N/A,No TLS ahead
1.0,bus4,N/A,:5555441671_0_0,N/A,1.0,no,N/A,No TLS ahead
1.0,bus1,36635979,-405356692_0,11.46,1.01,no,N/A,ETA too high (11.5s)
1.0,bus5,N/A,119259554_0,N/A,1.03,no,N/A,No TLS ahead
1.0,bus3,N/A,295700308#0_0,N/A,1.0,no,N/A,No TLS ahead
1.05,bus2,N/A,405373680#0_0,N/A,1.04,no,N/A,No TLS ahead
1.05,bus4,N/A,:5555441671_0_0,N/A,1.05,no,N/A,No TLS ahead
1.05,bus1,36635979,-405356692_0,11.0,1.05,no,N/A,ETA too high (11.0s)
1.05,bus5,N/A,119259554_0,N/A,1.07,no,N/A,No TLS ahead
1.05,bus3,N/A,295700308#0_0,N/A,1.06,no,N/A,No TLS ahead
1.1,bus2,N/A,405373680#0_0,N/A,1.09,no,N/A,No TLS ahead
1.1,bus4,N/A,:5555441671_0_0,N/A,1.1,no,N/A,No TLS ahead
1.1,bus1,36635979,-405356692_0,10.46,1.1,no,N/A,ETA too high (10.5s)
1.1,bus5,N/A,119259554_0,N/A,1.11,no,N/A,No TLS ahead
1.1,bus3,N/A,295700308#0_0,N/A,1.11,no,N/A,No TLS ahead
1.15,bus2,N/A,405373680#0_0,N/A,1.13,no,N/A,No TLS ahead
1.15,bus4,N/A,:5555441671_0_0,N/A,1.15,no,N/A,No TLS ahead
1.15,bus1,36635979,-405356692_0,9.92,1.16,no,N/A,ETA too high (9.9s)
1.15,bus5,N/A,119259554_0,N/A,1.15,no,N/A,No TLS ahead
1.15,bus3,N/A,295700308#0_0,N/A,1.16,no,N/A,No TLS ahead
1.2,bus2,N/A,405373680#0_0,N/A,1.19,no,N/A,No TLS ahead
1.2,bus4,N/A,:5555441671_0_0,N/A,1.19,no,N/A,No TLS ahead
1.2,bus1,36635979,-405356692_0,9.51,1.2,no,N/A,ETA too high (9.5s)
1.2,bus5,N/A,119259554_0,N/A,1.21,no,N/A,No TLS ahead
1.2,bus3,N/A,295700308#0_0,N/A,1.21,no,N/A,No TLS ahead
1.25,bus2,N/A,405373680#0_0,N/A,1.22,no,N/A,No TLS ahead
1.25,bus4,N/A,:5555441671_0_0,N/A,1.23,no,N/A,No TLS ahead
1.25,bus1,36635979,-405356692_0,9.11,1.24,no,N/A,ETA too high (9.1s)
1.25,bus5,N/A,119259554_0,N/A,1.26,no,N/A,No TLS ahead
1.25,bus3,N/A,295700308#0_0,N/A,1.24,no,N/A,No TLS ahead
1.3,bus2,N/A,405373680#0_0,N/A,1.27,no,N/A,No TLS ahead
1.3,bus4,N/A,:5555441671_0_0,N/A,1.28,no,N/A,No TLS ahead
1.3,bus1,36635979,-405356692_0,8.75,1.29,no,N/A,ETA too high (8.8s)
1.3,bus5,N/A,119259554_0,N/A,1.3,no,N/A,No TLS ahead
1.3,bus3,N/A,295700308#0_0,N/A,1.28,no,N/A,No TLS ahead
1.35,bus2,N/A,405373680#0_0,N/A,1.33,no,N/A,No TLS ahead
1.35,bus4,N/A,:5555441671_0_0,N/A,1.31,no,N/A,No TLS ahead
1.35,bus1,36635979,-405356692_0,8.36,1.34,no,N/A,ETA too high (8.4s)
1.35,bus5,N/A,119259554_0,N/A,1.34,no,N/A,No TLS ahead
1.35,bus3,N/A,295700308#0_0,N/A,1.32,no,N/A,No TLS ahead
1.4,bus2,N/A,405373680#0_0,N/A,1.38,no,N/A,No TLS ahead
1.4,bus4,N/A,:5555441671_0_0,N/A,1.36,no,N/A,No TLS ahead
1.4,bus1,36635979,-405356692_0,8.04,1.39,no,N/A,ETA too high (8.0s)
1.4,bus5,N/A,119259554_0,N/A,1.38,no,N/A,No TLS ahead
1.4,bus3,N/A,295700308#0_0,N/A,1.36,no,N/A,No TLS ahead
1.45,bus2,N/A,405373680#0_0,N/A,1.44,no,N/A,No TLS ahead
1.45,bus4,N/A,:5555441671_0_0,N/A,1.42,no,N/A,No TLS ahead
1.45,bus1,36635979,-405356692_0,7.79,1.42,no,N/A,ETA too high (7.8s)
1.45,bus5,N/A,119259554_0,N/A,1.43,no,N/A,No TLS ahead
1.45,bus3,N/A,295700308#0_0,N/A,1.4,no,N/A,No TLS ahead
1.5,bus2,N/A,405373680#0_0,N/A,1.49,no,N/A,No TLS ahead
1.5,bus4,N/A,:5555441671_0_0,N/A,1.47,no,N/A,No TLS ahead
1.5,bus1,36635979,-405356692_0,7.57,1.45,no,N/A,ETA too high (7.6s)
1.5,bus5,N/A,119259554_0,N/A,1.47,no,N/A,No TLS ahead
1.5,bus3,N/A,295700308#0_0,N/A,1.44,no,N/A,No TLS ahead
1.55,bus2,N/A,405373680#0_0,N/A,1.53,no,N/A,No TLS ahead
1.55,bus4,N/A,:5555441671_0_0,N/A,1.5,no,N/A,No TLS ahead
1.55,bus1,36635979,-405356692_0,7.34,1.49,no,N/A,ETA too high (7.3s)
1.55,bus5,N/A,119259554_0,N/A,1.52,no,N/A,No TLS ahead
1.55,bus3,N/A,295700308#0_0,N/A,1.5,no,N/A,No TLS ahead
1.6,bus2,N/A,405373680#0_0,N/A,1.59,no,N/A,No TLS ahead
1.6,bus4,N/A,:5555441671_0_0,N/A,1.55,no,N/A,No TLS ahead
1.6,bus1,36635979,-405356692_0,7.08,1.53,no,N/A,ETA too high (7.1s)
1.6,bus5,N/A,119259554_0,N/A,1.57,no,N/A,No TLS ahead
1.6,bus3,N/A,295700308#0_0,N/A,1.56,no,N/A,No TLS ahead
1.65,bus2,N/A,405373680#0_0,N/A,1.62,no,N/A,No TLS ahead
1.65,bus4,N/A,:5555441671_0_0,N/A,1.6,no,N/A,No TLS ahead
1.65,bus1,36635979,-405356692_0,6.84,1.58,no,N/A,ETA too high (6.8s)
1.65,bus5,N/A,119259554_0,N/A,1.62,no,N/A,No TLS ahead
1.65,bus3,N/A,295700308#0_0,N/A,1.59,no,N/A,No TLS ahead
1.7,bus2,N/A,405373680#0_0,N/A,1.67,no,N/A,No TLS ahead
1.7,bus4,N/A,:5555441671_0_0,N/A,1.65,no,N/A,No TLS ahead
1.7,bus1,36635979,-405356692_0,6.6,1.62,no,N/A,ETA too high (6.6s)
1.7,bus5,N/A,119259554_0,N/A,1.67,no,N/A,No TLS ahead
1.7,bus3,N/A,295700308#0_0,N/A,1.64,no,N/A,No TLS ahead
1.75,bus2,N/A,405373680#0_0,N/A,1.71,no,N/A,No TLS ahead
1.75,bus4,N/A,:5555441671_0_0,N/A,1.7,no,N/A,No TLS ahead
1.75,bus1,36635979,-405356692_0,6.42,1.65,no,N/A,ETA too high (6.4s)
1.75,bus5,N/A,119259554_0,N/A,1.72,no,N/A,No TLS ahead
1.75,bus3,N/A,295700308#0_0,N/A,1.67,no,N/A,No TLS ahead
1.8,bus2,N/A,405373680#0_0,N/A,1.74,no,N/A,No TLS ahead
1.8,bus4,N/A,:5555441671_0_0,N/A,1.75,no,N/A,No TLS ahead
1.8,bus1,36635979,-405356692_0,6.16,1.71,no,N/A,ETA too high (6.2s)
1.8,bus5,N/A,119259554_0,N/A,1.76,no,N/A,No TLS ahead
1.8,bus3,N/A,295700308#0_0,N/A,1.73,no,N/A,No TLS ahead
1.85,bus2,N/A,405373680#0_0,N/A,1.78,no,N/A,No TLS ahead
1.85,bus4,N/A,:5555441671_0_0,N/A,1.8,no,N/A,No TLS ahead
1.85,bus1,36635979,-405356692_0,5.99,1.74,no,N/A,ETA too high (6.0s)
1.85,bus5,N/A,119259554_0,N/A,1.82,no,N/A,No TLS ahead
1.85,bus3,N/A,295700308#0_0,N/A,1.78,no,N/A,No TLS ahead
1.9,bus2,N/A,405373680#0_0,N/A,1.84,no,N/A,No TLS ahead
1.9,bus4,N/A,:5555441671_0_0,N/A,1.84,no,N/A,No TLS ahead
1.9,bus1,36635979,-405356692_0,5.77,1.79,no,N/A,ETA too high (5.8s)
1.9,bus5,N/A,119259554_0,N/A,1.86,no,N/A,No TLS ahead
1.9,bus3,N/A,295700308#0_0,N/A,1.84,no,N/A,No TLS ahead
1.95,bus2,N/A,405373680#0_0,N/A,1.89,no,N/A,No TLS ahead
1.95,bus4,N/A,:5555441671_0_0,N/A,1.88,no,N/A,No TLS ahead
1.95,bus1,36635979,-405356692_0,5.61,1.83,no,N/A,ETA too high (5.6s)
1.95,bus5,N/A,119259554_0,N/A,1.91,no,N/A,No TLS ahead
1.95,bus3,N/A,295700308#0_0,N/A,1.9,no,N/A,No TLS ahead
2.0,bus2,N/A,405373680#0_0,N/A,1.93,no,N/A,No TLS ahead
2.0,bus4,N/A,:5555441671_0_0,N/A,1.92,no,N/A,No TLS ahead
2.0,bus1,36635979,-405356692_0,5.4,1.88,no,N/A,ETA too high (5.4s)
2.0,bus5,N/A,119259554_0,N/A,1.97,no,N/A,No TLS ahead
2.0,bus3,N/A,295700308#0_0,N/A,1.96,no,N/A,No TLS ahead
2.05,bus2,N/A,405373680#0_0,N/A,1.97,no,N/A,No TLS ahead
2.05,bus4,N/A,:5555441671_0_0,N/A,1.97,no,N/A,No TLS ahead
2.05,bus1,36635979,-405356692_0,5.24,1.92,no,N/A,ETA too high (5.2s)
2.05,bus5,N/A,119259554_0,N/A,2.02,no,N/A,No TLS ahead
2.05,bus3,N/A,295700308#0_0,N/A,2.01,no,N/A,No TLS ahead
2.1,bus2,N/A,405373680#0_0,N/A,2.01,no,N/A,No TLS ahead
2.1,bus4,N/A,:5555441671_0_0,N/A,2.0,no,N/A,No TLS ahead
2.1,bus1,36635979,-405356692_0,5.03,1.98,no,N/A,ETA too high (5.0s)
2.1,bus5,N/A,119259554_0,N/A,2.07,no,N/A,No TLS ahead
2.1,bus3,N/A,295700308#0_0,N/A,2.05,no,N/A,No TLS ahead
2.15,bus2,N/A,405373680#0_0,N/A,2.04,no,N/A,No TLS ahead
2.15,bus4,N/A,:5555441671_0_0,N/A,2.06,no,N/A,No TLS ahead
2.15,bus1,36635979,-405356692_0,4.91,2.01,yes,4,Priority granted (ETA=4.9s)
2.15,bus5,N/A,119259554_0,N/A,2.11,no,N/A,No TLS ahead
2.15,bus3,N/A,295700308#0_0,N/A,2.11,no,N/A,No TLS ahead
2.2,bus2,N/A,405373680#0_0,N/A,2.08,no,N/A,No TLS ahead
2.2,bus4,N/A,:5555441671_0_0,N/A,2.09,no,N/A,No TLS ahead
2.2,bus1,36635979,-405356692_0,4.72,2.07,no,N/A,Cooldown active
2.2,bus5,N/A,119259554_0,N/A,2.17,no,N/A,No TLS ahead
2.2,bus3,N/A,295700308#0_0,N/A,2.16,no,N/A,No TLS ahead
2.25,bus2,N/A,405373680#0_0,N/A,2.12,no,N/A,No TLS ahead
2.25,bus4,N/A,:5555441671_0_0,N/A,2.14,no,N/A,No TLS ahead
2.25,bus1,36635979,-405356692_0,4.59,2.1,no,N/A,Cooldown active
2.25,bus5,N/A,119259554_0,N/A,2.23,no,N/A,No TLS ahead
2.25,bus3,N/A,295700308#0_0,N/A,2.2,no,N/A,No TLS ahead
2.3,bus2,N/A,405373680#0_0,N/A,2.17,no,N/A,No TLS ahead
2.3,bus4,N/A,:5555441671_0_0,N/A,2.2,no,N/A,No TLS ahead
2.3,bus1,36635979,-405356692_0,4.43,2.15,no,N/A,Cooldown active
2.3,bus5,N/A,119259554_0,N/A,2.28,no,N/A,No TLS ahead
2.3,bus3,N/A,295700308#0_0,N/A,2.25,no,N/A,No TLS ahead
2.35,bus2,N/A,405373680#0_0,N/A,2.21,no,N/A,No TLS ahead
2.35,bus4,N/A,:5555441671_0_0,N/A,2.24,no,N/A,No TLS ahead
2.35,bus1,36635979,-405356692_0,4.3,2.2,no,N/A,Cooldown active
2.35,bus5,N/A,119259554_0,N/A,2.31,no,N/A,No TLS ahead
2.35,bus3,N/A,295700308#0_0,N/A,2.28,no,N/A,No TLS ahead
2.4,bus2,N/A,405373680#0_0,N/A,2.26,no,N/A,No TLS ahead
2.4,bus4,N/A,:5555441671_0_0,N/A,2.28,no,N/A,No TLS ahead
2.4,bus1,36635979,-405356692_0,4.13,2.26,no,N/A,Cooldown active
2.4,bus5,N/A,119259554_0,N/A,2.37,no,N/A,No TLS ahead
2.4,bus3,N/A,295700308#0_0,N/A,2.34,no,N/A,No TLS ahead
2.45,bus2,N/A,405373680#0_0,N/A,2.3,no,N/A,No TLS ahead
2.45,bus4,N/A,:5555441671_0_0,N/A,2.33,no,N/A,No TLS ahead
2.45,bus1,36635979,-405356692_0,4.02,2.29,no,N/A,Cooldown active
2.45,bus5,N/A,119259554_0,N/A,2.43,no,N/A,No TLS ahead
2.45,bus3,N/A,295700308#0_0,N/A,2.38,no,N/A,No TLS ahead
2.5,bus2,N/A,405373680#0_0,N/A,2.35,no,N/A,No TLS ahead
2.5,bus4,N/A,:5555441671_0_0,N/A,2.36,no,N/A,No TLS ahead
2.5,bus1,36635979,-405356692_0,3.91,2.32,no,N/A,Cooldown active
2.5,bus5,N/A,119259554_0,N/A,2.48,no,N/A,No TLS ahead
2.5,bus3,N/A,295700308#0_0,N/A,2.43,no,N/A,No TLS ahead
2.55,bus2,N/A,405373680#0_0,N/A,2.4,no,N/A,No TLS ahead
2.55,bus4,N/A,:5555441671_0_0,N/A,2.42,no,N/A,No TLS ahead
2.55,bus1,36635979,-405356692_0,3.78,2.37,no,N/A,Cooldown active
2.55,bus5,N/A,119259554_0,N/A,2.52,no,N/A,No TLS ahead
2.55,bus3,N/A,295700308#0_0,N/A,2.48,no,N/A,No TLS ahead
2.6,bus2,N/A,405373680#0_0,N/A,2.44,no,N/A,No TLS ahead
2.6,bus4,N/A,:5555441671_0_0,N/A,2.47,no,N/A,No TLS ahead
2.6,bus1,36635979,-405356692_0,3.66,2.42,no,N/A,Cooldown active
2.6,bus5,N/A,119259554_0,N/A,2.56,no,N/A,No TLS ahead
2.6,bus3,N/A,295700308#0_0,N/A,2.53,no,N/A,No TLS ahead
2.65,bus2,N/A,405373680#0_0,N/A,2.49,no,N/A,No TLS ahead
2.65,bus4,N/A,:5555441671_0_0,N/A,2.5,no,N/A,No TLS ahead
2.65,bus1,36635979,-405356692_0,3.53,2.47,no,N/A,Cooldown active
2.65,bus5,N/A,119259554_0,N/A,2.62,no,N/A,No TLS ahead
2.65,bus3,N/A,295700308#0_0,N/A,2.59,no,N/A,No TLS ahead
2.7,bus2,N/A,405373680#0_0,N/A,2.53,no,N/A,No TLS ahead
2.7,bus4,N/A,:5555441671_0_0,N/A,2.54,no,N/A,No TLS ahead
2.7,bus1,36635979,-405356692_0,3.4,2.53,no,N/A,Cooldown active
2.7,bus5,N/A,119259554_0,N/A,2.65,no,N/A,No TLS ahead
2.7,bus3,N/A,295700308#0_0,N/A,2.62,no,N/A,No TLS ahead
2.75,bus2,N/A,405373680#0_0,N/A,2.58,no,N/A,No TLS ahead
2.75,bus4,N/A,:5555441671_0_0,N/A,2.59,no,N/A,No TLS ahead
2.75,bus1,36635979,-405356692_0,3.3,2.56,no,N/A,Cooldown active
2.75,bus5,N/A,119259554_0,N/A,2.71,no,N/A,No TLS ahead
2.75,bus3,N/A,295700308#0_0,N/A,2.68,no,N/A,No TLS ahead
2.8,bus2,N/A,405373680#0_0,N/A,2.61,no,N/A,No TLS ahead
2.8,bus4,N/A,:5555441671_0_0,N/A,2.63,no,N/A,No TLS ahead
2.8,bus1,36635979,-405356692_0,3.19,2.62,no,N/A,Cooldown active
2.8,bus5,N/A,119259554_0,N/A,2.75,no,N/A,No TLS ahead
2.8,bus3,N/A,295700308#0_0,N/A,2.73,no,N/A,No TLS ahead
2.85,bus2,N/A,405373680#0_0,N/A,2.65,no,N/A,No TLS ahead
2.85,bus4,N/A,:5555441671_0_0,N/A,2.68,no,N/A,No TLS ahead
2.85,bus1,36635979,-405356692_0,3.09,2.65,no,N/A,Cooldown active
2.85,bus5,N/A,119259554_0,N/A,2.78,no,N/A,No TLS ahead
2.85,bus3,N/A,295700308#0_0,N/A,2.77,no,N/A,No TLS ahead
2.9,bus2,N/A,405373680#0_0,N/A,2.7,no,N/A,No TLS ahead
2.9,bus4,N/A,:5555441671_0_0,N/A,2.71,no,N/A,No TLS ahead
2.9,bus1,36635979,-405356692_0,3.0,2.69,no,N/A,Cooldown active
2.9,bus5,N/A,119259554_0,N/A,2.83,no,N/A,No TLS ahead
2.9,bus3,N/A,295700308#0_0,N/A,2.82,no,N/A,No TLS ahead
2.95,bus2,N/A,405373680#0_0,N/A,2.73,no,N/A,No TLS ahead
2.95,bus4,N/A,:5555441671_0_0,N/A,2.75,no,N/A,No TLS ahead
2.95,bus1,36635979,-405356692_0,2.92,2.72,no,N/A,Cooldown active
2.95,bus5,N/A,119259554_0,N/A,2.86,no,N/A,No TLS ahead
2.95,bus3,N/A,295700308#0_0,N/A,2.86,no,N/A,No TLS ahead
3.0,bus2,N/A,405373680#0_0,N/A,2.78,no,N/A,No TLS ahead
3.0,bus4,N/A,:5555441671_0_0,N/A,2.81,no,N/A,No TLS ahead
3.0,bus1,36635979,-405356692_0,2.82,2.77,no,N/A,Cooldown active
3.0,bus5,N/A,119259554_0,N/A,2.89,no,N/A,No TLS ahead
3.0,bus3,N/A,295700308#0_0,N/A,2.9,no,N/A,No TLS ahead
3.05,bus2,N/A,405373680#0_0,N/A,2.83,no,N/A,No TLS ahead
3.05,bus4,N/A,:5555441671_0_0,N/A,2.84,no,N/A,No TLS ahead
3.05,bus1,36635979,-405356692_0,2.73,2.81,no,N/A,Cooldown active
3.05,bus5,N/A,119259554_0,N/A,2.93,no,N/A,No TLS ahead
3.05,bus3,N/A,295700308#0_0,N/A,2.94,no,N/A,No TLS ahead
3.1,bus2,N/A,405373680#0_0,N/A,2.88,no,N/A,No TLS ahead
3.1,bus4,N/A,:5555441671_0_0,N/A,2.87,no,N/A,No TLS ahead
3.1,bus1,36635979,-405356692_0,2.63,2.86,no,N/A,Cooldown active
3.1,bus5,N/A,119259554_0,N/A,2.99,no,N/A,No TLS ahead
3.1,bus3,N/A,295700308#0_0,N/A,3.0,no,N/A,No TLS ahead
3.15,bus2,N/A,405373680#0_0,N/A,2.93,no,N/A,No TLS ahead
3.15,bus4,N/A,:5555441671_0_0,N/A,2.91,no,N/A,No TLS ahead
3.15,bus1,36635979,-405356692_0,2.53,2.91,no,N/A,Cooldown active
3.15,bus5,N/A,119259554_0,N/A,3.05,no,N/A,No TLS ahead
3.15,bus3,N/A,295700308#0_0,N/A,3.03,no,N/A,No TLS ahead
3.2,bus2,N/A,405373680#0_0,N/A,2.99,no,N/A,No TLS ahead
3.2,bus4,N/A,:5555441671_0_0,N/A,2.96,no,N/A,No TLS ahead
3.2,bus1,36635979,-405356692_0,2.44,2.96,no,N/A,Cooldown active
3.2,bus5,N/A,119259554_0,N/A,3.09,no,N/A,No TLS ahead
3.2,bus3,N/A,295700308#0_0,N/A,3.09,no,N/A,No TLS ahead
3.25,bus2,N/A,405373680#0_0,N/A,3.02,no,N/A,No TLS ahead
3.25,bus4,N/A,:5555441671_0_0,N/A,3.01,no,N/A,No TLS ahead
3.25,bus1,36635979,-405356692_0,2.35,3.01,no,N/A,Cooldown active
3.25,bus5,N/A,119259554_0,N/A,3.13,no,N/A,No TLS ahead
3.25,bus3,N/A,295700308#0_0,N/A,3.14,no,N/A,No TLS ahead
3.3,bus2,N/A,405373680#0_0,N/A,3.07,no,N/A,No TLS ahead
3.3,bus4,N/A,:5555441671_0_0,N/A,3.04,no,N/A,No TLS ahead
3.3,bus1,36635979,-405356692_0,2.26,3.06,no,N/A,Cooldown active
3.3,bus5,N/A,119259554_0,N/A,3.19,no,N/A,No TLS ahead
3.3,bus3,N/A,295700308#0_0,N/A,3.18,no,N/A,No TLS ahead
