vehicle_id,vehicle_type,tls_id,wait_start_time,wait_end_time,wait_duration
car4.40,DEFAULT_VEHTYPE,123160850,196,226,30
car4.41,DEFAULT_VEHTYPE,123160850,200,226,26
car4.42,DEFAULT_VEHTYPE,123160850,205,226,21
car4.43,DEFAULT_VEHTYPE,123160850,210,226,16
car4.44,DEFAULT_VEHTYPE,123160850,213,226,13
car4.45,DEFAULT_VEHTYPE,123160850,218,226,8
car4.46,DEFAULT_VEHTYPE,123160850,222,226,4
car2.18,DEFAULT_VEHTYPE,cluster_1832615131_4075599903_5942692697_5942692700,155,227,72
car6.38,DEFAULT_VEHTYPE,36635979,187,227,40
car6.25,DEFAULT_VEHTYPE,122763218,204,228,24
car6.26,DEFAULT_VEHTYPE,122763218,207,228,21
car6.37,DEFAULT_VEHTYPE,36635979,183,228,45
car1.9,DEFAULT_VEHTYPE,122865866,177,229,52
car2.43,DEFAULT_VEHTYPE,36635968,226,229,3
car6.17,DEFAULT_VEHTYPE,GS_cluster_10738391828_178489893,199,229,30
car1.6,DEFAULT_VEHTYPE,122865866,176,230,54
bus3,bus,32581279,188,231,43
car3.51,DEFAULT_VEHTYPE,122763218,230,231,1
car4.11,DEFAULT_VEHTYPE,32581278,229,231,2
car4.14,DEFAULT_VEHTYPE,32581278,228,231,3
car4.19,DEFAULT_VEHTYPE,32581278,228,231,3
car6.18,DEFAULT_VEHTYPE,GS_cluster_10738391828_178489893,200,231,31
car6.2,DEFAULT_VEHTYPE,GS_cluster_18314684_1833694981,162,231,69
car3.22,DEFAULT_VEHTYPE,122830043,204,232,28
car3.23,DEFAULT_VEHTYPE,122830043,205,232,27
car3.24,DEFAULT_VEHTYPE,122830043,208,232,24
car3.25,DEFAULT_VEHTYPE,122830043,210,232,22
car3.26,DEFAULT_VEHTYPE,122830043,211,232,21
car3.27,DEFAULT_VEHTYPE,122830043,213,232,19
car3.28,DEFAULT_VEHTYPE,122830043,214,232,18
car3.29,DEFAULT_VEHTYPE,122830043,216,232,16
car3.30,DEFAULT_VEHTYPE,122830043,219,232,13
car3.31,DEFAULT_VEHTYPE,122830043,221,232,11
car3.32,DEFAULT_VEHTYPE,122830043,222,232,10
car3.33,DEFAULT_VEHTYPE,122830043,224,232,8
car3.34,DEFAULT_VEHTYPE,122830043,224,232,8
car3.35,DEFAULT_VEHTYPE,122830043,226,232,6
car3.46,DEFAULT_VEHTYPE,122763218,229,232,3
car3.47,DEFAULT_VEHTYPE,122763218,230,232,2
car1.19,DEFAULT_VEHTYPE,122596361,217,233,16
car1.20,DEFAULT_VEHTYPE,122596361,218,234,16
car6.35,DEFAULT_VEHTYPE,122763222,210,234,24
car2.5,DEFAULT_VEHTYPE,122596361,218,235,17
car1.13,DEFAULT_VEHTYPE,11331520849,235,237,2
car1.15,DEFAULT_VEHTYPE,11331520849,236,237,1
car1.6,DEFAULT_VEHTYPE,11331520849,234,237,3
car1.9,DEFAULT_VEHTYPE,11331520849,232,237,5
car2.17,DEFAULT_VEHTYPE,11331520849,234,237,3
car2.18,DEFAULT_VEHTYPE,11331520849,236,237,1
car2.19,DEFAULT_VEHTYPE,11331520849,236,237,1
car5.0,DEFAULT_VEHTYPE,32581278,209,240,31
car5.10,DEFAULT_VEHTYPE,1686594171,221,240,19
car5.11,DEFAULT_VEHTYPE,1686594171,222,240,18
car5.12,DEFAULT_VEHTYPE,1686594171,225,240,15
car5.16,DEFAULT_VEHTYPE,122865866,182,240,58
car1.19,DEFAULT_VEHTYPE,122865866,239,241,2
car1.20,DEFAULT_VEHTYPE,122865866,240,241,1
car1.21,DEFAULT_VEHTYPE,122865866,240,241,1
car2.15,DEFAULT_VEHTYPE,122865866,228,241,13
car4.3,DEFAULT_VEHTYPE,14963732,237,241,4
car4.4,DEFAULT_VEHTYPE,14963732,239,241,2
car1.45,DEFAULT_VEHTYPE,36635979,216,242,26
car1.46,DEFAULT_VEHTYPE,36635979,223,242,19
car1.47,DEFAULT_VEHTYPE,36635979,225,242,17
car1.48,DEFAULT_VEHTYPE,36635979,231,242,11
car1.49,DEFAULT_VEHTYPE,36635979,235,242,7
car2.39,DEFAULT_VEHTYPE,cluster_1832615131_4075599903_5942692697_5942692700,233,242,9
car2.40,DEFAULT_VEHTYPE,cluster_1832615131_4075599903_5942692697_5942692700,235,242,7
car5.9,DEFAULT_VEHTYPE,1686594171,219,244,25
car6.16,DEFAULT_VEHTYPE,GS_cluster_18314684_1833694981,211,244,33
car2.0,DEFAULT_VEHTYPE,852777135,223,246,23
car2.1,DEFAULT_VEHTYPE,852777135,224,246,22
car2.6,DEFAULT_VEHTYPE,852777135,221,246,25
car1.33,DEFAULT_VEHTYPE,36635976,227,247,20
car1.34,DEFAULT_VEHTYPE,36635976,224,247,23
car1.35,DEFAULT_VEHTYPE,36635976,227,247,20
car1.36,DEFAULT_VEHTYPE,36635976,227,247,20
car1.37,DEFAULT_VEHTYPE,36635976,231,247,16
car1.38,DEFAULT_VEHTYPE,36635976,227,247,20
car1.40,DEFAULT_VEHTYPE,36635976,231,247,16
car1.41,DEFAULT_VEHTYPE,36635976,232,247,15
car2.9,DEFAULT_VEHTYPE,36635976,237,247,10
car3.0,DEFAULT_VEHTYPE,cluster_122688269_4075599865,224,249,25
car3.21,DEFAULT_VEHTYPE,122830043,201,249,48
car5.8,DEFAULT_VEHTYPE,122574871,234,249,15
car6.38,DEFAULT_VEHTYPE,122763222,231,249,18
bus4,bus,2450046769,247,250,3
car4.0,DEFAULT_VEHTYPE,14963731,239,250,11
car4.6,DEFAULT_VEHTYPE,14963731,249,250,1
car4.9,DEFAULT_VEHTYPE,14963731,247,250,3
car1.43,DEFAULT_VEHTYPE,36635979,209,251,42
car3.43,DEFAULT_VEHTYPE,122763218,214,251,37
car6.3,DEFAULT_VEHTYPE,16218739,239,251,12
car1.44,DEFAULT_VEHTYPE,36635979,212,252,40
car5.0,DEFAULT_VEHTYPE,32602629,249,252,3
car3.56,DEFAULT_VEHTYPE,122763218,252,253,1
car2.2,DEFAULT_VEHTYPE,852777135,220,256,36
car2.3,DEFAULT_VEHTYPE,852777135,220,256,36
car2.41,DEFAULT_VEHTYPE,36635968,214,256,42
car2.42,DEFAULT_VEHTYPE,36635968,220,256,36
car1.31,DEFAULT_VEHTYPE,36635976,227,258,31
car1.32,DEFAULT_VEHTYPE,36635976,220,258,38
car3.57,DEFAULT_VEHTYPE,122763218,257,258,1
car3.45,DEFAULT_VEHTYPE,122763218,227,259,32
car4.10,DEFAULT_VEHTYPE,cluster_123160878_2450046772,223,259,36
car6.23,DEFAULT_VEHTYPE,GS_cluster_10738391828_178489893,229,259,30
car6.24,DEFAULT_VEHTYPE,GS_cluster_10738391828_178489893,231,259,28
car6.25,DEFAULT_VEHTYPE,GS_cluster_10738391828_178489893,231,259,28
car6.26,DEFAULT_VEHTYPE,GS_cluster_10738391828_178489893,232,259,27
car6.28,DEFAULT_VEHTYPE,GS_cluster_10738391828_178489893,235,259,24
car4.2,DEFAULT_VEHTYPE,14963732,235,260,25
car6.13,DEFAULT_VEHTYPE,GS_cluster_18314684_1833694981,210,261,51
car3.58,DEFAULT_VEHTYPE,122763218,261,262,1
car4.1,DEFAULT_VEHTYPE,14963732,235,262,27
car4.41,DEFAULT_VEHTYPE,123160863,262,263,1
car6.14,DEFAULT_VEHTYPE,GS_cluster_18314684_1833694981,198,263,65
car2.38,DEFAULT_VEHTYPE,cluster_1832615131_4075599903_5942692697_5942692700,227,264,37
car2.39,DEFAULT_VEHTYPE,cluster_1832615131_4075599903_5942692697_5942692700,247,264,17
car2.40,DEFAULT_VEHTYPE,cluster_1832615131_4075599903_5942692697_5942692700,246,264,18
car2.41,DEFAULT_VEHTYPE,cluster_1832615131_4075599903_5942692697_5942692700,260,264,4
car2.42,DEFAULT_VEHTYPE,cluster_1832615131_4075599903_5942692697_5942692700,261,264,3
car2.44,DEFAULT_VEHTYPE,cluster_1832615131_4075599903_5942692697_5942692700,262,264,2
car2.5,DEFAULT_VEHTYPE,36635976,238,265,27
car2.7,DEFAULT_VEHTYPE,36635976,235,265,30
car6.15,DEFAULT_VEHTYPE,GS_cluster_18314684_1833694981,200,265,65
car5.9,DEFAULT_VEHTYPE,122574871,261,266,5
car3.59,DEFAULT_VEHTYPE,122763218,266,267,1
car4.7,DEFAULT_VEHTYPE,cluster_123160878_2450046772,218,268,50
car5.1,DEFAULT_VEHTYPE,32581279,217,269,52
car5.3,DEFAULT_VEHTYPE,32581279,221,269,48
car5.4,DEFAULT_VEHTYPE,32581279,220,269,49
car5.5,DEFAULT_VEHTYPE,32581279,223,269,46
bus3,bus,122663823,266,270,4
car6.21,DEFAULT_VEHTYPE,GS_cluster_10738391828_178489893,226,270,44
car3.60,DEFAULT_VEHTYPE,122763218,270,271,1
car6.22,DEFAULT_VEHTYPE,GS_cluster_10738391828_178489893,227,271,44
car3.54,DEFAULT_VEHTYPE,122763218,260,272,12
car3.55,DEFAULT_VEHTYPE,122763218,265,272,7
car3.56,DEFAULT_VEHTYPE,122763218,268,272,4
car3.57,DEFAULT_VEHTYPE,122763218,271,272,1
car6.36,DEFAULT_VEHTYPE,122763218,239,272,33
car3.0,DEFAULT_VEHTYPE,cluster_14963716_27976732_3892769467,252,275,23
car4.0,DEFAULT_VEHTYPE,cluster_1687115220_4075599846,274,275,1
car4.9,DEFAULT_VEHTYPE,cluster_1687115220_4075599846,272,275,3
car5.17,DEFAULT_VEHTYPE,122865866,249,275,26
car5.18,DEFAULT_VEHTYPE,122865866,250,275,25
car3.1,DEFAULT_VEHTYPE,cluster_14963716_27976732_3892769467,255,276,21
car2.53,DEFAULT_VEHTYPE,36635968,268,277,9
car2.54,DEFAULT_VEHTYPE,36635968,273,277,4
car6.13,DEFAULT_VEHTYPE,122763207,267,277,10
car6.35,DEFAULT_VEHTYPE,122763218,239,277,38
car3.7,DEFAULT_VEHTYPE,1686594178,227,279,52
car6.3,DEFAULT_VEHTYPE,1927992928,278,279,1
car6.51,DEFAULT_VEHTYPE,36635979,247,279,32
car6.52,DEFAULT_VEHTYPE,36635979,253,279,26
car6.53,DEFAULT_VEHTYPE,36635979,257,279,22
car6.54,DEFAULT_VEHTYPE,36635979,261,279,18
car6.55,DEFAULT_VEHTYPE,36635979,265,279,14
car6.56,DEFAULT_VEHTYPE,36635979,269,279,10
car3.43,DEFAULT_VEHTYPE,1686594173,258,280,22
car5.7,DEFAULT_VEHTYPE,122574871,232,280,48
car3.21,DEFAULT_VEHTYPE,122830047,258,282,24
car5.2,DEFAULT_VEHTYPE,32581279,216,282,66
car5.8,DEFAULT_VEHTYPE,122574871,253,282,29
car2.15,DEFAULT_VEHTYPE,122596361,264,284,20
car3.0,DEFAULT_VEHTYPE,cluster_122688249_4075599864,282,284,2
car3.1,DEFAULT_VEHTYPE,cluster_122688249_4075599864,282,284,2
car4.39,DEFAULT_VEHTYPE,123160863,259,286,27
car4.45,DEFAULT_VEHTYPE,123160863,262,286,24
car4.10,DEFAULT_VEHTYPE,20827734,276,287,11
car4.40,DEFAULT_VEHTYPE,123160863,259,288,29
car3.48,DEFAULT_VEHTYPE,1686594173,278,289,11
car3.49,DEFAULT_VEHTYPE,1686594173,280,289,9
car3.50,DEFAULT_VEHTYPE,1686594173,281,289,8
car3.51,DEFAULT_VEHTYPE,1686594173,284,289,5
car3.52,DEFAULT_VEHTYPE,1686594173,285,289,4
car4.53,DEFAULT_VEHTYPE,123160850,255,290,35
car4.55,DEFAULT_VEHTYPE,123160850,263,290,27
car4.56,DEFAULT_VEHTYPE,123160850,269,290,21
car4.57,DEFAULT_VEHTYPE,123160850,273,290,17
car4.58,DEFAULT_VEHTYPE,123160850,276,290,14
car4.59,DEFAULT_VEHTYPE,123160850,281,290,9
car4.60,DEFAULT_VEHTYPE,123160850,286,290,4
car4.11,DEFAULT_VEHTYPE,cluster_123160878_2450046772,283,291,8
car4.14,DEFAULT_VEHTYPE,cluster_123160878_2450046772,279,291,12
car4.15,DEFAULT_VEHTYPE,cluster_123160878_2450046772,286,291,5
car4.16,DEFAULT_VEHTYPE,cluster_123160878_2450046772,277,291,14
car4.19,DEFAULT_VEHTYPE,cluster_123160878_2450046772,282,291,9
car4.22,DEFAULT_VEHTYPE,cluster_123160878_2450046772,285,291,6
car4.25,DEFAULT_VEHTYPE,cluster_123160878_2450046772,288,291,3
car4.42,DEFAULT_VEHTYPE,123160863,260,291,31
car5.10,DEFAULT_VEHTYPE,123527068,290,291,1
car5.11,DEFAULT_VEHTYPE,123527068,291,292,1
car5.15,DEFAULT_VEHTYPE,122865866,178,292,114
car6.49,DEFAULT_VEHTYPE,36635979,237,292,55
car1.21,DEFAULT_VEHTYPE,11331520849,279,293,14
car1.22,DEFAULT_VEHTYPE,11331520849,282,293,11
car1.23,DEFAULT_VEHTYPE,11331520849,282,293,11
car1.25,DEFAULT_VEHTYPE,11331520849,284,293,9
car6.23,DEFAULT_VEHTYPE,GS_cluster_18314684_1833694981,290,293,3
car6.25,DEFAULT_VEHTYPE,GS_cluster_18314684_1833694981,291,293,2
car6.50,DEFAULT_VEHTYPE,36635979,241,293,52
car6.22,DEFAULT_VEHTYPE,GS_cluster_18314684_1833694981,293,294,1
car4.2,DEFAULT_VEHTYPE,cluster_1687115220_4075599846,285,295,10
car6.13,DEFAULT_VEHTYPE,16218739,291,295,4
car6.14,DEFAULT_VEHTYPE,16218739,291,295,4
car6.15,DEFAULT_VEHTYPE,16218739,294,295,1
car6.24,DEFAULT_VEHTYPE,GS_cluster_18314684_1833694981,294,295,1
car4.1,DEFAULT_VEHTYPE,cluster_1687115220_4075599846,288,296,8
car4.8,DEFAULT_VEHTYPE,cluster_1687115220_4075599846,290,297,7
car6.25,DEFAULT_VEHTYPE,GS_cluster_18314684_1833694981,295,297,2
bus1,bus,cluster_122688269_4075599865,295,298,3
car3.66,DEFAULT_VEHTYPE,122763218,297,298,1
car3.8,DEFAULT_VEHTYPE,cluster_122688269_4075599865,296,298,2
car4.12,DEFAULT_VEHTYPE,cluster_1687115220_4075599846,291,298,7
car3.53,DEFAULT_VEHTYPE,122763218,256,299,43
car4.3,DEFAULT_VEHTYPE,cluster_1687115220_4075599846,292,299,7
bus4,bus,181296152,274,300,26
car4.51,DEFAULT_VEHTYPE,123160850,245,300,55
car4.52,DEFAULT_VEHTYPE,123160850,249,300,51
car4.54,DEFAULT_VEHTYPE,123160850,259,300,41
car5.10,DEFAULT_VEHTYPE,123527068,292,300,8
car5.11,DEFAULT_VEHTYPE,123527068,293,300,7
car5.8,DEFAULT_VEHTYPE,123527068,288,300,12
car5.9,DEFAULT_VEHTYPE,123527068,289,300,11
car1.45,DEFAULT_VEHTYPE,36635976,281,301,20
car1.46,DEFAULT_VEHTYPE,36635976,283,301,18
car1.47,DEFAULT_VEHTYPE,36635976,282,301,19
car1.48,DEFAULT_VEHTYPE,36635976,284,301,17
car1.49,DEFAULT_VEHTYPE,36635976,283,301,18
car1.50,DEFAULT_VEHTYPE,36635976,284,301,17
car1.51,DEFAULT_VEHTYPE,36635976,285,301,16
car1.52,DEFAULT_VEHTYPE,36635976,288,301,13
car4.1,DEFAULT_VEHTYPE,cluster_1687115220_4075599846,301,302,1
car4.41,DEFAULT_VEHTYPE,32581278,298,302,4
car4.42,DEFAULT_VEHTYPE,32581278,297,302,5
car4.43,DEFAULT_VEHTYPE,32581278,299,302,3
car4.44,DEFAULT_VEHTYPE,32581278,298,302,4
car4.46,DEFAULT_VEHTYPE,32581278,296,302,6
car4.47,DEFAULT_VEHTYPE,32581278,300,302,2
car4.48,DEFAULT_VEHTYPE,32581278,295,302,7
car4.49,DEFAULT_VEHTYPE,32581278,298,302,4
car4.50,DEFAULT_VEHTYPE,32581278,295,302,7
car3.67,DEFAULT_VEHTYPE,122763218,302,303,1
car6.28,DEFAULT_VEHTYPE,GS_cluster_18314684_1833694981,301,304,3
car6.31,DEFAULT_VEHTYPE,GS_cluster_18314684_1833694981,303,304,1
car6.36,DEFAULT_VEHTYPE,GS_cluster_18314684_1833694981,298,304,6
bus3,bus,122615428,290,305,15
car6.29,DEFAULT_VEHTYPE,GS_cluster_18314684_1833694981,303,305,2
car1.59,DEFAULT_VEHTYPE,36635979,281,306,25
car1.60,DEFAULT_VEHTYPE,36635979,287,306,19
car1.61,DEFAULT_VEHTYPE,36635979,288,306,18
car1.62,DEFAULT_VEHTYPE,36635979,292,306,14
car1.63,DEFAULT_VEHTYPE,36635979,296,306,10
car1.64,DEFAULT_VEHTYPE,36635979,301,306,5
car2.10,DEFAULT_VEHTYPE,36635979,288,306,18
car2.11,DEFAULT_VEHTYPE,36635979,286,306,20
car2.13,DEFAULT_VEHTYPE,36635979,286,306,20
car2.14,DEFAULT_VEHTYPE,36635979,285,306,21
car2.4,DEFAULT_VEHTYPE,36635979,285,306,21
car2.9,DEFAULT_VEHTYPE,36635979,283,306,23
car3.21,DEFAULT_VEHTYPE,1686594178,304,306,2
car4.7,DEFAULT_VEHTYPE,20827734,274,306,32
car6.27,DEFAULT_VEHTYPE,GS_cluster_18314684_1833694981,305,306,1
car3.64,DEFAULT_VEHTYPE,122763218,305,307,2
car3.68,DEFAULT_VEHTYPE,122763218,306,307,1
car1.11,DEFAULT_VEHTYPE,36635968,302,310,8
car1.6,DEFAULT_VEHTYPE,36635968,299,310,11
car1.9,DEFAULT_VEHTYPE,36635968,296,310,14
car3.25,DEFAULT_VEHTYPE,1686594183,298,310,12
car3.26,DEFAULT_VEHTYPE,1686594183,301,310,9
car3.47,DEFAULT_VEHTYPE,1686594173,276,310,34
car4.8,DEFAULT_VEHTYPE,cluster_1687115220_4075599846,305,310,5
car5.7,DEFAULT_VEHTYPE,123527068,286,310,24
car1.44,DEFAULT_VEHTYPE,36635976,276,312,36
car3.6,DEFAULT_VEHTYPE,cluster_122688249_4075599864,294,312,18
car1.33,DEFAULT_VEHTYPE,122865866,288,313,25
car1.34,DEFAULT_VEHTYPE,122865866,287,313,26
car1.35,DEFAULT_VEHTYPE,122865866,289,313,24
car1.36,DEFAULT_VEHTYPE,122865866,291,313,22
car1.37,DEFAULT_VEHTYPE,122865866,293,313,20
car1.38,DEFAULT_VEHTYPE,122865866,288,313,25
car1.40,DEFAULT_VEHTYPE,122865866,289,313,24
car1.41,DEFAULT_VEHTYPE,122865866,291,313,22
car1.43,DEFAULT_VEHTYPE,36635976,281,313,32
car2.18,DEFAULT_VEHTYPE,122865866,279,313,34
car2.22,DEFAULT_VEHTYPE,122865866,274,313,39
car2.24,DEFAULT_VEHTYPE,122865866,277,313,36
car2.25,DEFAULT_VEHTYPE,122865866,277,313,36
car2.27,DEFAULT_VEHTYPE,122865866,285,313,28
car2.35,DEFAULT_VEHTYPE,122865866,282,313,31
car1.57,DEFAULT_VEHTYPE,36635979,273,315,42
car1.58,DEFAULT_VEHTYPE,36635979,276,315,39
car4.5,DEFAULT_VEHTYPE,cluster_1687115220_4075599846,313,315,2
car6.22,DEFAULT_VEHTYPE,GS_cluster_18314684_1833694981,301,315,14
car6.24,DEFAULT_VEHTYPE,GS_cluster_18314684_1833694981,302,315,13
car6.25,DEFAULT_VEHTYPE,GS_cluster_18314684_1833694981,299,315,16
car6.27,DEFAULT_VEHTYPE,GS_cluster_18314684_1833694981,312,315,3
car6.28,DEFAULT_VEHTYPE,GS_cluster_18314684_1833694981,306,315,9
car6.29,DEFAULT_VEHTYPE,GS_cluster_18314684_1833694981,310,315,5
car6.30,DEFAULT_VEHTYPE,GS_cluster_18314684_1833694981,307,315,8
car6.31,DEFAULT_VEHTYPE,GS_cluster_18314684_1833694981,309,315,6
car6.32,DEFAULT_VEHTYPE,GS_cluster_18314684_1833694981,314,315,1
car6.33,DEFAULT_VEHTYPE,GS_cluster_18314684_1833694981,297,315,18
car6.36,DEFAULT_VEHTYPE,GS_cluster_18314684_1833694981,307,315,8
car4.12,DEFAULT_VEHTYPE,cluster_1687115220_4075599846,309,317,8
car4.13,DEFAULT_VEHTYPE,cluster_1687115220_4075599846,315,317,2
car4.3,DEFAULT_VEHTYPE,cluster_1687115220_4075599846,310,317,7
car4.4,DEFAULT_VEHTYPE,cluster_1687115220_4075599846,311,317,6
car5.1,DEFAULT_VEHTYPE,32602629,315,318,3
car5.4,DEFAULT_VEHTYPE,32602629,317,318,1
car3.53,DEFAULT_VEHTYPE,1686594173,306,319,13
car3.54,DEFAULT_VEHTYPE,1686594173,308,319,11
car3.55,DEFAULT_VEHTYPE,1686594173,309,319,10
car3.56,DEFAULT_VEHTYPE,1686594173,313,319,6
car3.57,DEFAULT_VEHTYPE,1686594173,314,319,5
car2.55,DEFAULT_VEHTYPE,cluster_1832615131_4075599903_5942692697_5942692700,312,320,8
car2.56,DEFAULT_VEHTYPE,cluster_1832615131_4075599903_5942692697_5942692700,314,320,6
car4.22,DEFAULT_VEHTYPE,20827734,315,320,5
car2.15,DEFAULT_VEHTYPE,36635976,287,321,34
car3.7,DEFAULT_VEHTYPE,cluster_122688269_4075599865,288,321,33
car4.37,DEFAULT_VEHTYPE,20827734,320,321,1
car4.53,DEFAULT_VEHTYPE,3769264120,313,321,8
car4.55,DEFAULT_VEHTYPE,3769264120,315,321,6
car4.56,DEFAULT_VEHTYPE,3769264120,316,321,5
car4.57,DEFAULT_VEHTYPE,3769264120,314,321,7
car4.58,DEFAULT_VEHTYPE,3769264120,316,321,5
car4.59,DEFAULT_VEHTYPE,3769264120,318,321,3
car4.60,DEFAULT_VEHTYPE,3769264120,315,321,6
car4.61,DEFAULT_VEHTYPE,3769264120,318,321,3
car4.62,DEFAULT_VEHTYPE,3769264120,319,321,2
car4.63,DEFAULT_VEHTYPE,3769264120,317,321,4
car4.64,DEFAULT_VEHTYPE,3769264120,319,321,2
car6.49,DEFAULT_VEHTYPE,122763218,313,321,8
car6.50,DEFAULT_VEHTYPE,122763218,317,321,4
car6.51,DEFAULT_VEHTYPE,122763218,316,321,5
car6.52,DEFAULT_VEHTYPE,122763218,319,321,2
car1.43,DEFAULT_VEHTYPE,122596361,322,323,1
car1.44,DEFAULT_VEHTYPE,122596361,319,323,4
car4.45,DEFAULT_VEHTYPE,32581278,292,323,31
car6.63,DEFAULT_VEHTYPE,36635979,300,323,23
car6.64,DEFAULT_VEHTYPE,36635979,306,323,17
car6.65,DEFAULT_VEHTYPE,36635979,308,323,15
car6.66,DEFAULT_VEHTYPE,36635979,313,323,10
car6.67,DEFAULT_VEHTYPE,36635979,319,323,4
car6.68,DEFAULT_VEHTYPE,36635979,322,323,1
car4.39,DEFAULT_VEHTYPE,32581278,292,324,32
car1.14,DEFAULT_VEHTYPE,36635968,310,325,15
car1.15,DEFAULT_VEHTYPE,36635968,300,325,25
car1.16,DEFAULT_VEHTYPE,36635968,308,325,17
car1.17,DEFAULT_VEHTYPE,36635968,304,325,21
car1.18,DEFAULT_VEHTYPE,36635968,306,325,19
car2.63,DEFAULT_VEHTYPE,36635968,316,325,9
car2.65,DEFAULT_VEHTYPE,36635968,322,325,3
car3.72,DEFAULT_VEHTYPE,122763218,324,325,1
car4.40,DEFAULT_VEHTYPE,32581278,293,325,32
car3.22,DEFAULT_VEHTYPE,1686594178,307,327,20
car3.23,DEFAULT_VEHTYPE,1686594178,307,327,20
car3.8,DEFAULT_VEHTYPE,cluster_14963716_27976732_3892769467,326,327,1
car5.15,DEFAULT_VEHTYPE,1686594171,298,327,29
car3.2,DEFAULT_VEHTYPE,123416660,325,328,3
car3.24,DEFAULT_VEHTYPE,1686594183,296,329,33
car4.20,DEFAULT_VEHTYPE,20827734,328,329,1
car4.65,DEFAULT_VEHTYPE,123160850,309,329,20
car4.66,DEFAULT_VEHTYPE,123160850,313,329,16
car4.67,DEFAULT_VEHTYPE,123160850,318,329,11
car4.68,DEFAULT_VEHTYPE,123160850,323,329,6
car4.69,DEFAULT_VEHTYPE,123160850,327,329,2
car2.17,DEFAULT_VEHTYPE,122865866,273,330,57
car2.19,DEFAULT_VEHTYPE,122865866,273,330,57
car3.73,DEFAULT_VEHTYPE,122763218,329,330,1
car4.52,DEFAULT_VEHTYPE,3769264120,312,330,18
car4.54,DEFAULT_VEHTYPE,3769264120,311,330,19
car4.51,DEFAULT_VEHTYPE,3769264120,311,331,20
car6.23,DEFAULT_VEHTYPE,GS_cluster_18314684_1833694981,296,331,35
car3.5,DEFAULT_VEHTYPE,cluster_122688249_4075599864,293,332,39
car4.50,DEFAULT_VEHTYPE,122663827,331,332,1
car5.2,DEFAULT_VEHTYPE,32602629,313,332,19
car3.4,DEFAULT_VEHTYPE,cluster_122688249_4075599864,292,333,41
car6.26,DEFAULT_VEHTYPE,GS_cluster_18314684_1833694981,292,333,41
car3.74,DEFAULT_VEHTYPE,122763218,333,334,1
car1.71,DEFAULT_VEHTYPE,36635979,334,335,1
car2.54,DEFAULT_VEHTYPE,cluster_1832615131_4075599903_5942692697_5942692700,309,335,26
car2.55,DEFAULT_VEHTYPE,cluster_1832615131_4075599903_5942692697_5942692700,323,335,12
car2.56,DEFAULT_VEHTYPE,cluster_1832615131_4075599903_5942692697_5942692700,324,335,11
car2.57,DEFAULT_VEHTYPE,cluster_1832615131_4075599903_5942692697_5942692700,327,335,8
car3.52,DEFAULT_VEHTYPE,1686594173,303,336,33
car4.4,DEFAULT_VEHTYPE,cluster_1687115220_4075599846,333,337,4
bus1,bus,122574908,334,338,4
bus3,bus,20827734,320,338,18
car3.63,DEFAULT_VEHTYPE,122763218,301,338,37
car3.75,DEFAULT_VEHTYPE,122763218,338,339,1
car1.32,DEFAULT_VEHTYPE,122865866,286,340,54
car4.10,DEFAULT_VEHTYPE,14963732,316,340,24
car6.21,DEFAULT_VEHTYPE,GS_cluster_18314684_1833694981,287,340,53
car1.31,DEFAULT_VEHTYPE,122865866,285,341,56
car3.4,DEFAULT_VEHTYPE,1686594171,340,342,2
car3.70,DEFAULT_VEHTYPE,122763218,333,342,9
car3.71,DEFAULT_VEHTYPE,122763218,336,342,6
car3.72,DEFAULT_VEHTYPE,122763218,341,342,1
car4.2,DEFAULT_VEHTYPE,cluster_1687115220_4075599846,300,342,42
car4.8,DEFAULT_VEHTYPE,cluster_1687115220_4075599846,313,342,29
car4.26,DEFAULT_VEHTYPE,20827734,342,343,1
car4.28,DEFAULT_VEHTYPE,20827734,339,343,4
car1.69,DEFAULT_VEHTYPE,36635979,326,344,18
car1.70,DEFAULT_VEHTYPE,36635979,330,344,14
car5.10,DEFAULT_VEHTYPE,32581279,321,345,24
car5.11,DEFAULT_VEHTYPE,32581279,323,345,22
car5.8,DEFAULT_VEHTYPE,32581279,317,345,28
car5.9,DEFAULT_VEHTYPE,32581279,319,345,26
car4.1,DEFAULT_VEHTYPE,cluster_1687115220_4075599846,306,347,41
bus2,bus,122574858,344,348,4
car4.6,DEFAULT_VEHTYPE,cluster_1687115220_4075599846,284,349,65
car3.9,DEFAULT_VEHTYPE,cluster_14963716_27976732_3892769467,332,350,18
car4.7,DEFAULT_VEHTYPE,14963731,327,350,23
car2.64,DEFAULT_VEHTYPE,36635968,319,351,32
car1.57,DEFAULT_VEHTYPE,36635976,340,352,12
car1.59,DEFAULT_VEHTYPE,36635976,343,352,9
car1.61,DEFAULT_VEHTYPE,36635976,344,352,8
car1.62,DEFAULT_VEHTYPE,36635976,343,352,9
car1.63,DEFAULT_VEHTYPE,36635976,345,352,7
car1.64,DEFAULT_VEHTYPE,36635976,345,352,7
car1.66,DEFAULT_VEHTYPE,36635976,347,352,5
car1.67,DEFAULT_VEHTYPE,36635976,350,352,2
car2.22,DEFAULT_VEHTYPE,36635976,351,352,1
car2.35,DEFAULT_VEHTYPE,36635976,351,352,1
car1.33,DEFAULT_VEHTYPE,11331520849,348,353,5
car1.34,DEFAULT_VEHTYPE,11331520849,347,353,6
