sim_time,vehicle_id,vehicle_type,tls_id,lane_id,position_marker,actual_position,speed
137,32,DEFAULT_VEHTYPE,N/A,-692908076#6_0,middle,3.7,15.05421455130416
137,41,DEFAULT_VEHTYPE,N/A,:122793635_0_0,start,0.79,12.914952159443997
137,49,DEFAULT_VEHTYPE,N/A,:cluster_1923921163_36550394_4_0,end,13.98,15.480211029108547
137,51,DEFAULT_VEHTYPE,N/A,-182050924#5_0,start,0.66,4.963324870545909
137,9,DEFAULT_VEHTYPE,N/A,405337860_0,middle,131.14,16.29864816129233
137,t1A9-b1601D-sl4.0,bus,N/A,405337828#0_0,start,0.06,5.225022579364568
138,0,DEFAULT_VEHTYPE,N/A,:cluster_123566647_1923921203_18_0,middle,6.41,11.195004089810514
138,21,DEFAULT_VEHTYPE,N/A,405337865#1_0,start,0.63,17.76722809415075
138,40,DEFAULT_VEHTYPE,N/A,:6817530744_4_0,middle,4.96,13.563072529823854
138,41,DEFAULT_VEHTYPE,N/A,:122793635_0_0,end,14.38,13.59440028423363
138,53,DEFAULT_VEHTYPE,N/A,:122818155_2_0,start,0.76,7.055829402990671
138,60,DEFAULT_VEHTYPE,N/A,13407257#2_0,start,0.11,12.540691930830032
139,2,DEFAULT_VEHTYPE,N/A,:1929277715_0_0,end,8.71,13.041551894422003
139,43,DEFAULT_VEHTYPE,N/A,:4075433703_0_1,start,0.93,18.210584711059536
139,t212-b15F99-sl4.0,bus,N/A,405337826_0,end,39.71,0.8226700786035508
140,0,DEFAULT_VEHTYPE,N/A,:7512975406_5_0,middle,4.39,12.67321660300307
140,18,DEFAULT_VEHTYPE,N/A,13460287#15_0,end,170.43,9.575761585016778
140,2,DEFAULT_VEHTYPE,N/A,:122793628_1_0,start,0.85,12.530146490929031
140,48,DEFAULT_VEHTYPE,N/A,:122792362_2_0,start,0.33,3.2495429050818085
140,64,DEFAULT_VEHTYPE,N/A,:1923854842_0_0,end,14.04,9.758326584864257
141,0,DEFAULT_VEHTYPE,N/A,-693134371#5_0,middle,9.15,14.21948690237999
141,2,DEFAULT_VEHTYPE,N/A,:122793628_1_0,end,14.28,13.424686099688836
141,22,DEFAULT_VEHTYPE,N/A,:123285305_13_0,end,8.28,5.155652480645098
141,59,DEFAULT_VEHTYPE,N/A,:8460360119_6_0,start,0.56,15.906384346728363
141,62,DEFAULT_VEHTYPE,N/A,:123112472_0_0,start,0.7,6.518158338217482
141,65,DEFAULT_VEHTYPE,N/A,:123527376_6_0,middle,2.01,5.742970098689927
141,66,DEFAULT_VEHTYPE,N/A,1355191048#9_0,middle,78.74,10.61527559246107
142,20,DEFAULT_VEHTYPE,N/A,:122714903_4_0,middle,1.91,5.960717565075506
142,36,DEFAULT_VEHTYPE,N/A,:7512975400_3_0,start,0.75,14.013926348683045
142,42,DEFAULT_VEHTYPE,N/A,-1151395798#2_0,end,116.23,4.826916126500772
142,48,DEFAULT_VEHTYPE,N/A,13315403#1_0,start,0.87,2.194800575141609
142,60,DEFAULT_VEHTYPE,N/A,:1923879165_12_0,end,10.28,12.193215650163143
142,65,DEFAULT_VEHTYPE,N/A,:123527376_16_0,middle,5.43,7.490471162360951
143,24,DEFAULT_VEHTYPE,N/A,:cluster_27463939_732917570_2_0,middle,12.86,8.362045037235886
143,49,DEFAULT_VEHTYPE,N/A,:4075433696_0_0,start,0.88,15.07274016211734
143,58,DEFAULT_VEHTYPE,N/A,-13428024#0_0,end,338.87,1.3114472675222708
144,0,DEFAULT_VEHTYPE,N/A,:3902474944_12_0,middle,5.12,15.747387664589102
144,42,DEFAULT_VEHTYPE,N/A,:123029646_5_0,end,13.75,8.428917098430874
144,49,DEFAULT_VEHTYPE,N/A,:cluster_122693381_1923921119_4_0,middle,7.5,14.526613767049207
145,0,DEFAULT_VEHTYPE,N/A,-693134371#3_0,end,11.9,16.3467809303999
145,21,DEFAULT_VEHTYPE,N/A,:4075433699_0_0,end,6.17,17.003218772413646
145,34,DEFAULT_VEHTYPE,N/A,-1355191048#17_0,end,149.66,4.72978967381685
145,38,DEFAULT_VEHTYPE,N/A,:cluster_1923879138_1923921160_1923921168_1923921191_18_0,end,23.45,4.665466111831958
146,10,DEFAULT_VEHTYPE,N/A,405337862#3_0,start,0.56,18.64770578345748
146,5,DEFAULT_VEHTYPE,N/A,:1923879142_6_0,end,8.78,10.65875555354558
146,57,DEFAULT_VEHTYPE,N/A,:cluster_1923879130_1923921183_1923921193_360028780_4_0,start,0.51,15.495136352361708
147,34,DEFAULT_VEHTYPE,N/A,13399273#6_0,start,0.35,8.861346054356982
147,52,DEFAULT_VEHTYPE,N/A,-1355191048#18_0,start,0.09,8.22569697973015
147,t212-b15F99-sl4.0,bus,N/A,:7512975405_3_0,start,0.57,6.676267670351081
148,10,DEFAULT_VEHTYPE,N/A,405337866#0_0,start,0.79,19.235856564873814
148,35,DEFAULT_VEHTYPE,N/A,:cluster_123168517_1923921139_5_0,start,0.86,1.8580400262959302
148,68,DEFAULT_VEHTYPE,N/A,-13315635#0_0,end,101.47,3.6809190358084223
148,8,DEFAULT_VEHTYPE,N/A,-13449584_0,end,204.46,3.7654481591821867
149,14,DEFAULT_VEHTYPE,N/A,:122884523_3_0,middle,4.27,6.239318151445388
149,15,DEFAULT_VEHTYPE,N/A,:cluster_123006096_1923921196_10_1,middle,7.22,18.027261376881025
149,35,DEFAULT_VEHTYPE,N/A,:cluster_123168517_1923921139_5_0,middle,4.53,3.674847870483063
149,51,DEFAULT_VEHTYPE,N/A,-182050924#4_0,start,0.18,11.310474556232117
149,68,DEFAULT_VEHTYPE,N/A,:122793624_5_0,middle,1.94,2.352795473198369
149,72,DEFAULT_VEHTYPE,N/A,-405337831#0_0,middle,32.82,9.679466221318581
150,55,DEFAULT_VEHTYPE,N/A,:cluster_123042537_123042573_13_0,start,0.62,10.913141111211118
150,64,DEFAULT_VEHTYPE,N/A,:1923854816_0_0,end,13.84,10.087810231530888
150,68,DEFAULT_VEHTYPE,N/A,13315635#0_0,start,0.21,2.9445365284252536
151,1,DEFAULT_VEHTYPE,N/A,13380841#2_0,middle,174.93,12.229805158286624
151,65,DEFAULT_VEHTYPE,N/A,-13457289#0_0,middle,97.65,12.930087800294661
151,9,DEFAULT_VEHTYPE,N/A,405337827_1,middle,11.3,5.822718917985592
151,t1A9-b1601D-sl4.0,bus,N/A,405337838#1_0,start,0.03,15.289478537098594
152,50,DEFAULT_VEHTYPE,N/A,:123347800_1_0,start,0.94,10.17459396122297
153,21,DEFAULT_VEHTYPE,N/A,:7512975405_3_0,start,0.56,11.114959247273777
153,31,DEFAULT_VEHTYPE,N/A,13399273#13_0,start,0.64,17.52094723081138
153,56,DEFAULT_VEHTYPE,N/A,-13346422#2_0,start,0.53,6.915337971981578
153,62,DEFAULT_VEHTYPE,N/A,-13380823#9_0,start,0.95,14.642715876990415
155,42,DEFAULT_VEHTYPE,N/A,:122935204_4_0,end,13.84,12.784825639201381
155,43,DEFAULT_VEHTYPE,N/A,:cluster_123168517_1923921139_10_1,start,0.86,1.8641038121422753
155,69,DEFAULT_VEHTYPE,N/A,13411209_0,end,180.2,4.503230592624524
155,t212-b15F99-sl4.0,bus,N/A,405337858#0_0,start,0.62,12.818354522925802
156,18,DEFAULT_VEHTYPE,N/A,:123731751_8_0,end,8.32,5.630463866871685
156,4,DEFAULT_VEHTYPE,N/A,-13297781_0,middle,240.92,14.230432262994729
156,41,DEFAULT_VEHTYPE,N/A,-1355191048#11_0,end,122.63,13.03901184650989
156,67,DEFAULT_VEHTYPE,N/A,-13319817#1_0,end,222.48,3.4584480785628946
157,41,DEFAULT_VEHTYPE,N/A,:cluster_123042537_123042573_5_0,middle,12.4,13.06360241242604
157,43,DEFAULT_VEHTYPE,N/A,:cluster_123168517_1923921139_10_1,middle,10.12,5.36438612730708
157,47,DEFAULT_VEHTYPE,N/A,1013754695_1,end,47.86,14.123572023204353
157,50,DEFAULT_VEHTYPE,N/A,:123347771_0_0,middle,7.45,10.214941071470209
157,62,DEFAULT_VEHTYPE,N/A,-13380823#8_0,end,23.36,4.647185476196188
157,67,DEFAULT_VEHTYPE,N/A,:122818155_7_0,middle,2.4,2.6170799389823154
157,73,DEFAULT_VEHTYPE,N/A,13353393#1_0,end,12.95,8.72245338711247
158,23,DEFAULT_VEHTYPE,N/A,:122793628_3_0,middle,7.4,12.149783302395605
158,36,DEFAULT_VEHTYPE,N/A,:4075433701_0_0,middle,4.04,16.876170667418997
158,41,DEFAULT_VEHTYPE,N/A,-1355191048#9_0,start,0.13,13.438713092803152
158,45,DEFAULT_VEHTYPE,N/A,-1355191048#9_0,middle,78.9,13.594185265136936
158,47,DEFAULT_VEHTYPE,N/A,405337827_1,start,0.64,9.636242084069899
158,67,DEFAULT_VEHTYPE,N/A,:122818155_7_0,end,4.48,2.083251515577249
158,70,DEFAULT_VEHTYPE,N/A,13279075#0_0,middle,166.61,10.789551624036648
158,73,DEFAULT_VEHTYPE,N/A,13353393#2_0,start,0.63,10.78371515866194
158,t212-b15F99-sl4.0,bus,N/A,405337858#1_0,middle,18.57,15.042329251067713
159,10,DEFAULT_VEHTYPE,N/A,405337866#2_0,end,54.77,7.0907279570853365
159,14,DEFAULT_VEHTYPE,N/A,:122793637_3_0,middle,7.17,12.502016210815713
159,27,DEFAULT_VEHTYPE,N/A,:123679408_1_0,middle,2.07,5.645756126336806
159,36,DEFAULT_VEHTYPE,N/A,405337821_0,middle,8.29,12.460518812266896
159,49,DEFAULT_VEHTYPE,N/A,:3902475261_3_1,middle,4.36,15.502113638864763
159,59,DEFAULT_VEHTYPE,N/A,:6369793105_1_0,middle,4.69,20.044645773902136
160,22,DEFAULT_VEHTYPE,N/A,13394199#2_0,start,0.57,13.58721526295475
160,27,DEFAULT_VEHTYPE,N/A,:123679408_9_0,middle,5.29,7.3078352885014635
160,36,DEFAULT_VEHTYPE,N/A,405337821_0,end,16.9,8.613242925954765
161,26,DEFAULT_VEHTYPE,N/A,-1355191048#12_0,end,101.68,10.479636367686451
161,34,DEFAULT_VEHTYPE,N/A,:122651092_11_0,start,0.39,3.7905055500806126
161,50,DEFAULT_VEHTYPE,N/A,:122818166_1_0,start,0.51,10.163646282146626
161,56,DEFAULT_VEHTYPE,N/A,-13346422#2_0,end,84.0,4.293675427767605
161,64,DEFAULT_VEHTYPE,N/A,-13369411#0_0,middle,2.89,5.239870961225311
161,68,DEFAULT_VEHTYPE,N/A,:122793625_7_0,end,3.19,4.361725146465455
162,31,DEFAULT_VEHTYPE,N/A,:8460360120_5_0,start,0.75,14.456471162354779
162,62,DEFAULT_VEHTYPE,N/A,:732847409_3_0,middle,2.68,9.86497683837235
162,68,DEFAULT_VEHTYPE,N/A,:122793625_10_0,middle,5.02,5.8705478080571485
164,0,DEFAULT_VEHTYPE,N/A,-13297781_0,start,0.53,3.896935123423859
164,15,DEFAULT_VEHTYPE,N/A,:cluster_122808622_1923921209_8_1,start,0.03,17.35338332717026
164,79,DEFAULT_VEHTYPE,N/A,-13395371_0,end,42.05,8.72568227893673
164,t212-b15F99-sl4.0,bus,N/A,524847620#0_0,end,72.46,19.47091852442827
165,25,DEFAULT_VEHTYPE,N/A,693134371#3_0,start,0.45,11.81095972447835
165,44,DEFAULT_VEHTYPE,N/A,:7607589450_5_0,end,8.56,15.618590512032325
165,46,DEFAULT_VEHTYPE,N/A,:123731751_8_0,start,0.91,1.9720194793247126
165,61,DEFAULT_VEHTYPE,N/A,13428024#2_0,middle,127.44,14.405083583367244
165,62,DEFAULT_VEHTYPE,N/A,:6787929129_3_0,middle,3.15,14.833872492796226
166,1,DEFAULT_VEHTYPE,N/A,13380841#2_0,end,348.91,4.097477217155188
166,25,DEFAULT_VEHTYPE,N/A,:3902474944_5_0,start,0.95,12.425802148414702
166,46,DEFAULT_VEHTYPE,N/A,:123731751_8_0,middle,4.6,3.695033921179033
166,69,DEFAULT_VEHTYPE,N/A,:122560761_0_0,end,8.79,5.832196313023381
166,77,DEFAULT_VEHTYPE,N/A,-13341077#0_0,end,111.34,4.761061954975029
167,1,DEFAULT_VEHTYPE,N/A,:123168522_19_0,middle,1.31,2.92681046526514
167,46,DEFAULT_VEHTYPE,N/A,-405337837#1_0,start,0.89,5.433670316840194
167,49,DEFAULT_VEHTYPE,N/A,:cluster_123566647_1923921203_10_1,end,16.69,8.49317425213603
167,58,DEFAULT_VEHTYPE,N/A,:123527362_3_0,middle,4.58,3.107328807632439
167,t212-b15F99-sl4.0,bus,N/A,:4075433701_0_0,end,7.66,19.73065699264873
168,15,DEFAULT_VEHTYPE,N/A,:4075433703_0_2,end,7.54,15.63924261034896
168,21,DEFAULT_VEHTYPE,N/A,524847620#1_1,end,40.91,19.216091252010994
168,58,DEFAULT_VEHTYPE,N/A,1355191048#12_0,start,0.31,4.770720228087158
168,77,DEFAULT_VEHTYPE,N/A,:122935197_1_0,end,13.37,6.9513788634978235
169,14,DEFAULT_VEHTYPE,N/A,13331053#1_0,end,108.2,4.5920132842557795
169,15,DEFAULT_VEHTYPE,N/A,405337827_2,middle,10.58,11.256696258623103
169,63,DEFAULT_VEHTYPE,N/A,:122560761_4_0,middle,6.87,12.476236409837007
169,79,DEFAULT_VEHTYPE,N/A,13380823#9_0,start,0.14,12.975304228828207
170,21,DEFAULT_VEHTYPE,N/A,:cluster_123006096_1923921196_10_1,end,13.9,19.756991626354612
170,30,DEFAULT_VEHTYPE,N/A,-692908076#5_0,end,590.42,5.551786677259684
170,73,DEFAULT_VEHTYPE,N/A,13353393#4_0,end,21.71,1.9105779588649705
170,79,DEFAULT_VEHTYPE,N/A,13380823#9_0,end,13.18,13.037843896810086
171,42,DEFAULT_VEHTYPE,N/A,-1151395798#0_0,end,197.4,8.398537789800585
171,79,DEFAULT_VEHTYPE,N/A,13380823#10_0,middle,6.76,13.872029681865246
171,80,DEFAULT_VEHTYPE,N/A,-13315635#1_0,end,102.35,5.347340172154287
172,39,DEFAULT_VEHTYPE,N/A,:122966122_13_0,middle,8.01,14.58214929660068
172,73,DEFAULT_VEHTYPE,N/A,:cluster_123006096_1923921196_5_0,end,10.03,5.900240928245917
172,79,DEFAULT_VEHTYPE,N/A,13380823#11_0,start,0.69,13.251557782234745
172,80,DEFAULT_VEHTYPE,N/A,:122793625_9_0,middle,1.2,2.874033394824192
173,37,DEFAULT_VEHTYPE,N/A,:7465198002_7_0,middle,4.84,5.889722897366784
173,44,DEFAULT_VEHTYPE,N/A,:1923879133_6_0,end,8.65,16.092013705497312
173,52,DEFAULT_VEHTYPE,N/A,:7883101859_4_0,end,8.72,17.27355951755479
173,60,DEFAULT_VEHTYPE,N/A,405337828#0_1,middle,14.89,18.40000336874664
173,75,DEFAULT_VEHTYPE,N/A,:3902474944_5_0,end,9.36,13.906618797269239
173,8,DEFAULT_VEHTYPE,N/A,:123029658_0_0,end,8.31,5.305676939730696
173,80,DEFAULT_VEHTYPE,N/A,13315635#1_0,start,0.75,2.7895416583590578
173,t1A9-b1601D-sl4.0,bus,N/A,524847621#0_1,end,37.05,19.695806534383447
174,5,DEFAULT_VEHTYPE,N/A,-13299221#0_0,middle,303.92,10.805420093316734
174,59,DEFAULT_VEHTYPE,N/A,182043874#1_0,start,0.97,19.585896788284714
174,60,DEFAULT_VEHTYPE,N/A,:6819173378_1_1,middle,4.39,19.12943267476667
174,62,DEFAULT_VEHTYPE,N/A,13380823#11_0,end,114.1,4.699743126821803
174,t1A9-b1601D-sl4.0,bus,N/A,524847621#1_1,end,10.11,19.986653443081305
175,12,DEFAULT_VEHTYPE,N/A,13396799#3_0,end,121.48,6.257573299946795
175,22,DEFAULT_VEHTYPE,N/A,13394199#2_0,end,187.13,4.420658022768118
175,43,DEFAULT_VEHTYPE,N/A,:8460360126_7_1,end,9.01,21.830512422301876
175,55,DEFAULT_VEHTYPE,N/A,1355191048#13_0,start,0.04,11.255663512216271
175,61,DEFAULT_VEHTYPE,N/A,:6789986820_6_0,start,0.92,14.268854363800214
175,62,DEFAULT_VEHTYPE,N/A,1151395798#0_0,start,0.72,3.414892353655286
175,66,DEFAULT_VEHTYPE,N/A,1355191048#13_0,end,21.01,11.572745389991283
175,69,DEFAULT_VEHTYPE,N/A,-13452953#1_0,middle,41.52,13.63391811827533
176,36,DEFAULT_VEHTYPE,N/A,:122792370_18_0,middle,4.86,7.58424670501072
176,39,DEFAULT_VEHTYPE,N/A,:1923879165_12_0,end,9.54,14.39958687310324
176,55,DEFAULT_VEHTYPE,N/A,1355191048#13_0,middle,11.09,11.057437247204446
176,6,DEFAULT_VEHTYPE,N/A,1355191048#9_0,start,0.47,6.083367821527824
176,64,DEFAULT_VEHTYPE,N/A,:123731751_6_0,end,3.31,4.467599344778215
176,82,DEFAULT_VEHTYPE,N/A,:6823045116_6_0,end,9.17,12.984409776289299
177,22,DEFAULT_VEHTYPE,N/A,-13394199#2_0,start,0.77,2.5974008281552416
177,32,DEFAULT_VEHTYPE,N/A,:123566645_4_0,start,0.32,5.474051239045222
177,44,DEFAULT_VEHTYPE,N/A,:cluster_123566647_1923921203_16_0,middle,4.64,8.345192251397881
177,50,DEFAULT_VEHTYPE,N/A,:123322576_0_0,start,0.5,4.968583665508599
177,52,DEFAULT_VEHTYPE,N/A,-13399273#2_0,middle,61.59,18.26751707459506
177,55,DEFAULT_VEHTYPE,N/A,1355191048#13_0,end,21.59,10.498781592016888
177,64,DEFAULT_VEHTYPE,N/A,:123731751_12_0,middle,6.39,6.713527257915926
177,74,DEFAULT_VEHTYPE,N/A,:123159837_10_0,start,0.12,2.663952137463093
177,t1A9-b1601D-sl4.0,bus,N/A,:4075433700_0_0,start,0.18,15.792478462249038
178,33,DEFAULT_VEHTYPE,N/A,:cluster_122966113_7882526434_13_0,end,22.17,15.692095811140836
178,44,DEFAULT_VEHTYPE,N/A,:cluster_123566647_1923921203_16_0,end,9.21,4.570812219496177
178,59,DEFAULT_VEHTYPE,N/A,:cluster_123042540_1923921133_1_0,start,0.03,19.645693761299896
178,64,DEFAULT_VEHTYPE,N/A,-13460287#19_0,start,0.69,7.514841746510938
178,74,DEFAULT_VEHTYPE,N/A,13379536#1_0,start,0.2,3.3081118367876114
178,9,DEFAULT_VEHTYPE,N/A,:cluster_4298878847_8460360125_9_1,start,0.87,16.36281794930368
179,10,DEFAULT_VEHTYPE,N/A,-13395352#2_0,end,157.32,3.309558752150573
179,2,DEFAULT_VEHTYPE,N/A,:123566645_0_0,end,8.09,6.472487776020631
179,33,DEFAULT_VEHTYPE,N/A,:1923879133_6_0,end,9.35,15.474489055003152
179,43,DEFAULT_VEHTYPE,N/A,405337831#1_1,end,57.73,8.609442138541054
179,46,DEFAULT_VEHTYPE,N/A,:123094389_2_0,end,3.4,4.558255620117535
179,67,DEFAULT_VEHTYPE,N/A,:122818163_6_0,start,0.36,12.24556788694486
179,75,DEFAULT_VEHTYPE,N/A,:cluster_123566647_1923921203_6_0,start,0.32,9.342650873982505
179,83,DEFAULT_VEHTYPE,N/A,:122560781_0_0,middle,4.8,6.572829448934435
179,9,DEFAULT_VEHTYPE,N/A,:cluster_4298878847_8460360125_9_1,end,17.75,16.876587845608846
180,10,DEFAULT_VEHTYPE,N/A,:123293222_9_0,middle,1.96,3.4994283148733154
180,25,DEFAULT_VEHTYPE,N/A,:cluster_123566647_1923921203_6_0,end,31.58,10.449258952691048
180,29,DEFAULT_VEHTYPE,N/A,692908076#10_0,end,5.57,15.037074326498223
180,57,DEFAULT_VEHTYPE,N/A,:cluster_122686792_1923879156_4_0,start,0.49,1.4930925203254446
180,58,DEFAULT_VEHTYPE,N/A,:122793628_4_0,middle,2.1,5.757886071861856
180,61,DEFAULT_VEHTYPE,N/A,13428024#4_0,end,44.1,4.348884190261391
180,67,DEFAULT_VEHTYPE,N/A,13319817#2_0,start,0.43,11.400205294782296
181,43,DEFAULT_VEHTYPE,N/A,-13407257#3_0,start,0.31,10.116854837785871
181,51,DEFAULT_VEHTYPE,N/A,:123006094_1_0,end,14.0,11.287271714410059
181,70,DEFAULT_VEHTYPE,N/A,-13396799#1_0,start,0.24,6.050929900121659
181,79,DEFAULT_VEHTYPE,N/A,13380823#11_0,end,113.38,7.4887360613439995
182,14,DEFAULT_VEHTYPE,N/A,13343882#1_0,end,136.68,12.890288772251301
182,24,DEFAULT_VEHTYPE,N/A,:cluster_122686792_1923879156_14_0,middle,10.43,5.621066478872673
182,46,DEFAULT_VEHTYPE,N/A,13369411#0_0,end,5.93,4.2876169118727585
182,75,DEFAULT_VEHTYPE,N/A,-692908076#12_0,start,0.71,12.030957597133895
182,79,DEFAULT_VEHTYPE,N/A,:123112472_1_0,end,2.19,2.9887360613439995
183,29,DEFAULT_VEHTYPE,N/A,:7882526412_6_0,middle,4.39,10.57217935188687
183,33,DEFAULT_VEHTYPE,N/A,:cluster_123566647_1923921203_14_0,start,0.29,5.365351479845888
183,60,DEFAULT_VEHTYPE,N/A,:6369793097_1_1,middle,4.42,19.094832465461607
183,65,DEFAULT_VEHTYPE,N/A,13360320#3_0,end,92.09,9.173198313751183
183,68,DEFAULT_VEHTYPE,N/A,:123322573_3_0,end,8.93,5.740548150288217
183,69,DEFAULT_VEHTYPE,N/A,:123315083_0_0,middle,7.14,13.524115850737878
183,75,DEFAULT_VEHTYPE,N/A,:7882526412_0_0,middle,4.77,13.10315234960781
183,82,DEFAULT_VEHTYPE,N/A,:6726914058_6_0,middle,4.31,12.771450066106677
184,28,DEFAULT_VEHTYPE,N/A,:122884511_7_0,end,13.46,11.011137081756502
184,60,DEFAULT_VEHTYPE,N/A,:6369793091_1_1,middle,5.18,18.953242208169925
184,64,DEFAULT_VEHTYPE,N/A,:cluster_1923879140_1923879146_5_0,middle,8.05,10.852013462986648
185,59,DEFAULT_VEHTYPE,N/A,405337823_1,start,0.38,17.303544734916304
185,80,DEFAULT_VEHTYPE,N/A,-1355191048#13_0,start,0.2,5.982005678682133
185,81,DEFAULT_VEHTYPE,N/A,13326146#0_0,end,151.42,3.7750293511193576
186,42,DEFAULT_VEHTYPE,N/A,:732847409_0_0,middle,2.67,12.184726339073904
186,55,DEFAULT_VEHTYPE,N/A,:122951792_7_0,middle,7.17,10.764525302458916
186,69,DEFAULT_VEHTYPE,N/A,-1355191046_0,middle,32.57,13.27108402159866
186,78,DEFAULT_VEHTYPE,N/A,-13450213_0,middle,356.7,13.5096827403223
186,82,DEFAULT_VEHTYPE,N/A,:6823045109_2_0,middle,4.97,12.664142272091754
187,44,DEFAULT_VEHTYPE,N/A,:7512975405_3_1,start,0.12,10.181821889349031
187,61,DEFAULT_VEHTYPE,N/A,:6789986823_1_0,end,9.17,16.988377576825958
187,81,DEFAULT_VEHTYPE,N/A,-13326146#0_0,start,0.52,2.6978879010418426
187,t212-b15F99-sl4.0,bus,N/A,405337827_0,middle,10.84,8.333527167957113
188,12,DEFAULT_VEHTYPE,N/A,-13437128_0,middle,121.6,11.695975611422464
188,29,DEFAULT_VEHTYPE,N/A,:cluster_123566647_1923921203_24_0,end,16.05,10.917073893998353
188,36,DEFAULT_VEHTYPE,N/A,:7882451364_2_0,start,0.29,11.106826431293698
188,61,DEFAULT_VEHTYPE,N/A,182043874#2_0,start,0.55,18.689482307752414
188,65,DEFAULT_VEHTYPE,N/A,13449582#0_0,end,43.58,8.13680692574333
189,21,DEFAULT_VEHTYPE,N/A,405337827_2,end,21.16,9.672960805038866
189,30,DEFAULT_VEHTYPE,N/A,:cluster_123042537_123042573_18_0,end,13.84,8.30500947998544
189,33,DEFAULT_VEHTYPE,N/A,405337862#1_0,start,0.46,15.328344695995838
189,38,DEFAULT_VEHTYPE,N/A,:4075433696_0_0,start,0.34,10.027445195685143
189,58,DEFAULT_VEHTYPE,N/A,-13315635#1_0,end,102.59,15.631979575193302
189,59,DEFAULT_VEHTYPE,N/A,405337823_0,end,35.24,2.080892988275178
189,6,DEFAULT_VEHTYPE,N/A,1355191048#9_0,end,157.61,10.398828233539225
190,29,DEFAULT_VEHTYPE,N/A,524847623#1_1,start,0.08,12.86145426780877
190,33,DEFAULT_VEHTYPE,N/A,:6792432242_1_0,middle,4.79,16.860745536633114
190,50,DEFAULT_VEHTYPE,N/A,-13399273#4_0,end,31.5,12.04960497136064
190,51,DEFAULT_VEHTYPE,N/A,:122716360_1_0,middle,7.54,10.884660466028624
190,88,DEFAULT_VEHTYPE,N/A,-13326146#0_0,end,153.23,10.055419340090822
191,21,DEFAULT_VEHTYPE,N/A,:cluster_123168517_1923921139_22_0,middle,6.8,8.918075741762227
191,24,DEFAULT_VEHTYPE,N/A,25003109#1_1,start,0.1,15.123650384812198
191,37,DEFAULT_VEHTYPE,N/A,13471584#0_0,middle,209.22,13.101660461879662
191,39,DEFAULT_VEHTYPE,N/A,:123285305_1_0,start,0.95,1.9471759132808075
191,61,DEFAULT_VEHTYPE,N/A,182043874#2_1,end,62.99,20.711108213069476
192,15,DEFAULT_VEHTYPE,N/A,:6819173382_4_0,start,0.92,13.364575422915705
192,24,DEFAULT_VEHTYPE,N/A,:6823045169_3_1,end,9.51,14.827932816000237
192,26,DEFAULT_VEHTYPE,N/A,-1355191048#9_0,end,157.74,0.5754052325027049
192,29,DEFAULT_VEHTYPE,N/A,524847623#1_1,middle,30.94,16.208640327313518
192,60,DEFAULT_VEHTYPE,N/A,:cluster_123006096_1923921196_3_0,start,0.42,9.641539101519735
192,69,DEFAULT_VEHTYPE,N/A,:123347771_0_0,start,0.44,13.833067740670964
192,70,DEFAULT_VEHTYPE,N/A,:123094393_0_0,middle,4.86,6.130998612336106
192,79,DEFAULT_VEHTYPE,N/A,1151395798#0_0,middle,99.18,13.829496849689752
192,8,DEFAULT_VEHTYPE,N/A,:122935192_4_0,middle,4.43,5.462977994994632
192,85,DEFAULT_VEHTYPE,N/A,:cluster_123168390_732917567_0_0,end,12.96,9.898604427415766
192,9,DEFAULT_VEHTYPE,N/A,:8460360126_7_1,end,8.94,16.937588538499803
193,32,DEFAULT_VEHTYPE,N/A,:cluster_123042537_123042573_14_0,end,8.1,4.663137092214908
193,69,DEFAULT_VEHTYPE,N/A,:123347771_0_0,end,13.49,13.041729614472576
193,71,DEFAULT_VEHTYPE,N/A,:122818166_1_0,middle,7.02,13.652824486807287
193,8,DEFAULT_VEHTYPE,N/A,13341074#1_0,start,0.3,4.902699298078566
193,91,DEFAULT_VEHTYPE,N/A,692908076#4_0,end,113.45,8.135069244279805
194,10,DEFAULT_VEHTYPE,N/A,:6788098496_5_0,middle,4.65,14.814214598990189
194,25,DEFAULT_VEHTYPE,N/A,:7607589450_4_0,start,0.55,11.779309250648991
194,60,DEFAULT_VEHTYPE,N/A,:cluster_123006096_1923921196_18_0,middle,5.53,9.298114796973659
194,75,DEFAULT_VEHTYPE,N/A,:7607589443_4_0,start,0.94,11.64628935674541
195,36,DEFAULT_VEHTYPE,N/A,13315403#13_0,start,0.0,10.790280659740105
195,44,DEFAULT_VEHTYPE,N/A,:cluster_123042540_1923921133_4_1,start,0.29,20.843154933012713
195,47,DEFAULT_VEHTYPE,N/A,:123285305_14_1,start,0.97,5.016054029777742
195,49,DEFAULT_VEHTYPE,N/A,-13428024#4_0,end,44.07,11.708758413155735
195,53,DEFAULT_VEHTYPE,N/A,13452953#0_0,middle,21.59,13.219386482551052
195,61,DEFAULT_VEHTYPE,N/A,:5106879028_0_1,end,7.25,21.166316755965912
195,77,DEFAULT_VEHTYPE,N/A,:123322573_7_0,end,14.35,16.152560957481153
195,82,DEFAULT_VEHTYPE,N/A,:6823045103_2_0,middle,4.85,12.172953436040602
195,91,DEFAULT_VEHTYPE,N/A,1355191048#9_0,start,0.96,7.531117463914118
196,36,DEFAULT_VEHTYPE,N/A,:122792377_6_0,middle,4.94,6.290280659740105
