sim_time,vehicle_id,tls_id,lane_id,eta,speed,priority_granted,phase_index,note
72.35,t212-b15F99-sl4.0,N/A,:cluster_122693381_1923921119_4_0,N/A,9.25,no,N/A,No TLS ahead
72.4,t1A9-b1601D-sl4.0,123285305,-405337844_0,11.37,1.4,no,N/A,ETA too high (11.4s)
72.4,t212-b15F99-sl4.0,N/A,:cluster_122693381_1923921119_4_0,N/A,9.29,no,N/A,No TLS ahead
72.45,t1A9-b1601D-sl4.0,123285305,-405337844_0,10.97,1.44,no,N/A,ETA too high (11.0s)
72.45,t212-b15F99-sl4.0,N/A,:cluster_122693381_1923921119_4_0,N/A,9.34,no,N/A,No TLS ahead
72.5,t1A9-b1601D-sl4.0,123285305,-405337844_0,10.61,1.48,no,N/A,ETA too high (10.6s)
72.5,t212-b15F99-sl4.0,N/A,:cluster_122693381_1923921119_4_0,N/A,9.37,no,N/A,No TLS ahead
72.55,t1A9-b1601D-sl4.0,123285305,-405337844_0,10.34,1.51,no,N/A,ETA too high (10.3s)
72.55,t212-b15F99-sl4.0,N/A,:cluster_122693381_1923921119_4_0,N/A,9.4,no,N/A,No TLS ahead
72.6,t1A9-b1601D-sl4.0,123285305,-405337844_0,10.05,1.55,no,N/A,ETA too high (10.0s)
72.6,t212-b15F99-sl4.0,N/A,:cluster_122693381_1923921119_4_0,N/A,9.42,no,N/A,No TLS ahead
72.65,t1A9-b1601D-sl4.0,123285305,-405337844_0,9.7,1.6,no,N/A,ETA too high (9.7s)
72.65,t212-b15F99-sl4.0,N/A,:cluster_122693381_1923921119_4_0,N/A,9.45,no,N/A,No TLS ahead
72.7,t1A9-b1601D-sl4.0,123285305,-405337844_0,9.45,1.63,no,N/A,ETA too high (9.5s)
72.7,t212-b15F99-sl4.0,N/A,:cluster_122693381_1923921119_4_0,N/A,9.48,no,N/A,No TLS ahead
72.75,t1A9-b1601D-sl4.0,123285305,-405337844_0,9.14,1.68,no,N/A,ETA too high (9.1s)
72.75,t212-b15F99-sl4.0,N/A,:cluster_122693381_1923921119_4_0,N/A,9.53,no,N/A,No TLS ahead
72.8,t1A9-b1601D-sl4.0,123285305,-405337844_0,8.94,1.7,no,N/A,ETA too high (8.9s)
72.8,t212-b15F99-sl4.0,N/A,:cluster_122693381_1923921119_4_0,N/A,9.56,no,N/A,No TLS ahead
72.85,t1A9-b1601D-sl4.0,123285305,-405337844_0,8.67,1.75,no,N/A,ETA too high (8.7s)
72.85,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,9.6,no,N/A,No TLS ahead
72.9,t1A9-b1601D-sl4.0,123285305,-405337844_0,8.49,1.77,no,N/A,ETA too high (8.5s)
72.9,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,9.65,no,N/A,No TLS ahead
72.95,t1A9-b1601D-sl4.0,123285305,-405337844_0,8.26,1.81,no,N/A,ETA too high (8.3s)
72.95,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,9.68,no,N/A,No TLS ahead
73.0,t1A9-b1601D-sl4.0,123285305,-405337844_0,8.05,1.85,no,N/A,ETA too high (8.1s)
73.0,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,9.72,no,N/A,No TLS ahead
73.05,t1A9-b1601D-sl4.0,123285305,-405337844_0,7.85,1.88,no,N/A,ETA too high (7.9s)
73.05,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,9.76,no,N/A,No TLS ahead
73.1,t1A9-b1601D-sl4.0,123285305,-405337844_0,7.61,1.93,no,N/A,ETA too high (7.6s)
73.1,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,9.79,no,N/A,No TLS ahead
73.15,t1A9-b1601D-sl4.0,123285305,-405337844_0,7.46,1.96,no,N/A,ETA too high (7.5s)
73.15,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,9.84,no,N/A,No TLS ahead
73.2,t1A9-b1601D-sl4.0,123285305,-405337844_0,7.26,2.0,no,N/A,ETA too high (7.3s)
73.2,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,9.89,no,N/A,No TLS ahead
73.25,t1A9-b1601D-sl4.0,123285305,-405337844_0,7.04,2.04,no,N/A,ETA too high (7.0s)
73.25,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,9.91,no,N/A,No TLS ahead
73.3,t1A9-b1601D-sl4.0,123285305,-405337844_0,6.88,2.07,no,N/A,ETA too high (6.9s)
73.3,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,9.95,no,N/A,No TLS ahead
73.35,t1A9-b1601D-sl4.0,123285305,-405337844_0,6.69,2.12,no,N/A,ETA too high (6.7s)
73.35,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,9.99,no,N/A,No TLS ahead
73.4,t1A9-b1601D-sl4.0,123285305,-405337844_0,6.56,2.14,no,N/A,ETA too high (6.6s)
73.4,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,10.03,no,N/A,No TLS ahead
73.45,t1A9-b1601D-sl4.0,123285305,-405337844_0,6.38,2.19,no,N/A,ETA too high (6.4s)
73.45,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,10.07,no,N/A,No TLS ahead
73.5,t1A9-b1601D-sl4.0,123285305,-405337844_0,6.22,2.23,no,N/A,ETA too high (6.2s)
73.5,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,10.1,no,N/A,No TLS ahead
73.55,t1A9-b1601D-sl4.0,123285305,-405337844_0,6.04,2.27,no,N/A,ETA too high (6.0s)
73.55,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,10.13,no,N/A,No TLS ahead
73.6,t1A9-b1601D-sl4.0,123285305,-405337844_0,5.91,2.31,no,N/A,ETA too high (5.9s)
73.6,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,10.17,no,N/A,No TLS ahead
73.65,t1A9-b1601D-sl4.0,123285305,-405337844_0,5.74,2.35,no,N/A,ETA too high (5.7s)
73.65,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,10.22,no,N/A,No TLS ahead
73.7,t1A9-b1601D-sl4.0,123285305,-405337844_0,5.62,2.38,no,N/A,ETA too high (5.6s)
73.7,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,10.27,no,N/A,No TLS ahead
73.75,t1A9-b1601D-sl4.0,123285305,-405337844_0,5.48,2.42,no,N/A,ETA too high (5.5s)
73.75,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,10.29,no,N/A,No TLS ahead
73.8,t1A9-b1601D-sl4.0,123285305,-405337844_0,5.37,2.45,no,N/A,ETA too high (5.4s)
73.8,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,10.33,no,N/A,No TLS ahead
73.85,t1A9-b1601D-sl4.0,123285305,-405337844_0,5.24,2.48,no,N/A,ETA too high (5.2s)
73.85,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,10.36,no,N/A,No TLS ahead
73.9,t1A9-b1601D-sl4.0,123285305,-405337844_0,5.1,2.53,no,N/A,ETA too high (5.1s)
73.9,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,10.4,no,N/A,No TLS ahead
73.95,t1A9-b1601D-sl4.0,123285305,-405337844_0,4.96,2.57,yes,0,Priority granted (ETA=5.0s)
73.95,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,10.44,no,N/A,No TLS ahead
74.0,t1A9-b1601D-sl4.0,123285305,-405337844_0,4.85,2.6,no,N/A,Cooldown active
74.0,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,10.49,no,N/A,No TLS ahead
74.05,t1A9-b1601D-sl4.0,123285305,-405337844_0,4.73,2.64,no,N/A,Cooldown active
74.05,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,10.51,no,N/A,No TLS ahead
74.1,t1A9-b1601D-sl4.0,123285305,-405337844_0,4.62,2.68,no,N/A,Cooldown active
74.1,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,10.56,no,N/A,No TLS ahead
74.15,t1A9-b1601D-sl4.0,123285305,-405337844_0,4.51,2.71,no,N/A,Cooldown active
74.15,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,10.61,no,N/A,No TLS ahead
74.2,t1A9-b1601D-sl4.0,123285305,-405337844_0,4.39,2.75,no,N/A,Cooldown active
74.2,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,10.65,no,N/A,No TLS ahead
74.25,t1A9-b1601D-sl4.0,123285305,-405337844_0,4.28,2.79,no,N/A,Cooldown active
74.25,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,10.68,no,N/A,No TLS ahead
74.3,t1A9-b1601D-sl4.0,123285305,-405337844_0,4.16,2.84,no,N/A,Cooldown active
74.3,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,10.73,no,N/A,No TLS ahead
74.35,t1A9-b1601D-sl4.0,123285305,-405337844_0,4.07,2.87,no,N/A,Cooldown active
74.35,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,10.75,no,N/A,No TLS ahead
74.4,t1A9-b1601D-sl4.0,123285305,-405337844_0,3.95,2.92,no,N/A,Cooldown active
74.4,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,10.79,no,N/A,No TLS ahead
74.45,t1A9-b1601D-sl4.0,123285305,-405337844_0,3.85,2.96,no,N/A,Cooldown active
74.45,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,10.84,no,N/A,No TLS ahead
74.5,t1A9-b1601D-sl4.0,123285305,-405337844_0,3.74,3.0,no,N/A,Cooldown active
74.5,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,10.88,no,N/A,No TLS ahead
74.55,t1A9-b1601D-sl4.0,123285305,-405337844_0,3.64,3.04,no,N/A,Cooldown active
74.55,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,10.92,no,N/A,No TLS ahead
74.6,t1A9-b1601D-sl4.0,123285305,-405337844_0,3.54,3.08,no,N/A,Cooldown active
74.6,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,10.96,no,N/A,No TLS ahead
74.65,t1A9-b1601D-sl4.0,123285305,-405337844_0,3.44,3.13,no,N/A,Cooldown active
74.65,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,11.0,no,N/A,No TLS ahead
74.7,t1A9-b1601D-sl4.0,123285305,-405337844_0,3.34,3.17,no,N/A,Cooldown active
74.7,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,11.03,no,N/A,No TLS ahead
74.75,t1A9-b1601D-sl4.0,123285305,-405337844_0,3.26,3.2,no,N/A,Cooldown active
74.75,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,11.07,no,N/A,No TLS ahead
74.8,t1A9-b1601D-sl4.0,123285305,-405337844_0,3.17,3.24,no,N/A,Cooldown active
74.8,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,11.1,no,N/A,No TLS ahead
74.85,t1A9-b1601D-sl4.0,123285305,-405337844_0,3.08,3.28,no,N/A,Cooldown active
74.85,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,11.14,no,N/A,No TLS ahead
74.9,t1A9-b1601D-sl4.0,123285305,-405337844_0,3.0,3.32,no,N/A,Cooldown active
74.9,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,11.19,no,N/A,No TLS ahead
74.95,t1A9-b1601D-sl4.0,123285305,-405337844_0,2.91,3.36,no,N/A,Cooldown active
74.95,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,11.22,no,N/A,No TLS ahead
75.0,t1A9-b1601D-sl4.0,123285305,-405337844_0,2.83,3.4,no,N/A,Cooldown active
75.0,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,11.25,no,N/A,No TLS ahead
75.05,t1A9-b1601D-sl4.0,123285305,-405337844_0,2.74,3.44,no,N/A,Cooldown active
75.05,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,11.29,no,N/A,No TLS ahead
75.1,t1A9-b1601D-sl4.0,123285305,-405337844_0,2.66,3.49,no,N/A,Cooldown active
75.1,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,11.33,no,N/A,No TLS ahead
75.15,t1A9-b1601D-sl4.0,123285305,-405337844_0,2.57,3.53,no,N/A,Cooldown active
75.15,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,11.37,no,N/A,No TLS ahead
75.2,t1A9-b1601D-sl4.0,123285305,-405337844_0,2.49,3.58,no,N/A,Cooldown active
75.2,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,11.4,no,N/A,No TLS ahead
75.25,t1A9-b1601D-sl4.0,123285305,-405337844_0,2.42,3.61,no,N/A,Cooldown active
75.25,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,11.43,no,N/A,No TLS ahead
75.3,t1A9-b1601D-sl4.0,123285305,-405337844_0,2.34,3.66,no,N/A,Cooldown active
75.3,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,11.46,no,N/A,No TLS ahead
75.35,t1A9-b1601D-sl4.0,123285305,-405337844_0,2.26,3.7,no,N/A,Cooldown active
75.35,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,11.5,no,N/A,No TLS ahead
75.4,t1A9-b1601D-sl4.0,123285305,-405337844_0,2.19,3.74,no,N/A,Cooldown active
75.4,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,11.53,no,N/A,No TLS ahead
75.45,t1A9-b1601D-sl4.0,123285305,-405337844_0,2.11,3.79,no,N/A,Cooldown active
75.45,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,11.57,no,N/A,No TLS ahead
75.5,t1A9-b1601D-sl4.0,123285305,-405337844_0,2.05,3.81,no,N/A,Cooldown active
75.5,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,11.61,no,N/A,No TLS ahead
75.55,t1A9-b1601D-sl4.0,123285305,-405337844_0,1.98,3.84,no,N/A,Cooldown active
75.55,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,11.66,no,N/A,No TLS ahead
75.6,t1A9-b1601D-sl4.0,123285305,-405337844_0,1.9,3.89,no,N/A,Cooldown active
75.6,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,11.69,no,N/A,No TLS ahead
75.65,t1A9-b1601D-sl4.0,123285305,-405337844_0,1.83,3.94,no,N/A,Cooldown active
75.65,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,11.73,no,N/A,No TLS ahead
75.7,t1A9-b1601D-sl4.0,123285305,-405337844_0,1.76,3.98,no,N/A,Cooldown active
75.7,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,11.78,no,N/A,No TLS ahead
75.75,t1A9-b1601D-sl4.0,123285305,-405337844_0,1.7,4.01,no,N/A,Cooldown active
75.75,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,11.82,no,N/A,No TLS ahead
75.8,t1A9-b1601D-sl4.0,123285305,-405337844_0,1.63,4.06,no,N/A,Cooldown active
75.8,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,11.87,no,N/A,No TLS ahead
75.85,t1A9-b1601D-sl4.0,123285305,-405337844_0,1.56,4.11,no,N/A,Cooldown active
75.85,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,11.9,no,N/A,No TLS ahead
75.9,t1A9-b1601D-sl4.0,123285305,-405337844_0,1.5,4.14,no,N/A,Cooldown active
75.9,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,11.93,no,N/A,No TLS ahead
75.95,t1A9-b1601D-sl4.0,123285305,-405337844_0,1.43,4.17,no,N/A,Cooldown active
75.95,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,11.96,no,N/A,No TLS ahead
76.0,t1A9-b1601D-sl4.0,123285305,-405337844_0,1.37,4.2,yes,0,Priority granted (ETA=1.4s)
76.0,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,12.01,no,N/A,No TLS ahead
76.05,t1A9-b1601D-sl4.0,123285305,-405337844_0,1.31,4.25,no,N/A,Cooldown active
76.05,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,12.04,no,N/A,No TLS ahead
76.1,t1A9-b1601D-sl4.0,123285305,-405337844_0,1.25,4.29,no,N/A,Cooldown active
76.1,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,12.07,no,N/A,No TLS ahead
76.15,t1A9-b1601D-sl4.0,123285305,-405337844_0,1.18,4.33,no,N/A,Cooldown active
76.15,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,12.11,no,N/A,No TLS ahead
76.2,t1A9-b1601D-sl4.0,123285305,-405337844_0,1.12,4.38,no,N/A,Cooldown active
76.2,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,12.15,no,N/A,No TLS ahead
76.25,t1A9-b1601D-sl4.0,123285305,-405337844_0,1.06,4.41,no,N/A,Cooldown active
76.25,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,12.19,no,N/A,No TLS ahead
76.3,t1A9-b1601D-sl4.0,123285305,-405337844_0,1.0,4.45,no,N/A,Cooldown active
76.3,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,12.21,no,N/A,No TLS ahead
76.35,t1A9-b1601D-sl4.0,123285305,-405337844_0,0.94,4.49,no,N/A,Cooldown active
76.35,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,12.25,no,N/A,No TLS ahead
76.4,t1A9-b1601D-sl4.0,123285305,-405337844_0,0.88,4.54,no,N/A,Cooldown active
76.4,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,12.28,no,N/A,No TLS ahead
76.45,t1A9-b1601D-sl4.0,123285305,-405337844_0,0.83,4.58,no,N/A,Cooldown active
76.45,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,12.32,no,N/A,No TLS ahead
76.5,t1A9-b1601D-sl4.0,123285305,-405337844_0,0.77,4.62,no,N/A,Cooldown active
76.5,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,12.37,no,N/A,No TLS ahead
76.55,t1A9-b1601D-sl4.0,123285305,-405337844_0,0.71,4.67,no,N/A,Cooldown active
76.55,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,12.4,no,N/A,No TLS ahead
76.6,t1A9-b1601D-sl4.0,123285305,-405337844_0,0.66,4.7,no,N/A,Cooldown active
76.6,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,12.44,no,N/A,No TLS ahead
76.65,t1A9-b1601D-sl4.0,123285305,-405337844_0,0.6,4.73,no,N/A,Cooldown active
76.65,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,12.49,no,N/A,No TLS ahead
76.7,t1A9-b1601D-sl4.0,123285305,-405337844_0,0.55,4.78,no,N/A,Cooldown active
76.7,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,12.52,no,N/A,No TLS ahead
76.75,t1A9-b1601D-sl4.0,123285305,-405337844_0,0.49,4.82,no,N/A,Cooldown active
76.75,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,12.55,no,N/A,No TLS ahead
76.8,t1A9-b1601D-sl4.0,123285305,-405337844_0,0.44,4.85,no,N/A,Cooldown active
76.8,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,12.58,no,N/A,No TLS ahead
76.85,t1A9-b1601D-sl4.0,123285305,-405337844_0,0.39,4.89,no,N/A,Cooldown active
76.85,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,12.61,no,N/A,No TLS ahead
76.9,t1A9-b1601D-sl4.0,123285305,-405337844_0,0.33,4.92,no,N/A,Cooldown active
76.9,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,12.64,no,N/A,No TLS ahead
76.95,t1A9-b1601D-sl4.0,123285305,-405337844_0,0.28,4.94,no,N/A,Cooldown active
76.95,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,12.68,no,N/A,No TLS ahead
77.0,t1A9-b1601D-sl4.0,123285305,-405337844_0,0.23,4.98,no,N/A,Cooldown active
77.0,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,12.72,no,N/A,No TLS ahead
77.05,t1A9-b1601D-sl4.0,123285305,-405337844_0,0.18,5.03,no,N/A,Cooldown active
77.05,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,12.75,no,N/A,No TLS ahead
77.1,t1A9-b1601D-sl4.0,123285305,-405337844_0,0.13,5.08,no,N/A,Cooldown active
77.1,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,12.79,no,N/A,No TLS ahead
77.15,t1A9-b1601D-sl4.0,123285305,-405337844_0,0.07,5.13,no,N/A,Cooldown active
77.15,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,12.84,no,N/A,No TLS ahead
77.2,t1A9-b1601D-sl4.0,123285305,-405337844_0,0.02,5.18,no,N/A,Cooldown active
77.2,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,12.88,no,N/A,No TLS ahead
77.25,t1A9-b1601D-sl4.0,N/A,:123285305_5_0,N/A,5.22,no,N/A,No TLS ahead
77.25,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,12.93,no,N/A,No TLS ahead
77.3,t1A9-b1601D-sl4.0,N/A,:123285305_5_0,N/A,5.25,no,N/A,No TLS ahead
77.3,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,12.96,no,N/A,No TLS ahead
77.35,t1A9-b1601D-sl4.0,N/A,:123285305_5_0,N/A,5.29,no,N/A,No TLS ahead
77.35,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,13.0,no,N/A,No TLS ahead
77.4,t1A9-b1601D-sl4.0,N/A,:123285305_5_0,N/A,5.32,no,N/A,No TLS ahead
77.4,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,13.04,no,N/A,No TLS ahead
77.45,t1A9-b1601D-sl4.0,N/A,:123285305_5_0,N/A,5.35,no,N/A,No TLS ahead
77.45,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,13.07,no,N/A,No TLS ahead
77.5,t1A9-b1601D-sl4.0,N/A,:123285305_5_0,N/A,5.38,no,N/A,No TLS ahead
77.5,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,13.11,no,N/A,No TLS ahead
77.55,t1A9-b1601D-sl4.0,N/A,:123285305_5_0,N/A,5.42,no,N/A,No TLS ahead
77.55,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,13.13,no,N/A,No TLS ahead
77.6,t1A9-b1601D-sl4.0,N/A,:123285305_5_0,N/A,5.45,no,N/A,No TLS ahead
77.6,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,13.17,no,N/A,No TLS ahead
77.65,t1A9-b1601D-sl4.0,N/A,:123285305_5_0,N/A,5.48,no,N/A,No TLS ahead
77.65,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,13.21,no,N/A,No TLS ahead
77.7,t1A9-b1601D-sl4.0,N/A,:123285305_5_0,N/A,5.53,no,N/A,No TLS ahead
77.7,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,13.26,no,N/A,No TLS ahead
77.75,t1A9-b1601D-sl4.0,N/A,:123285305_5_0,N/A,5.56,no,N/A,No TLS ahead
77.75,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,13.29,no,N/A,No TLS ahead
77.8,t1A9-b1601D-sl4.0,N/A,:123285305_5_0,N/A,5.61,no,N/A,No TLS ahead
77.8,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,13.32,no,N/A,No TLS ahead
77.85,t1A9-b1601D-sl4.0,N/A,:123285305_5_0,N/A,5.65,no,N/A,No TLS ahead
77.85,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,13.35,no,N/A,No TLS ahead
77.9,t1A9-b1601D-sl4.0,N/A,:123285305_5_0,N/A,5.7,no,N/A,No TLS ahead
77.9,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,13.38,no,N/A,No TLS ahead
77.95,t1A9-b1601D-sl4.0,N/A,:123285305_5_0,N/A,5.75,no,N/A,No TLS ahead
77.95,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,13.43,no,N/A,No TLS ahead
78.0,t1A9-b1601D-sl4.0,N/A,:123285305_5_0,N/A,5.78,no,N/A,No TLS ahead
78.0,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,13.48,no,N/A,No TLS ahead
78.05,t1A9-b1601D-sl4.0,N/A,:123285305_5_0,N/A,5.82,no,N/A,No TLS ahead
78.05,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,13.52,no,N/A,No TLS ahead
78.1,t1A9-b1601D-sl4.0,N/A,:123285305_5_0,N/A,5.87,no,N/A,No TLS ahead
78.1,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,13.55,no,N/A,No TLS ahead
78.15,t1A9-b1601D-sl4.0,N/A,:123285305_5_0,N/A,5.89,no,N/A,No TLS ahead
78.15,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,13.59,no,N/A,No TLS ahead
78.2,t1A9-b1601D-sl4.0,N/A,:123285305_5_0,N/A,5.93,no,N/A,No TLS ahead
78.2,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,13.64,no,N/A,No TLS ahead
78.25,t1A9-b1601D-sl4.0,N/A,:123285305_5_0,N/A,5.98,no,N/A,No TLS ahead
78.25,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,13.69,no,N/A,No TLS ahead
78.3,t1A9-b1601D-sl4.0,N/A,:123285305_5_0,N/A,6.03,no,N/A,No TLS ahead
78.3,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,13.73,no,N/A,No TLS ahead
78.35,t1A9-b1601D-sl4.0,N/A,:123285305_5_0,N/A,6.06,no,N/A,No TLS ahead
78.35,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,13.76,no,N/A,No TLS ahead
78.4,t1A9-b1601D-sl4.0,N/A,:123285305_5_0,N/A,6.1,no,N/A,No TLS ahead
78.4,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,13.79,no,N/A,No TLS ahead
78.45,t1A9-b1601D-sl4.0,N/A,:123285305_5_0,N/A,6.14,no,N/A,No TLS ahead
78.45,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,13.84,no,N/A,No TLS ahead
78.5,t1A9-b1601D-sl4.0,N/A,:123285305_5_0,N/A,6.18,no,N/A,No TLS ahead
78.5,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,13.89,no,N/A,No TLS ahead
78.55,t1A9-b1601D-sl4.0,N/A,:123285305_5_0,N/A,6.22,no,N/A,No TLS ahead
78.55,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,13.92,no,N/A,No TLS ahead
78.6,t1A9-b1601D-sl4.0,N/A,:123285305_5_0,N/A,6.25,no,N/A,No TLS ahead
78.6,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,13.96,no,N/A,No TLS ahead
78.65,t1A9-b1601D-sl4.0,N/A,:123285305_5_0,N/A,6.29,no,N/A,No TLS ahead
78.65,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,14.0,no,N/A,No TLS ahead
78.7,t1A9-b1601D-sl4.0,N/A,:123285305_5_0,N/A,6.32,no,N/A,No TLS ahead
78.7,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,14.02,no,N/A,No TLS ahead
78.75,t1A9-b1601D-sl4.0,N/A,:123285305_5_0,N/A,6.37,no,N/A,No TLS ahead
78.75,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,14.07,no,N/A,No TLS ahead
78.8,t1A9-b1601D-sl4.0,N/A,:123285305_5_0,N/A,6.41,no,N/A,No TLS ahead
78.8,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,14.12,no,N/A,No TLS ahead
78.85,t1A9-b1601D-sl4.0,N/A,:123285305_5_0,N/A,6.44,no,N/A,No TLS ahead
78.85,t212-b15F99-sl4.0,N/A,405337865#0_0,N/A,14.15,no,N/A,No TLS ahead
