vehicle_id,vehicle_type,tls_id,wait_start_time,wait_end_time,wait_duration
f_2.125,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,687,812,125
f_2.174,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,807,812,5
f_2.115,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,816,818,2
f_2.131,DEFAULT_VEHTYPE,GS_268161547,813,818,5
f_2.142,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,780,818,38
f_2.145,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,782,818,36
f_2.146,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,781,818,37
f_2.152,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,784,818,34
f_2.117,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,684,820,136
f_2.176,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,818,821,3
f_0.171,DEFAULT_VEHTYPE,cluster_268162697_2761920568,807,833,26
f_0.172,DEFAULT_VEHTYPE,cluster_268162697_2761920568,810,833,23
f_0.173,DEFAULT_VEHTYPE,cluster_268162697_2761920568,812,833,21
f_0.174,DEFAULT_VEHTYPE,cluster_268162697_2761920568,819,833,14
f_0.175,DEFAULT_VEHTYPE,cluster_268162697_2761920568,821,833,12
f_0.176,DEFAULT_VEHTYPE,cluster_268162697_2761920568,827,833,6
f_0.177,DEFAULT_VEHTYPE,cluster_268162697_2761920568,830,833,3
f_2.156,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,735,833,98
f_2.155,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,724,835,111
f_2.118,DEFAULT_VEHTYPE,GS_268161547,830,842,12
f_2.121,DEFAULT_VEHTYPE,GS_268161547,832,842,10
f_2.129,DEFAULT_VEHTYPE,GS_268161547,831,842,11
f_2.132,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,842,843,1
f_2.173,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,805,848,43
f_2.174,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,815,848,33
f_2.175,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,815,848,33
f_2.176,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,826,848,22
f_2.177,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,825,848,23
f_2.178,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,835,848,13
f_2.117,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,839,850,11
f_2.122,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,837,850,13
f_2.125,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,837,850,13
f_2.131,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,836,850,14
f_2.135,DEFAULT_VEHTYPE,GS_268161547,856,869,13
f_2.140,DEFAULT_VEHTYPE,GS_268161547,857,869,12
f_2.148,DEFAULT_VEHTYPE,GS_268161547,860,869,9
f_2.172,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,805,875,70
f_0.185,DEFAULT_VEHTYPE,cluster_268162697_2761920568,867,888,21
f_0.186,DEFAULT_VEHTYPE,cluster_268162697_2761920568,873,888,15
f_0.187,DEFAULT_VEHTYPE,cluster_268162697_2761920568,877,888,11
f_0.188,DEFAULT_VEHTYPE,cluster_268162697_2761920568,884,888,4
f_0.189,DEFAULT_VEHTYPE,cluster_268162697_2761920568,884,888,4
f_0.190,DEFAULT_VEHTYPE,cluster_268162697_2761920568,887,888,1
f_2.191,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,886,888,2
f_2.144,DEFAULT_VEHTYPE,GS_268161547,887,893,6
f_2.148,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,887,895,8
f_2.193,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,894,897,3
f_2.161,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,865,901,36
f_2.163,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,866,901,35
f_2.164,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,869,901,32
f_2.172,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,879,901,22
f_2.176,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,881,901,20
f_2.187,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,898,901,3
f_2.164,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,905,906,1
f_2.172,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,905,907,2
f_2.176,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,905,908,3
f_2.139,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,778,909,131
f_2.190,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,879,923,44
f_2.191,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,893,923,30
f_2.192,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,892,923,31
f_2.193,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,901,923,22
f_2.194,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,901,923,22
f_2.195,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,911,923,12
f_2.144,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,916,928,12
f_2.157,DEFAULT_VEHTYPE,GS_268161547,932,944,12
f_2.160,DEFAULT_VEHTYPE,GS_268161547,934,945,11
f_2.162,DEFAULT_VEHTYPE,GS_268161547,935,945,10
f_2.164,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,911,948,37
f_2.172,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,913,948,35
f_2.174,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,917,948,31
f_2.176,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,916,948,32
f_2.171,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,797,956,159
f_0.201,DEFAULT_VEHTYPE,cluster_268162697_2761920568,941,958,17
f_0.202,DEFAULT_VEHTYPE,cluster_268162697_2761920568,945,958,13
f_0.203,DEFAULT_VEHTYPE,cluster_268162697_2761920568,949,958,9
f_0.204,DEFAULT_VEHTYPE,cluster_268162697_2761920568,952,958,6
f_0.205,DEFAULT_VEHTYPE,cluster_268162697_2761920568,957,958,1
f_1.186,DEFAULT_VEHTYPE,cluster_268162697_2761920568,957,958,1
f_2.208,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,960,965,5
