sim_time,vehicle_id,vehicle_type,tls_id,lane_id,position,speed,priority_granted,phase_index,note,actual_delay
376,147,DEFAULT_VEHTYPE,123284068,-406259780#0_0,10.200395524539182,11.192071049476192,yes,0,green granted after 3s,3
377,132,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,406233349#0_1,53.72474485530401,0.3117808869925658,yes,4,green granted after 3s,3
378,169,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,406234624#0_4,71.20892764019663,6.71885939018545,yes,6,green granted after 3s,3
380,t163-b2736-sl4.0,bus,cluster_11500662930_268161351_268161547,405545583#0_0,64.90178035437802,6.46788796507083,yes,0,green granted after 3s,3
387,5,DEFAULT_VEHTYPE,cluster_461492468_7059565454,406232643#0_1,26.873755510082468,2.1619731467043044,yes,0,green granted after 3s,3
387,142,DEFAULT_VEHTYPE,122793100,-406259069_0,5.098882836700422,8.707491784752348,yes,0,green granted after 3s,3
388,17,DEFAULT_VEHTYPE,268161552,334631554#0_0,377.67907055157326,3.577515518877782,yes,2,green granted after 3s,3
389,187,DEFAULT_VEHTYPE,123284068,-406259780#0_0,41.221587691587395,3.954574900696363,yes,0,green granted after 3s,3
389,124,DEFAULT_VEHTYPE,cluster_122966911_7059565450,406232641#0_0,45.9571846763477,1.5472409469377313,yes,0,green granted after 3s,3
390,50,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,1065518636#0_0,19.316146453395355,8.661493794200943,yes,0,green granted after 3s,3
390,150,DEFAULT_VEHTYPE,2030551464,640278675_0,16.8234557708398,7.271163953207962,yes,0,green granted after 3s,3
391,121,DEFAULT_VEHTYPE,cluster_11500662930_268161351_268161547,-412227861_1,3.7179464738290573,0.0,yes,5,green granted after 3s,3
392,29,DEFAULT_VEHTYPE,123155447,-406219018_0,0.8074777253986234,6.92560642277822,yes,0,green granted after 3s,3
397,177,DEFAULT_VEHTYPE,122804862,-604060314#0_0,100.04190479902013,0.4162744049658277,yes,2,green granted after 3s,3
399,192,DEFAULT_VEHTYPE,1166628271,101001204_1,180.4173857586784,8.442153367729595,yes,0,green granted after 3s,3
400,131,DEFAULT_VEHTYPE,GS_1166628306,405545577#4_1,31.121099001308856,4.946665928239044,yes,0,green granted after 3s,3
401,27,DEFAULT_VEHTYPE,GS_cluster_123583539_939854594,406241587#7_0,19.50395878493596,25.19373745280261,yes,0,green granted after 3s,3
401,182,DEFAULT_VEHTYPE,cluster_268162626_7464757606_939854537,604060314#5_0,88.87256607332824,2.9861445623693683,yes,2,green granted after 3s,3
401,4,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,406242644#0_1,17.73886608012144,7.411467286152766,yes,0,green granted after 3s,3
404,187,DEFAULT_VEHTYPE,122793100,-406259069_0,4.364302411806463,5.905046280393998,yes,0,green granted after 3s,3
404,t163-b2736-sl4.0,bus,cluster_11500662930_268161351_268161547,405545583#0_0,67.72876088021118,0.0,yes,0,green granted after 3s,3
405,184,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,1065518636#0_2,40.363366828485745,1.5671838241611784,yes,0,green granted after 3s,3
406,175,DEFAULT_VEHTYPE,5703666296,1194285983#0_0,22.334900830941542,9.2822861621622,yes,0,green granted after 3s,3
409,132,DEFAULT_VEHTYPE,cluster_122966911_7059565450,406232641#0_0,45.57214466635325,1.0785358369807931,yes,0,green granted after 3s,3
409,21,DEFAULT_VEHTYPE,cluster_322079583_7059565429_7059565430_7059565458,406232660_0,17.29137724234096,7.112741655763238,yes,0,green granted after 3s,3
410,177,DEFAULT_VEHTYPE,122960160,-604060313_0,123.08214514831876,7.14432744563321,yes,0,green granted after 3s,3
413,195,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,406242646#0_2,11.990998054717757,14.325463196320683,yes,0,green granted after 3s,3
414,112,DEFAULT_VEHTYPE,cluster_11500662930_268161351_268161547,-412227861_1,3.7178774659695737,0.0,yes,5,green granted after 3s,3
414,17,DEFAULT_VEHTYPE,1166628271,604060294#0_0,18.864846259117627,8.13070817433145,yes,2,green granted after 3s,3
414,169,DEFAULT_VEHTYPE,2030551464,640278675_0,17.46734331364205,7.646896929200739,yes,0,green granted after 3s,3
415,131,DEFAULT_VEHTYPE,268161337,604060296#1_1,56.98298130958696,4.562831773238429,yes,2,green granted after 3s,3
416,111,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,1065518636#0_2,40.50639191903733,2.936643885852405,yes,0,green granted after 3s,3
417,45,DEFAULT_VEHTYPE,123284068,647912841#1_0,84.09867519838913,0.7493808193466651,yes,0,green granted after 3s,3
418,162,DEFAULT_VEHTYPE,122793100,406259066_0,21.953513267109507,0.33121267526258313,yes,0,green granted after 3s,3
420,118,DEFAULT_VEHTYPE,268161552,334631554#0_3,377.9187703929805,3.8064008305549137,yes,2,green granted after 3s,3
420,177,DEFAULT_VEHTYPE,cluster_122966911_7059565450,-599510795#2_0,48.82337007793362,7.143875423994417,yes,4,green granted after 3s,3
421,4,DEFAULT_VEHTYPE,cluster_268162626_7464757606_939854537,406242924#0_0,23.85301461902365,10.986230634692445,yes,4,green granted after 3s,3
424,71,DEFAULT_VEHTYPE,GS_cluster_343596914_939854645,-406258115#1_0,20.753381927628464,8.79069185559638,yes,4,green granted after 3s,3
424,t163-b2736-sl4.0,bus,cluster_11500662930_268161351_268161547,405545583#0_0,67.98939953939491,0.0,yes,0,green granted after 3s,3
430,21,DEFAULT_VEHTYPE,GS_cluster_444570416_7059565461,406232658#0_0,24.42748795389016,0.08117984439437391,yes,0,green granted after 3s,3
432,186,DEFAULT_VEHTYPE,123284068,-406259780#0_0,40.38801854546784,3.814518873216152,yes,0,green granted after 3s,3
433,175,DEFAULT_VEHTYPE,122804862,1194285986_0,56.14137378659658,3.1960736168466317,yes,2,green granted after 3s,3
433,67,DEFAULT_VEHTYPE,268161552,334631554#0_3,369.1034314677111,4.554550932095323,yes,2,green granted after 3s,3
433,168,DEFAULT_VEHTYPE,GS_1166628306,405545577#4_1,4.832082463633977,8.656605419504412,yes,0,green granted after 3s,3
436,t163-b2736-sl4.0,bus,cluster_11500662930_268161351_268161547,405545583#0_0,67.98939953939491,0.0,yes,0,green granted after 3s,3
438,182,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,-4480316#1_1,16.707053326420485,16.052090584231664,yes,4,green granted after 3s,3
438,180,DEFAULT_VEHTYPE,1166628271,101001204_1,8.783963862625543,8.314227625374123,yes,0,green granted after 3s,3
438,184,DEFAULT_VEHTYPE,2030551464,640278675_0,17.180574483192604,7.2243099884130055,yes,0,green granted after 3s,3
440,157,DEFAULT_VEHTYPE,GS_cluster_123583539_939854594,406242635#2_1,9.263434924538423,16.23589126483608,yes,0,green granted after 3s,3
443,142,DEFAULT_VEHTYPE,122793092,-406259063#1_1,4.868827195419901,0.024915704393503334,yes,0,green granted after 3s,3
443,197,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,406233349#0_1,16.538175492612115,7.79209893150255,yes,4,green granted after 3s,3
444,96,DEFAULT_VEHTYPE,122793100,406259066_0,21.129143530215135,1.9168585696859393,yes,0,green granted after 3s,3
444,139,DEFAULT_VEHTYPE,122804862,-604060314#0_0,92.33174936964505,2.323898482116407,yes,2,green granted after 3s,3
444,155,DEFAULT_VEHTYPE,268161552,334631554#0_3,376.8256085862266,4.259053013903013,yes,2,green granted after 3s,3
444,81,DEFAULT_VEHTYPE,GS_cluster_122793088_856214935,406241596#0_2,24.55971643627084,12.819182874846383,yes,4,green granted after 3s,3
446,168,DEFAULT_VEHTYPE,268161337,604060296#1_2,23.329963132343796,19.96543216551363,yes,2,green granted after 3s,3
447,163,DEFAULT_VEHTYPE,cluster_268162626_7464757606_939854537,406234630#0_0,18.092115429886256,7.5955824841512385,yes,2,green granted after 3s,3
448,202,DEFAULT_VEHTYPE,123155447,405276988#6_0,85.61570968229096,6.252313862776806,yes,4,green granted after 3s,3
449,102,DEFAULT_VEHTYPE,cluster_11500662930_268161351_268161547,-412227861_1,3.7179059894871256,0.0,yes,5,green granted after 3s,3
449,21,DEFAULT_VEHTYPE,cluster_1429750612_1429750625,755844259_0,27.871539382325487,2.3371315590904187,yes,0,green granted after 3s,3
451,121,DEFAULT_VEHTYPE,1166628271,604060294#0_1,8.008186904188054,20.700002960046373,yes,2,green granted after 3s,3
451,149,DEFAULT_VEHTYPE,GS_1166628306,405545577#4_1,31.79366926053166,3.5467924577624075,yes,0,green granted after 3s,3
452,219,DEFAULT_VEHTYPE,5703666296,1257699420#0_2,39.37207298663072,1.8050373513141569,yes,4,green granted after 3s,3
452,71,DEFAULT_VEHTYPE,GS_cluster_123583539_939854594,406241587#7_0,56.89549594057813,8.52376268721655,yes,0,green granted after 3s,3
452,77,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,406234624#0_3,66.69417423403273,6.087413833695437,yes,6,green granted after 3s,3
458,222,DEFAULT_VEHTYPE,GS_cluster_343596914_939854645,1020225870#0_0,43.67985890137035,27.538142978609546,yes,0,green granted after 3s,3
461,175,DEFAULT_VEHTYPE,cluster_268162626_7464757606_939854537,604060314#5_0,88.59481526937894,1.8332952917424334,yes,2,green granted after 3s,3
462,110,DEFAULT_VEHTYPE,268161552,334631554#0_2,376.53275951078206,3.4903269612560894,yes,2,green granted after 3s,3
462,182,DEFAULT_VEHTYPE,2030551464,640278675_0,0.48625671186739083,7.906035923049785,yes,0,green granted after 3s,3
463,67,DEFAULT_VEHTYPE,1166628271,604060294#0_0,6.490267224444416,17.410935280504063,yes,2,green granted after 3s,3
463,187,DEFAULT_VEHTYPE,122793092,-406259063#1_1,4.877628425242679,0.09794867881446107,yes,0,green granted after 3s,3
463,199,DEFAULT_VEHTYPE,122793100,1051736211#16_0,31.034270727791924,0.36036670518712965,yes,2,green granted after 3s,3
464,201,DEFAULT_VEHTYPE,123155447,405276988#6_0,81.26200648028508,10.2083061623922,yes,4,green granted after 3s,3
465,168,DEFAULT_VEHTYPE,cluster_11500662930_268161351_268161547,405545583#0_1,64.05258979060986,6.287537643637318,yes,0,green granted after 3s,3
465,33,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,406242644#0_1,21.300412472183503,8.670503007783553,yes,0,green granted after 3s,3
466,5,DEFAULT_VEHTYPE,GS_cluster_444570416_7059565461,406232658#0_0,4.134305029486541,8.749694122630173,yes,0,green granted after 3s,3
467,149,DEFAULT_VEHTYPE,268161337,604060296#1_1,56.08251972755272,6.304858039494192,yes,2,green granted after 3s,3
468,178,DEFAULT_VEHTYPE,GS_1166628306,405545577#4_1,31.625481925019642,4.495293309918024,yes,0,green granted after 3s,3
469,211,DEFAULT_VEHTYPE,123284068,-406259780#0_0,8.945294886960424,15.116806087704637,yes,0,green granted after 3s,3
469,142,DEFAULT_VEHTYPE,GS_cluster_122793088_856214935,-406259065#2_3,35.04247232604865,3.1157131235246474,yes,0,green granted after 3s,3
470,191,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,1065518636#0_2,12.119684428441555,11.553195297542377,yes,0,green granted after 3s,3
470,197,DEFAULT_VEHTYPE,cluster_122966911_7059565450,406232641#0_0,45.952527781311424,2.851760782923612,yes,0,green granted after 3s,3
474,163,DEFAULT_VEHTYPE,122804862,-604060314#0_0,92.16106433553448,1.4364212436601171,yes,2,green granted after 3s,3
476,116,DEFAULT_VEHTYPE,268161552,334631554#0_3,376.9472089869257,5.5975837711851675,yes,2,green granted after 3s,3
478,145,DEFAULT_VEHTYPE,GS_1166628306,405545577#4_1,31.42441936590577,4.262475128720897,yes,0,green granted after 3s,3
479,100,DEFAULT_VEHTYPE,1166628271,604060294#0_0,215.53191028819575,0.27082419494677246,yes,2,green granted after 3s,3
480,222,DEFAULT_VEHTYPE,GS_cluster_123583539_939854594,406241587#7_0,38.29013808756311,28.943814610429396,yes,0,green granted after 3s,3
481,211,DEFAULT_VEHTYPE,122793100,-406259069_0,21.404131333325708,0.07930634202407638,yes,0,green granted after 3s,3
483,47,DEFAULT_VEHTYPE,123155447,-406219018_0,20.30639253327092,1.4248344532728114,yes,0,green granted after 3s,3
483,178,DEFAULT_VEHTYPE,268161337,604060296#1_1,56.057674013895756,6.215524352889671,yes,2,green granted after 3s,3
483,185,DEFAULT_VEHTYPE,GS_cluster_343596914_939854645,1020225870#0_0,24.29557442688907,2.1008334021569364,yes,0,green granted after 3s,3
484,5,DEFAULT_VEHTYPE,cluster_1429750612_1429750625,755844259_0,28.899331798489207,0.3944708821525609,yes,0,green granted after 3s,3
484,33,DEFAULT_VEHTYPE,cluster_268162626_7464757606_939854537,406242924#0_0,18.58679009123965,10.060878869672953,yes,4,green granted after 3s,3
486,239,DEFAULT_VEHTYPE,cluster_1166628477_2761920333,406215688_1,70.74975153599897,9.914746155715855,yes,0,green granted after 3s,3
489,173,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,406233349#0_1,53.635039347540015,0.701196203782775,yes,4,green granted after 3s,3
489,174,DEFAULT_VEHTYPE,cluster_11500662930_268161351_268161547,-412227861_1,4.959640220005266,1.2559265446711385,yes,5,green granted after 3s,3
490,187,DEFAULT_VEHTYPE,GS_cluster_122793088_856214935,-406259065#2_1,6.49934309280466,6.317939718416669,yes,0,green granted after 3s,3
493,156,DEFAULT_VEHTYPE,268161552,334631554#0_3,370.13020721494587,4.395678219543353,yes,2,green granted after 3s,3
494,145,DEFAULT_VEHTYPE,268161337,604060296#1_2,57.6681637444481,4.325331937215877,yes,2,green granted after 3s,3
494,181,DEFAULT_VEHTYPE,GS_1166628306,405545577#4_1,31.201413393409297,5.296416337870682,yes,0,green granted after 3s,3
499,219,DEFAULT_VEHTYPE,cluster_268162626_7464757606_939854537,604060314#5_0,88.88447308646141,3.3657470489043604,yes,2,green granted after 3s,3
504,228,DEFAULT_VEHTYPE,123155447,-406219018_0,27.79238952908292,2.8757013388974855,yes,0,green granted after 3s,3
504,175,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,-4480316#1_1,55.786528360120215,5.413841293517313,yes,4,green granted after 3s,3
505,192,DEFAULT_VEHTYPE,GS_1166628306,405545577#4_1,30.239214614351816,5.006424276125076,yes,0,green granted after 3s,3
505,187,DEFAULT_VEHTYPE,GS_cluster_343596914_939854645,1020225870#0_2,21.658505003271213,13.044923978015856,yes,2,green granted after 3s,3
506,33,DEFAULT_VEHTYPE,122804862,-604060314#0_0,99.82793746909685,1.007437282022524,yes,2,green granted after 3s,3
506,139,DEFAULT_VEHTYPE,5703666296,-1194285985#1_0,0.29110316337012776,10.05813343640137,yes,0,green granted after 3s,3
508,181,DEFAULT_VEHTYPE,268161337,604060296#1_1,49.77137035860156,4.417527150522448,yes,2,green granted after 3s,3
511,116,DEFAULT_VEHTYPE,1166628271,604060294#0_0,215.64072506979664,2.0171213665655383,yes,2,green granted after 3s,3
512,75,DEFAULT_VEHTYPE,cluster_11500662930_268161351_268161547,24672459#0_0,18.57043198131724,7.934727777447551,yes,9,green granted after 3s,3
514,185,DEFAULT_VEHTYPE,GS_cluster_123583539_939854594,406241587#7_0,31.569310903530326,28.487899765542583,yes,0,green granted after 3s,3
514,71,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,406242644#0_0,9.188002264797301,8.643179023498668,yes,0,green granted after 3s,3
515,147,DEFAULT_VEHTYPE,122793092,-406259063#1_0,19.346865657865163,8.012252203631213,yes,0,green granted after 3s,3
516,200,DEFAULT_VEHTYPE,268161552,334631554#0_3,374.73475174538106,7.270365586107035,yes,2,green granted after 3s,3
517,193,DEFAULT_VEHTYPE,123155447,405276988#6_0,84.03273140390779,8.064529804067652,yes,4,green granted after 3s,3
518,84,DEFAULT_VEHTYPE,GS_cluster_343596914_939854645,-406258115#1_0,17.790141726009292,7.425155818928033,yes,4,green granted after 3s,3
518,183,DEFAULT_VEHTYPE,268161337,604060296#1_1,24.91230527442908,13.8654658348041,yes,2,green granted after 3s,3
523,173,DEFAULT_VEHTYPE,cluster_122966911_7059565450,406232641#0_0,13.90248432691475,12.17702033342474,yes,0,green granted after 3s,3
524,247,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,-4480316#1_1,56.7903972889958,3.564016925995138,yes,4,green granted after 3s,3
525,154,DEFAULT_VEHTYPE,cluster_1166628477_2761920333,406215694_1,307.15977290200317,6.667187994935876,yes,0,green granted after 3s,3
527,231,DEFAULT_VEHTYPE,GS_cluster_123583539_939854594,13435460#4_0,10.603466359013188,8.164172900473298,yes,2,green granted after 3s,3
527,145,DEFAULT_VEHTYPE,cluster_11500662930_268161351_268161547,405545583#0_1,19.575360769171223,7.889990964946523,yes,0,green granted after 3s,3
528,5,DEFAULT_VEHTYPE,cluster_1429750612_1429750625,755844259_0,13.662563020462365,5.878920210292565,yes,0,green granted after 3s,3
530,159,DEFAULT_VEHTYPE,GS_1166628306,405545577#4_0,15.721672494590244,7.096510195266455,yes,0,green granted after 3s,3
531,200,DEFAULT_VEHTYPE,1166628271,604060294#0_2,212.20279756990507,7.459720090509711,yes,2,green granted after 3s,3
531,243,DEFAULT_VEHTYPE,123155447,1063161984_0,16.250798366006567,6.90232281992212,yes,0,green granted after 3s,3
532,109,DEFAULT_VEHTYPE,GS_cluster_122793088_856214935,406241596#0_2,13.920940420372851,11.681723171218408,yes,4,green granted after 3s,3
535,219,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,-4480316#1_1,48.76971051291083,5.210672093273736,yes,4,green granted after 3s,3
535,175,DEFAULT_VEHTYPE,2030551464,640278675_0,17.584009597618305,7.6026931653963405,yes,0,green granted after 3s,3
537,241,DEFAULT_VEHTYPE,cluster_11500662930_268161351_268161547,-412227861_1,3.717864511777434,0.0,yes,5,green granted after 3s,3
537,240,DEFAULT_VEHTYPE,cluster_461492468_7059565454,-1257699423#2_0,37.253048510575674,4.074240170183819,yes,4,green granted after 3s,3
539,71,DEFAULT_VEHTYPE,cluster_122966911_7059565450,406232641#0_0,45.57414496845193,3.080039828072771,yes,0,green granted after 3s,3
542,t1B3-b2739-sl4.0,bus,1166628271,604060294#0_0,215.6430566349076,3.2792654330315023,yes,2,green granted after 3s,3
542,33,DEFAULT_VEHTYPE,5703666296,-1194285985#1_0,8.516649375689205,8.029856931688576,yes,0,green granted after 3s,3
543,159,DEFAULT_VEHTYPE,268161337,604060296#1_1,24.013290693363704,22.50466891800009,yes,2,green granted after 3s,3
546,232,DEFAULT_VEHTYPE,122793092,-406259063#1_1,4.87121430708828,0.06150893317745046,yes,0,green granted after 3s,3
546,147,DEFAULT_VEHTYPE,GS_cluster_122793088_856214935,-406259065#2_0,35.84283404913957,8.88370351063651,yes,0,green granted after 3s,3
547,84,DEFAULT_VEHTYPE,GS_cluster_123583539_939854594,406241587#7_0,31.10260611343363,27.564511230061918,yes,0,green granted after 3s,3
548,215,DEFAULT_VEHTYPE,GS_1166628306,405545577#4_1,31.513650909397754,1.4269097226360614,yes,0,green granted after 3s,3
549,184,DEFAULT_VEHTYPE,268161552,334631554#0_2,374.59664657897895,6.11771754948399,yes,2,green granted after 3s,3
550,262,DEFAULT_VEHTYPE,cluster_11500662930_268161351_268161547,-412227861_1,13.03793786564858,16.245876535112806,yes,5,green granted after 3s,3
555,173,DEFAULT_VEHTYPE,cluster_461492468_7059565454,406232643#0_2,17.64307171178802,11.33805665452645,yes,0,green granted after 3s,3
557,109,DEFAULT_VEHTYPE,122793092,406259061#6_0,39.475456540413234,0.5707404094802838,yes,0,green granted after 3s,3
558,253,DEFAULT_VEHTYPE,cluster_268162626_7464757606_939854537,406242924#0_1,16.688431414861707,7.527585254516454,yes,4,green granted after 3s,3
559,247,DEFAULT_VEHTYPE,2030551464,640278675_1,2.4241289351544353,8.156190550050358,yes,0,green granted after 3s,3
562,270,DEFAULT_VEHTYPE,268161337,604060296#1_1,1.8061899092174585,19.20809149741649,yes,2,green granted after 3s,3
563,239,DEFAULT_VEHTYPE,GS_1166628306,405545577#4_1,31.78203047984838,3.114816181795317,yes,0,green granted after 3s,3
564,224,DEFAULT_VEHTYPE,1166628271,604060294#0_1,215.08624514945598,5.043934861140308,yes,2,green granted after 3s,3
564,147,DEFAULT_VEHTYPE,GS_cluster_343596914_939854645,1020225870#0_2,0.44586237966560915,7.890913711645439,yes,2,green granted after 3s,3
565,186,DEFAULT_VEHTYPE,GS_cluster_122793088_856214935,-406259065#2_0,10.06598941389485,8.233360984246248,yes,0,green granted after 3s,3
565,154,DEFAULT_VEHTYPE,cluster_1166628477_2761920333,406215694_0,7.974260897295201,8.035969216772356,yes,0,green granted after 3s,3
566,t163-b2736-sl4.0,bus,GS_cluster_268161414_5950715985,406234624#0_0,74.13026197807488,3.894222572939249,yes,4,green granted after 3s,3
567,216,DEFAULT_VEHTYPE,122804862,1194285986_0,56.565486604847,1.5860587808154438,yes,2,green granted after 3s,3
567,140,DEFAULT_VEHTYPE,268161552,334631554#0_2,377.3095054950266,4.178915859109837,yes,2,green granted after 3s,3
568,187,DEFAULT_VEHTYPE,cluster_11500662930_268161351_268161547,-412227861_1,11.09955587823456,0.9312543183839854,yes,5,green granted after 3s,3
574,84,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,406242644#0_0,11.048634212669453,7.927569072321727,yes,0,green granted after 3s,3
577,273,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,406234624#0_4,8.335175766755256,8.447921464644724,yes,6,green granted after 3s,3
577,165,DEFAULT_VEHTYPE,GS_cluster_343596914_939854645,-406258115#1_0,17.6497622677332,7.7959418836515395,yes,4,green granted after 3s,3
578,202,DEFAULT_VEHTYPE,268161337,604060296#1_2,57.67825307263611,4.893774247933276,yes,2,green granted after 3s,3
578,199,DEFAULT_VEHTYPE,GS_cluster_122793088_856214935,-406259065#2_0,27.80660303888409,2.4017254641449988,yes,0,green granted after 3s,3
578,276,DEFAULT_VEHTYPE,5703666296,-1194285985#1_1,5.761441042000204,3.804048296661973,yes,0,green granted after 3s,3
580,262,DEFAULT_VEHTYPE,1166628271,604060294#0_3,212.44103843376783,6.115963747024551,yes,2,green granted after 3s,3
580,173,DEFAULT_VEHTYPE,cluster_322079583_7059565429_7059565430_7059565458,406232660_1,20.239910027365823,8.640804648320874,yes,0,green granted after 3s,3
581,110,DEFAULT_VEHTYPE,123155447,-406219018_0,26.868237486563935,4.815250054828508,yes,0,green granted after 3s,3
582,214,DEFAULT_VEHTYPE,cluster_11500662930_268161351_268161547,405545583#0_1,66.47711299459077,4.104425445397334,yes,0,green granted after 3s,3
589,279,DEFAULT_VEHTYPE,cluster_268162626_7464757606_939854537,406234630#0_0,16.486556933556116,7.713395420857705,yes,2,green granted after 3s,3
589,154,DEFAULT_VEHTYPE,joinedS_12468495890_cluster_268162697_2761920568,406215613#0_0,8.869967915859448,22.378927790410646,yes,0,green granted after 3s,3
590,252,DEFAULT_VEHTYPE,GS_cluster_123583539_939854594,406241587#7_0,56.707915557881755,8.562877345390682,yes,0,green granted after 3s,3
590,253,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,-4480316#1_1,54.92837466820783,6.544413264094976,yes,4,green granted after 3s,3
592,179,DEFAULT_VEHTYPE,GS_cluster_343596914_939854645,-406258115#1_2,1.9151632299710943,2.389245724381581,yes,4,green granted after 3s,3
597,187,DEFAULT_VEHTYPE,268161552,334631554#0_3,375.53325010677827,6.331126311557097,yes,2,green granted after 3s,3
597,201,DEFAULT_VEHTYPE,GS_1166628306,405545577#4_1,14.588313633114787,17.20802556529871,yes,0,green granted after 3s,3
598,48,DEFAULT_VEHTYPE,123155447,-406219018_0,27.9915781566184,2.2967501466977334,yes,0,green granted after 3s,3
600,292,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,1065518636#0_2,40.63556840654738,2.1506724335984915,yes,0,green granted after 3s,3
600,84,DEFAULT_VEHTYPE,cluster_122966911_7059565450,406232641#0_2,4.203515075846575,7.8177943387540125,yes,0,green granted after 3s,3
600,211,DEFAULT_VEHTYPE,GS_cluster_122793088_856214935,-406259065#2_0,7.966076856722457,7.036819884763644,yes,0,green granted after 3s,3
601,173,DEFAULT_VEHTYPE,GS_cluster_444570416_7059565461,406232658#0_2,5.709911089487433,5.63090632005775,yes,0,green granted after 3s,3
601,246,DEFAULT_VEHTYPE,cluster_461492468_7059565454,-1257699424#2_0,4.0703828003266835,9.048305548043366,yes,4,green granted after 3s,3
606,276,DEFAULT_VEHTYPE,122804862,1194285986_0,56.19039466368127,3.4703537642335593,yes,2,green granted after 3s,3
606,165,DEFAULT_VEHTYPE,GS_cluster_123583539_939854594,406241587#7_1,57.72068571609593,7.551627974775073,yes,0,green granted after 3s,3
607,217,DEFAULT_VEHTYPE,cluster_11500662930_268161351_268161547,-412227861_1,3.6755552428656397,0.044572299322865945,yes,5,green granted after 3s,3
607,109,DEFAULT_VEHTYPE,122793092,406259061#6_0,18.86384615106178,7.524650864908473,yes,0,green granted after 3s,3
608,237,DEFAULT_VEHTYPE,GS_1166628306,405545577#4_1,33.73172534573091,22.2016682335966,yes,0,green granted after 3s,3
608,273,DEFAULT_VEHTYPE,2030551464,640278675_0,15.718315366028506,7.108649878087454,yes,0,green granted after 3s,3
609,201,DEFAULT_VEHTYPE,268161337,604060296#1_1,3.145358046125004,16.69345997273686,yes,2,green granted after 3s,3
610,84,DEFAULT_VEHTYPE,122960160,599510795#3_0,64.0573950010843,6.323038060463272,yes,0,green granted after 3s,3
610,191,DEFAULT_VEHTYPE,268161552,334631554#0_0,377.86518705745317,0.7867785274018573,yes,2,green granted after 3s,3
613,187,DEFAULT_VEHTYPE,1166628271,604060294#0_1,215.4441715298505,4.690131800990027,yes,2,green granted after 3s,3
617,279,DEFAULT_VEHTYPE,122804862,-604060314#0_0,99.71134535461496,4.1727533519201,yes,2,green granted after 3s,3
619,281,DEFAULT_VEHTYPE,123155447,405276988#6_0,78.46012060481512,7.136398762669966,yes,4,green granted after 3s,3
619,290,DEFAULT_VEHTYPE,GS_cluster_123583539_939854594,-13435460#9_0,10.03301687409026,7.849373685545288,yes,2,green granted after 3s,3
620,293,DEFAULT_VEHTYPE,268161337,-13254895#1_0,115.4472189325388,1.7711199117705119,yes,0,green granted after 3s,3
621,145,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,406234624#0_4,73.23764373187211,5.258281411243097,yes,6,green granted after 3s,3
623,246,DEFAULT_VEHTYPE,5703666296,1257699420#0_0,38.4125711313691,2.3063404231571187,yes,4,green granted after 3s,3
624,t163-b2736-sl4.0,bus,GS_cluster_7059565448_7059565449_7464757604_939854561,406233349#0_1,53.47352857397031,1.4307793304380616,yes,4,green granted after 3s,3
624,223,DEFAULT_VEHTYPE,GS_cluster_343596914_939854645,406258116#0_0,17.421714406802053,9.218051704850911,yes,0,green granted after 3s,3
625,182,DEFAULT_VEHTYPE,1166628271,604060294#0_1,214.47082839784676,4.873944498254928,yes,2,green granted after 3s,3
629,282,DEFAULT_VEHTYPE,GS_1166628306,405545577#4_1,31.936569946974338,4.447836678045044,yes,0,green granted after 3s,3
630,279,DEFAULT_VEHTYPE,122960160,-604060313_0,2.38048528265098,10.274979381288558,yes,0,green granted after 3s,3
630,172,DEFAULT_VEHTYPE,GS_cluster_123583539_939854594,406241587#7_0,33.224971642033836,16.934478100505512,yes,0,green granted after 3s,3
631,164,DEFAULT_VEHTYPE,cluster_461492468_7059565454,406232643#0_1,28.092411669407692,0.5081227420528447,yes,0,green granted after 3s,3
631,263,DEFAULT_VEHTYPE,268161337,604060296#1_1,3.001805817062184,7.798542783123967,yes,2,green granted after 3s,3
