sim_time,vehicle_id,tls_id,lane_id,eta,speed,priority_granted,phase_index,note
287.05,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.1,no,N/A,No TLS ahead
287.05,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,1.4,no,N/A,No TLS ahead
287.1,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.11,no,N/A,No TLS ahead
287.1,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,1.45,no,N/A,No TLS ahead
287.15,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.11,no,N/A,No TLS ahead
287.15,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,1.48,no,N/A,No TLS ahead
287.2,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.1,no,N/A,No TLS ahead
287.2,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,1.52,no,N/A,No TLS ahead
287.25,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.12,no,N/A,No TLS ahead
287.25,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,1.56,no,N/A,No TLS ahead
287.3,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.11,no,N/A,No TLS ahead
287.3,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,1.6,no,N/A,No TLS ahead
287.35,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.1,no,N/A,No TLS ahead
287.35,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,1.64,no,N/A,No TLS ahead
287.4,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.11,no,N/A,No TLS ahead
287.4,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,1.68,no,N/A,No TLS ahead
287.45,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.1,no,N/A,No TLS ahead
287.45,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,1.71,no,N/A,No TLS ahead
287.5,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.11,no,N/A,No TLS ahead
287.5,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,1.74,no,N/A,No TLS ahead
287.55,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.1,no,N/A,No TLS ahead
287.55,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,1.78,no,N/A,No TLS ahead
287.6,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.11,no,N/A,No TLS ahead
287.6,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,1.8,no,N/A,No TLS ahead
287.65,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.12,no,N/A,No TLS ahead
287.65,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,1.85,no,N/A,No TLS ahead
287.7,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.1,no,N/A,No TLS ahead
287.7,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,1.88,no,N/A,No TLS ahead
287.75,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.1,no,N/A,No TLS ahead
287.75,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,1.91,no,N/A,No TLS ahead
287.8,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.11,no,N/A,No TLS ahead
287.8,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,1.96,no,N/A,No TLS ahead
287.85,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.11,no,N/A,No TLS ahead
287.85,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,1.99,no,N/A,No TLS ahead
287.9,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.11,no,N/A,No TLS ahead
287.9,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,2.02,no,N/A,No TLS ahead
287.95,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.1,no,N/A,No TLS ahead
287.95,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,2.05,no,N/A,No TLS ahead
288.0,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.1,no,N/A,No TLS ahead
288.0,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,2.09,no,N/A,No TLS ahead
288.05,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.1,no,N/A,No TLS ahead
288.05,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,2.11,no,N/A,No TLS ahead
288.1,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.11,no,N/A,No TLS ahead
288.1,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,2.15,no,N/A,No TLS ahead
288.15,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.1,no,N/A,No TLS ahead
288.15,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,2.18,no,N/A,No TLS ahead
288.2,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.1,no,N/A,No TLS ahead
288.2,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,2.2,no,N/A,No TLS ahead
288.25,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.12,no,N/A,No TLS ahead
288.25,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,2.25,no,N/A,No TLS ahead
288.3,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.1,no,N/A,No TLS ahead
288.3,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,2.28,no,N/A,No TLS ahead
288.35,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.12,no,N/A,No TLS ahead
288.35,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,2.31,no,N/A,No TLS ahead
288.4,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.11,no,N/A,No TLS ahead
288.4,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,2.34,no,N/A,No TLS ahead
288.45,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.11,no,N/A,No TLS ahead
288.45,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,2.38,no,N/A,No TLS ahead
288.5,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.1,no,N/A,No TLS ahead
288.5,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,2.43,no,N/A,No TLS ahead
288.55,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.1,no,N/A,No TLS ahead
288.55,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,2.47,no,N/A,No TLS ahead
288.6,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.1,no,N/A,No TLS ahead
288.6,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,2.5,no,N/A,No TLS ahead
288.65,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.11,no,N/A,No TLS ahead
288.65,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,2.53,no,N/A,No TLS ahead
288.7,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.1,no,N/A,No TLS ahead
288.7,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,2.56,no,N/A,No TLS ahead
288.75,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.11,no,N/A,No TLS ahead
288.75,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,2.59,no,N/A,No TLS ahead
288.8,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.1,no,N/A,No TLS ahead
288.8,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,2.62,no,N/A,No TLS ahead
288.85,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.1,no,N/A,No TLS ahead
288.85,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,2.66,no,N/A,No TLS ahead
288.9,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.11,no,N/A,No TLS ahead
288.9,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,2.69,no,N/A,No TLS ahead
288.95,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.11,no,N/A,No TLS ahead
288.95,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,2.73,no,N/A,No TLS ahead
289.0,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.1,no,N/A,No TLS ahead
289.0,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,2.76,no,N/A,No TLS ahead
289.05,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.11,no,N/A,No TLS ahead
289.05,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,2.8,no,N/A,No TLS ahead
289.1,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.1,no,N/A,No TLS ahead
289.1,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,2.85,no,N/A,No TLS ahead
289.15,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.12,no,N/A,No TLS ahead
289.15,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,2.88,no,N/A,No TLS ahead
289.2,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.12,no,N/A,No TLS ahead
289.2,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,2.92,no,N/A,No TLS ahead
289.25,t1B3-b2739-sl4.0,N/A,405546357#0_0,N/A,20.1,no,N/A,No TLS ahead
289.25,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,2.96,no,N/A,No TLS ahead
289.3,t1B3-b2739-sl4.0,N/A,:6134797504_0_0,N/A,20.11,no,N/A,No TLS ahead
289.3,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,3.0,no,N/A,No TLS ahead
289.35,t1B3-b2739-sl4.0,N/A,:6134797504_0_0,N/A,20.11,no,N/A,No TLS ahead
289.35,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,3.03,no,N/A,No TLS ahead
289.4,t1B3-b2739-sl4.0,N/A,:6134797504_0_0,N/A,20.1,no,N/A,No TLS ahead
289.4,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,3.08,no,N/A,No TLS ahead
289.45,t1B3-b2739-sl4.0,N/A,:6134797504_0_0,N/A,20.11,no,N/A,No TLS ahead
289.45,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,3.12,no,N/A,No TLS ahead
289.5,t1B3-b2739-sl4.0,N/A,:6134797504_0_0,N/A,20.1,no,N/A,No TLS ahead
289.5,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,3.16,no,N/A,No TLS ahead
289.55,t1B3-b2739-sl4.0,N/A,:6134797504_0_0,N/A,20.11,no,N/A,No TLS ahead
289.55,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,3.19,no,N/A,No TLS ahead
289.6,t1B3-b2739-sl4.0,N/A,:6134797504_0_0,N/A,20.12,no,N/A,No TLS ahead
289.6,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,3.22,no,N/A,No TLS ahead
289.65,t1B3-b2739-sl4.0,N/A,:6134797504_0_0,N/A,20.11,no,N/A,No TLS ahead
289.65,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,3.25,no,N/A,No TLS ahead
289.7,t1B3-b2739-sl4.0,N/A,:6134797504_0_0,N/A,20.11,no,N/A,No TLS ahead
289.7,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,3.28,no,N/A,No TLS ahead
289.75,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.12,no,N/A,No TLS ahead
289.75,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,3.31,no,N/A,No TLS ahead
289.8,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.11,no,N/A,No TLS ahead
289.8,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,3.34,no,N/A,No TLS ahead
289.85,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.11,no,N/A,No TLS ahead
289.85,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,3.37,no,N/A,No TLS ahead
289.9,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.11,no,N/A,No TLS ahead
289.9,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,3.41,no,N/A,No TLS ahead
289.95,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.1,no,N/A,No TLS ahead
289.95,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,3.45,no,N/A,No TLS ahead
290.0,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.11,no,N/A,No TLS ahead
290.0,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,3.5,no,N/A,No TLS ahead
290.05,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.11,no,N/A,No TLS ahead
290.05,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,3.55,no,N/A,No TLS ahead
290.1,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.11,no,N/A,No TLS ahead
290.1,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,3.57,no,N/A,No TLS ahead
290.15,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.1,no,N/A,No TLS ahead
290.15,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,3.62,no,N/A,No TLS ahead
290.2,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.11,no,N/A,No TLS ahead
290.2,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,3.67,no,N/A,No TLS ahead
290.25,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.11,no,N/A,No TLS ahead
290.25,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,3.71,no,N/A,No TLS ahead
290.3,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.12,no,N/A,No TLS ahead
290.3,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,3.76,no,N/A,No TLS ahead
290.35,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.11,no,N/A,No TLS ahead
290.35,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,3.79,no,N/A,No TLS ahead
290.4,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.1,no,N/A,No TLS ahead
290.4,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,3.83,no,N/A,No TLS ahead
290.45,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.11,no,N/A,No TLS ahead
290.45,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,3.86,no,N/A,No TLS ahead
290.5,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.12,no,N/A,No TLS ahead
290.5,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,3.9,no,N/A,No TLS ahead
290.55,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.12,no,N/A,No TLS ahead
290.55,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,3.95,no,N/A,No TLS ahead
290.6,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.12,no,N/A,No TLS ahead
290.6,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,3.99,no,N/A,No TLS ahead
290.65,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.1,no,N/A,No TLS ahead
290.65,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,4.03,no,N/A,No TLS ahead
290.7,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.11,no,N/A,No TLS ahead
290.7,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,4.08,no,N/A,No TLS ahead
290.75,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.12,no,N/A,No TLS ahead
290.75,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,4.11,no,N/A,No TLS ahead
290.8,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.11,no,N/A,No TLS ahead
290.8,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,4.15,no,N/A,No TLS ahead
290.85,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.12,no,N/A,No TLS ahead
290.85,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,4.19,no,N/A,No TLS ahead
290.9,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.1,no,N/A,No TLS ahead
290.9,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,4.23,no,N/A,No TLS ahead
290.95,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.11,no,N/A,No TLS ahead
290.95,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,4.26,no,N/A,No TLS ahead
291.0,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.11,no,N/A,No TLS ahead
291.0,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,4.29,no,N/A,No TLS ahead
291.05,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.1,no,N/A,No TLS ahead
291.05,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,4.32,no,N/A,No TLS ahead
291.1,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.12,no,N/A,No TLS ahead
291.1,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,4.37,no,N/A,No TLS ahead
291.15,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.11,no,N/A,No TLS ahead
291.15,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,4.4,no,N/A,No TLS ahead
291.2,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.1,no,N/A,No TLS ahead
291.2,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,4.44,no,N/A,No TLS ahead
291.25,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.11,no,N/A,No TLS ahead
291.25,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,4.48,no,N/A,No TLS ahead
291.3,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.11,no,N/A,No TLS ahead
291.3,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,4.53,no,N/A,No TLS ahead
291.35,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.1,no,N/A,No TLS ahead
291.35,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,4.56,no,N/A,No TLS ahead
291.4,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.12,no,N/A,No TLS ahead
291.4,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,4.6,no,N/A,No TLS ahead
291.45,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.11,no,N/A,No TLS ahead
291.45,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,4.65,no,N/A,No TLS ahead
291.5,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.11,no,N/A,No TLS ahead
291.5,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,4.69,no,N/A,No TLS ahead
291.55,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.11,no,N/A,No TLS ahead
291.55,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,4.73,no,N/A,No TLS ahead
291.6,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.11,no,N/A,No TLS ahead
291.6,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,4.78,no,N/A,No TLS ahead
291.65,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.12,no,N/A,No TLS ahead
291.65,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,4.81,no,N/A,No TLS ahead
291.7,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.1,no,N/A,No TLS ahead
291.7,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,4.84,no,N/A,No TLS ahead
291.75,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.1,no,N/A,No TLS ahead
291.75,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,4.87,no,N/A,No TLS ahead
291.8,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.12,no,N/A,No TLS ahead
291.8,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,4.91,no,N/A,No TLS ahead
291.85,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.1,no,N/A,No TLS ahead
291.85,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,4.96,no,N/A,No TLS ahead
291.9,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.12,no,N/A,No TLS ahead
291.9,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,5.0,no,N/A,No TLS ahead
291.95,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.11,no,N/A,No TLS ahead
291.95,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,5.04,no,N/A,No TLS ahead
292.0,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.1,no,N/A,No TLS ahead
292.0,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,5.07,no,N/A,No TLS ahead
292.05,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.11,no,N/A,No TLS ahead
292.05,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,5.12,no,N/A,No TLS ahead
292.1,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.1,no,N/A,No TLS ahead
292.1,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,5.16,no,N/A,No TLS ahead
292.15,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.11,no,N/A,No TLS ahead
292.15,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,5.21,no,N/A,No TLS ahead
292.2,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.1,no,N/A,No TLS ahead
292.2,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,5.24,no,N/A,No TLS ahead
292.25,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.12,no,N/A,No TLS ahead
292.25,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,5.29,no,N/A,No TLS ahead
292.3,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.11,no,N/A,No TLS ahead
292.3,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,5.32,no,N/A,No TLS ahead
292.35,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.1,no,N/A,No TLS ahead
292.35,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,5.36,no,N/A,No TLS ahead
292.4,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.11,no,N/A,No TLS ahead
292.4,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,5.39,no,N/A,No TLS ahead
292.45,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.12,no,N/A,No TLS ahead
292.45,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,5.42,no,N/A,No TLS ahead
292.5,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.1,no,N/A,No TLS ahead
292.5,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,5.45,no,N/A,No TLS ahead
292.55,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.11,no,N/A,No TLS ahead
292.55,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,5.48,no,N/A,No TLS ahead
292.6,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.1,no,N/A,No TLS ahead
292.6,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,5.51,no,N/A,No TLS ahead
292.65,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.12,no,N/A,No TLS ahead
292.65,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,5.55,no,N/A,No TLS ahead
292.7,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.12,no,N/A,No TLS ahead
292.7,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,5.58,no,N/A,No TLS ahead
292.75,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.1,no,N/A,No TLS ahead
292.75,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,5.63,no,N/A,No TLS ahead
292.8,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.11,no,N/A,No TLS ahead
292.8,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,5.67,no,N/A,No TLS ahead
292.85,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.1,no,N/A,No TLS ahead
292.85,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,5.7,no,N/A,No TLS ahead
292.9,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.11,no,N/A,No TLS ahead
292.9,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,5.75,no,N/A,No TLS ahead
292.95,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.1,no,N/A,No TLS ahead
292.95,t163-b2736-sl4.0,N/A,:268162728_7_1,N/A,5.78,no,N/A,No TLS ahead
293.0,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.12,no,N/A,No TLS ahead
293.0,t163-b2736-sl4.0,N/A,414764044#0_1,N/A,5.82,no,N/A,No TLS ahead
293.05,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.1,no,N/A,No TLS ahead
293.05,t163-b2736-sl4.0,N/A,414764044#0_1,N/A,5.85,no,N/A,No TLS ahead
293.1,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.11,no,N/A,No TLS ahead
293.1,t163-b2736-sl4.0,N/A,414764044#0_1,N/A,5.87,no,N/A,No TLS ahead
293.15,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.12,no,N/A,No TLS ahead
293.15,t163-b2736-sl4.0,N/A,414764044#0_1,N/A,5.92,no,N/A,No TLS ahead
293.2,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.1,no,N/A,No TLS ahead
293.2,t163-b2736-sl4.0,N/A,414764044#0_1,N/A,5.95,no,N/A,No TLS ahead
293.25,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.11,no,N/A,No TLS ahead
293.25,t163-b2736-sl4.0,N/A,414764044#0_1,N/A,5.99,no,N/A,No TLS ahead
293.3,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.1,no,N/A,No TLS ahead
293.3,t163-b2736-sl4.0,N/A,414764044#0_1,N/A,6.04,no,N/A,No TLS ahead
293.35,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.11,no,N/A,No TLS ahead
293.35,t163-b2736-sl4.0,N/A,414764044#0_1,N/A,6.09,no,N/A,No TLS ahead
293.4,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.1,no,N/A,No TLS ahead
293.4,t163-b2736-sl4.0,N/A,414764044#0_1,N/A,6.11,no,N/A,No TLS ahead
293.45,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.1,no,N/A,No TLS ahead
293.45,t163-b2736-sl4.0,N/A,414764044#0_1,N/A,6.15,no,N/A,No TLS ahead
293.5,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.1,no,N/A,No TLS ahead
293.5,t163-b2736-sl4.0,N/A,414764044#0_1,N/A,6.19,no,N/A,No TLS ahead
293.55,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.11,no,N/A,No TLS ahead
293.55,t163-b2736-sl4.0,N/A,414764044#0_1,N/A,6.23,no,N/A,No TLS ahead
293.6,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.11,no,N/A,No TLS ahead
293.6,t163-b2736-sl4.0,N/A,414764044#0_1,N/A,6.26,no,N/A,No TLS ahead
293.65,t1B3-b2739-sl4.0,N/A,405546357#1_0,N/A,20.1,no,N/A,No TLS ahead
