sim_time,vehicle_id,tls_id,lane_id,eta,speed,priority_granted,phase_index,note
165.6,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.86,no,N/A,No TLS ahead
165.65,t212-b15F99-sl4.0,N/A,401279523#0_2,N/A,8.85,no,N/A,No TLS ahead
165.65,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.86,no,N/A,No TLS ahead
165.7,t212-b15F99-sl4.0,N/A,401279523#0_2,N/A,8.88,no,N/A,No TLS ahead
165.7,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.88,no,N/A,No TLS ahead
165.75,t212-b15F99-sl4.0,N/A,401279523#0_2,N/A,8.92,no,N/A,No TLS ahead
165.75,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.86,no,N/A,No TLS ahead
165.8,t212-b15F99-sl4.0,N/A,401279523#0_2,N/A,8.97,no,N/A,No TLS ahead
165.8,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.87,no,N/A,No TLS ahead
165.85,t212-b15F99-sl4.0,N/A,401279523#0_2,N/A,9.01,no,N/A,No TLS ahead
165.85,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.87,no,N/A,No TLS ahead
165.9,t212-b15F99-sl4.0,N/A,401279523#0_2,N/A,9.06,no,N/A,No TLS ahead
165.9,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.87,no,N/A,No TLS ahead
165.95,t212-b15F99-sl4.0,N/A,401279523#0_2,N/A,9.11,no,N/A,No TLS ahead
165.95,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.86,no,N/A,No TLS ahead
166.0,t212-b15F99-sl4.0,N/A,401279523#0_2,N/A,9.15,no,N/A,No TLS ahead
166.0,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.86,no,N/A,No TLS ahead
166.05,t212-b15F99-sl4.0,N/A,401279523#0_2,N/A,9.18,no,N/A,No TLS ahead
166.05,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.86,no,N/A,No TLS ahead
166.1,t212-b15F99-sl4.0,N/A,401279523#0_2,N/A,9.2,no,N/A,No TLS ahead
166.1,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.86,no,N/A,No TLS ahead
166.15,t212-b15F99-sl4.0,N/A,401279523#0_2,N/A,9.25,no,N/A,No TLS ahead
166.15,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.86,no,N/A,No TLS ahead
166.2,t212-b15F99-sl4.0,N/A,401279523#0_2,N/A,9.28,no,N/A,No TLS ahead
166.2,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.87,no,N/A,No TLS ahead
166.25,t212-b15F99-sl4.0,N/A,401279523#0_2,N/A,9.3,no,N/A,No TLS ahead
166.25,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.87,no,N/A,No TLS ahead
166.3,t212-b15F99-sl4.0,N/A,401279523#0_2,N/A,9.33,no,N/A,No TLS ahead
166.3,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.88,no,N/A,No TLS ahead
166.35,t212-b15F99-sl4.0,N/A,401279523#0_2,N/A,9.38,no,N/A,No TLS ahead
166.35,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.87,no,N/A,No TLS ahead
166.4,t212-b15F99-sl4.0,N/A,401279523#0_2,N/A,9.41,no,N/A,No TLS ahead
166.4,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.86,no,N/A,No TLS ahead
166.45,t212-b15F99-sl4.0,N/A,401279523#0_2,N/A,9.44,no,N/A,No TLS ahead
166.45,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.86,no,N/A,No TLS ahead
166.5,t212-b15F99-sl4.0,N/A,:6919389877_5_2,N/A,9.48,no,N/A,No TLS ahead
166.5,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.87,no,N/A,No TLS ahead
166.55,t212-b15F99-sl4.0,N/A,:6919389877_5_2,N/A,9.52,no,N/A,No TLS ahead
166.55,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.86,no,N/A,No TLS ahead
166.6,t212-b15F99-sl4.0,N/A,:6919389877_5_2,N/A,9.56,no,N/A,No TLS ahead
166.6,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.86,no,N/A,No TLS ahead
166.65,t212-b15F99-sl4.0,N/A,:6919389877_5_2,N/A,9.59,no,N/A,No TLS ahead
166.65,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.86,no,N/A,No TLS ahead
166.7,t212-b15F99-sl4.0,N/A,:6919389877_5_2,N/A,9.64,no,N/A,No TLS ahead
166.7,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.87,no,N/A,No TLS ahead
166.75,t212-b15F99-sl4.0,N/A,:6919389877_5_2,N/A,9.67,no,N/A,No TLS ahead
166.75,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.87,no,N/A,No TLS ahead
166.8,t212-b15F99-sl4.0,N/A,:6919389877_5_2,N/A,9.72,no,N/A,No TLS ahead
166.8,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.87,no,N/A,No TLS ahead
166.85,t212-b15F99-sl4.0,N/A,:6919389877_5_2,N/A,9.76,no,N/A,No TLS ahead
166.85,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.88,no,N/A,No TLS ahead
166.9,t212-b15F99-sl4.0,N/A,:6919389877_5_2,N/A,9.81,no,N/A,No TLS ahead
166.9,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.88,no,N/A,No TLS ahead
166.95,t212-b15F99-sl4.0,N/A,:6919389877_5_2,N/A,9.86,no,N/A,No TLS ahead
166.95,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.88,no,N/A,No TLS ahead
167.0,t212-b15F99-sl4.0,N/A,:6919389877_5_2,N/A,9.88,no,N/A,No TLS ahead
167.0,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.86,no,N/A,No TLS ahead
167.05,t212-b15F99-sl4.0,N/A,:6919389877_5_2,N/A,9.91,no,N/A,No TLS ahead
167.05,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.87,no,N/A,No TLS ahead
167.1,t212-b15F99-sl4.0,N/A,:6919389877_5_2,N/A,9.95,no,N/A,No TLS ahead
167.1,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.87,no,N/A,No TLS ahead
167.15,t212-b15F99-sl4.0,N/A,:6919389877_5_2,N/A,9.99,no,N/A,No TLS ahead
167.15,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.87,no,N/A,No TLS ahead
167.2,t212-b15F99-sl4.0,N/A,:6919389877_5_2,N/A,10.02,no,N/A,No TLS ahead
167.2,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.88,no,N/A,No TLS ahead
167.25,t212-b15F99-sl4.0,N/A,:6919389877_5_2,N/A,10.06,no,N/A,No TLS ahead
167.25,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.86,no,N/A,No TLS ahead
167.3,t212-b15F99-sl4.0,N/A,:6919389877_5_2,N/A,10.1,no,N/A,No TLS ahead
167.3,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.86,no,N/A,No TLS ahead
167.35,t212-b15F99-sl4.0,N/A,:6919389877_5_2,N/A,10.15,no,N/A,No TLS ahead
167.35,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.87,no,N/A,No TLS ahead
167.4,t212-b15F99-sl4.0,N/A,:6919389877_5_2,N/A,10.19,no,N/A,No TLS ahead
167.4,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.86,no,N/A,No TLS ahead
167.45,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,10.23,no,N/A,No TLS ahead
167.45,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.86,no,N/A,No TLS ahead
167.5,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,10.27,no,N/A,No TLS ahead
167.5,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.86,no,N/A,No TLS ahead
167.55,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,10.3,no,N/A,No TLS ahead
167.55,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.87,no,N/A,No TLS ahead
167.6,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,10.34,no,N/A,No TLS ahead
167.6,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.88,no,N/A,No TLS ahead
167.65,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,10.37,no,N/A,No TLS ahead
167.65,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.86,no,N/A,No TLS ahead
167.7,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,10.4,no,N/A,No TLS ahead
167.7,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.86,no,N/A,No TLS ahead
167.75,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,10.44,no,N/A,No TLS ahead
167.75,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.87,no,N/A,No TLS ahead
167.8,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,10.48,no,N/A,No TLS ahead
167.8,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.86,no,N/A,No TLS ahead
167.85,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,10.51,no,N/A,No TLS ahead
167.85,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.86,no,N/A,No TLS ahead
167.9,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,10.55,no,N/A,No TLS ahead
167.9,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.87,no,N/A,No TLS ahead
167.95,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,10.59,no,N/A,No TLS ahead
167.95,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.87,no,N/A,No TLS ahead
168.0,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,10.64,no,N/A,No TLS ahead
168.0,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.88,no,N/A,No TLS ahead
168.05,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,10.67,no,N/A,No TLS ahead
168.05,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.88,no,N/A,No TLS ahead
168.1,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,10.7,no,N/A,No TLS ahead
168.1,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.86,no,N/A,No TLS ahead
168.15,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,10.74,no,N/A,No TLS ahead
168.15,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.86,no,N/A,No TLS ahead
168.2,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,10.78,no,N/A,No TLS ahead
168.2,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.88,no,N/A,No TLS ahead
168.25,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,10.82,no,N/A,No TLS ahead
168.25,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.87,no,N/A,No TLS ahead
168.3,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,10.86,no,N/A,No TLS ahead
168.3,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.87,no,N/A,No TLS ahead
168.35,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,10.91,no,N/A,No TLS ahead
168.35,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.88,no,N/A,No TLS ahead
168.4,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,10.95,no,N/A,No TLS ahead
168.4,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.87,no,N/A,No TLS ahead
168.45,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,10.98,no,N/A,No TLS ahead
168.45,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.88,no,N/A,No TLS ahead
168.5,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,11.02,no,N/A,No TLS ahead
168.5,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.88,no,N/A,No TLS ahead
168.55,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,11.06,no,N/A,No TLS ahead
168.55,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.86,no,N/A,No TLS ahead
168.6,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,11.09,no,N/A,No TLS ahead
168.6,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.87,no,N/A,No TLS ahead
168.65,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,11.12,no,N/A,No TLS ahead
168.65,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.86,no,N/A,No TLS ahead
168.7,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,11.15,no,N/A,No TLS ahead
168.7,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.87,no,N/A,No TLS ahead
168.75,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,11.18,no,N/A,No TLS ahead
168.75,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.88,no,N/A,No TLS ahead
168.8,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,11.22,no,N/A,No TLS ahead
168.8,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.88,no,N/A,No TLS ahead
168.85,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,11.26,no,N/A,No TLS ahead
168.85,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.86,no,N/A,No TLS ahead
168.9,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,11.31,no,N/A,No TLS ahead
168.9,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.87,no,N/A,No TLS ahead
168.95,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,11.35,no,N/A,No TLS ahead
168.95,t1A9-b1601D-sl4.0,N/A,405336657#2_0,N/A,17.87,no,N/A,No TLS ahead
169.0,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,11.38,no,N/A,No TLS ahead
169.0,t1A9-b1601D-sl4.0,N/A,:6735164392_3_0,N/A,17.88,no,N/A,No TLS ahead
169.05,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,11.4,no,N/A,No TLS ahead
169.05,t1A9-b1601D-sl4.0,N/A,:6735164392_3_0,N/A,17.87,no,N/A,No TLS ahead
169.1,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,11.44,no,N/A,No TLS ahead
169.1,t1A9-b1601D-sl4.0,N/A,:6735164392_3_0,N/A,17.86,no,N/A,No TLS ahead
169.15,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,11.49,no,N/A,No TLS ahead
169.15,t1A9-b1601D-sl4.0,N/A,:6735164392_3_0,N/A,17.86,no,N/A,No TLS ahead
169.2,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,11.53,no,N/A,No TLS ahead
169.2,t1A9-b1601D-sl4.0,N/A,:6735164392_3_0,N/A,17.88,no,N/A,No TLS ahead
169.25,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,11.57,no,N/A,No TLS ahead
169.25,t1A9-b1601D-sl4.0,N/A,:6735164392_3_0,N/A,17.87,no,N/A,No TLS ahead
169.3,t212-b15F99-sl4.0,N/A,401279523#1_2,N/A,11.6,no,N/A,No TLS ahead
169.3,t1A9-b1601D-sl4.0,N/A,:6735164392_3_0,N/A,17.87,no,N/A,No TLS ahead
169.35,t212-b15F99-sl4.0,N/A,:4037111690_0_2,N/A,11.64,no,N/A,No TLS ahead
169.35,t1A9-b1601D-sl4.0,N/A,:6735164392_3_0,N/A,17.87,no,N/A,No TLS ahead
169.4,t212-b15F99-sl4.0,N/A,:4037111690_0_2,N/A,11.67,no,N/A,No TLS ahead
169.4,t1A9-b1601D-sl4.0,N/A,:6735164392_3_0,N/A,17.87,no,N/A,No TLS ahead
169.45,t212-b15F99-sl4.0,N/A,:4037111690_0_2,N/A,11.72,no,N/A,No TLS ahead
169.45,t1A9-b1601D-sl4.0,N/A,:6735164392_3_0,N/A,17.87,no,N/A,No TLS ahead
169.5,t212-b15F99-sl4.0,N/A,:4037111690_0_2,N/A,11.75,no,N/A,No TLS ahead
169.5,t1A9-b1601D-sl4.0,N/A,405336657#3_0,N/A,17.87,no,N/A,No TLS ahead
169.55,t212-b15F99-sl4.0,N/A,:4037111690_0_2,N/A,11.78,no,N/A,No TLS ahead
169.55,t1A9-b1601D-sl4.0,N/A,405336657#3_0,N/A,17.88,no,N/A,No TLS ahead
169.6,t212-b15F99-sl4.0,N/A,:4037111690_0_2,N/A,11.82,no,N/A,No TLS ahead
169.6,t1A9-b1601D-sl4.0,N/A,405336657#3_0,N/A,17.86,no,N/A,No TLS ahead
169.65,t212-b15F99-sl4.0,N/A,:4037111690_0_2,N/A,11.86,no,N/A,No TLS ahead
169.65,t1A9-b1601D-sl4.0,N/A,405336657#3_0,N/A,17.86,no,N/A,No TLS ahead
169.7,t212-b15F99-sl4.0,N/A,:4037111690_0_2,N/A,11.89,no,N/A,No TLS ahead
169.7,t1A9-b1601D-sl4.0,N/A,405336657#3_0,N/A,17.87,no,N/A,No TLS ahead
169.75,t212-b15F99-sl4.0,N/A,:4037111690_0_2,N/A,11.92,no,N/A,No TLS ahead
169.75,t1A9-b1601D-sl4.0,N/A,405336657#3_0,N/A,17.87,no,N/A,No TLS ahead
169.8,t212-b15F99-sl4.0,N/A,:4037111690_0_2,N/A,11.96,no,N/A,No TLS ahead
169.8,t1A9-b1601D-sl4.0,N/A,405336657#3_0,N/A,17.87,no,N/A,No TLS ahead
169.85,t212-b15F99-sl4.0,N/A,:4037111690_0_2,N/A,11.99,no,N/A,No TLS ahead
169.85,t1A9-b1601D-sl4.0,N/A,405336657#3_0,N/A,17.88,no,N/A,No TLS ahead
169.9,t212-b15F99-sl4.0,N/A,:4037111690_0_2,N/A,12.02,no,N/A,No TLS ahead
169.9,t1A9-b1601D-sl4.0,N/A,405336657#3_0,N/A,17.88,no,N/A,No TLS ahead
169.95,t212-b15F99-sl4.0,N/A,:4037111690_0_2,N/A,12.06,no,N/A,No TLS ahead
169.95,t1A9-b1601D-sl4.0,N/A,405336657#3_0,N/A,17.87,no,N/A,No TLS ahead
170.0,t212-b15F99-sl4.0,N/A,:4037111690_0_2,N/A,12.11,no,N/A,No TLS ahead
170.0,t1A9-b1601D-sl4.0,N/A,405336657#3_0,N/A,17.87,no,N/A,No TLS ahead
170.05,t212-b15F99-sl4.0,N/A,41734286_2,N/A,12.15,no,N/A,No TLS ahead
170.05,t1A9-b1601D-sl4.0,N/A,405336657#3_0,N/A,17.87,no,N/A,No TLS ahead
170.1,t212-b15F99-sl4.0,N/A,41734286_2,N/A,12.18,no,N/A,No TLS ahead
170.1,t1A9-b1601D-sl4.0,N/A,405336657#3_0,N/A,17.86,no,N/A,No TLS ahead
170.15,t212-b15F99-sl4.0,N/A,41734286_2,N/A,12.21,no,N/A,No TLS ahead
170.15,t1A9-b1601D-sl4.0,N/A,405336657#3_0,N/A,17.88,no,N/A,No TLS ahead
170.2,t212-b15F99-sl4.0,N/A,41734286_2,N/A,12.24,no,N/A,No TLS ahead
170.2,t1A9-b1601D-sl4.0,N/A,405336657#3_0,N/A,17.87,no,N/A,No TLS ahead
170.25,t212-b15F99-sl4.0,N/A,41734286_2,N/A,12.27,no,N/A,No TLS ahead
170.25,t1A9-b1601D-sl4.0,N/A,405336657#3_0,N/A,17.87,no,N/A,No TLS ahead
170.3,t212-b15F99-sl4.0,N/A,41734286_2,N/A,12.32,no,N/A,No TLS ahead
170.3,t1A9-b1601D-sl4.0,N/A,405336657#3_0,N/A,17.88,no,N/A,No TLS ahead
170.35,t212-b15F99-sl4.0,N/A,41734286_2,N/A,12.37,no,N/A,No TLS ahead
170.35,t1A9-b1601D-sl4.0,N/A,405336657#3_0,N/A,17.88,no,N/A,No TLS ahead
170.4,t212-b15F99-sl4.0,N/A,41734286_2,N/A,12.39,no,N/A,No TLS ahead
170.4,t1A9-b1601D-sl4.0,N/A,405336657#3_0,N/A,17.87,no,N/A,No TLS ahead
170.45,t212-b15F99-sl4.0,N/A,41734286_2,N/A,12.42,no,N/A,No TLS ahead
170.45,t1A9-b1601D-sl4.0,N/A,405336657#3_0,N/A,17.87,no,N/A,No TLS ahead
170.5,t212-b15F99-sl4.0,N/A,41734286_2,N/A,12.46,no,N/A,No TLS ahead
170.5,t1A9-b1601D-sl4.0,N/A,405336657#3_0,N/A,17.86,no,N/A,No TLS ahead
170.55,t212-b15F99-sl4.0,N/A,41734286_2,N/A,12.51,no,N/A,No TLS ahead
170.55,t1A9-b1601D-sl4.0,N/A,405336657#3_0,N/A,17.87,no,N/A,No TLS ahead
170.6,t212-b15F99-sl4.0,N/A,41734286_2,N/A,12.53,no,N/A,No TLS ahead
170.6,t1A9-b1601D-sl4.0,N/A,405336657#3_0,N/A,17.87,no,N/A,No TLS ahead
170.65,t212-b15F99-sl4.0,N/A,41734286_2,N/A,12.58,no,N/A,No TLS ahead
170.65,t1A9-b1601D-sl4.0,N/A,405336657#3_0,N/A,17.88,no,N/A,No TLS ahead
170.7,t212-b15F99-sl4.0,N/A,41734286_2,N/A,12.62,no,N/A,No TLS ahead
170.7,t1A9-b1601D-sl4.0,N/A,405336657#3_0,N/A,17.87,no,N/A,No TLS ahead
170.75,t212-b15F99-sl4.0,N/A,41734286_2,N/A,12.66,no,N/A,No TLS ahead
170.75,t1A9-b1601D-sl4.0,N/A,405336657#3_0,N/A,17.86,no,N/A,No TLS ahead
170.8,t212-b15F99-sl4.0,N/A,41734286_2,N/A,12.7,no,N/A,No TLS ahead
170.8,t1A9-b1601D-sl4.0,N/A,405336657#3_0,N/A,17.86,no,N/A,No TLS ahead
170.85,t212-b15F99-sl4.0,N/A,41734286_2,N/A,12.74,no,N/A,No TLS ahead
170.85,t1A9-b1601D-sl4.0,N/A,405336657#3_0,N/A,17.87,no,N/A,No TLS ahead
170.9,t212-b15F99-sl4.0,N/A,41734286_2,N/A,12.76,no,N/A,No TLS ahead
170.9,t1A9-b1601D-sl4.0,N/A,:6735164389_3_0,N/A,17.86,no,N/A,No TLS ahead
170.95,t212-b15F99-sl4.0,N/A,41734286_2,N/A,12.8,no,N/A,No TLS ahead
170.95,t1A9-b1601D-sl4.0,N/A,:6735164389_3_0,N/A,17.86,no,N/A,No TLS ahead
171.0,t212-b15F99-sl4.0,N/A,41734286_2,N/A,12.83,no,N/A,No TLS ahead
171.0,t1A9-b1601D-sl4.0,N/A,:6735164389_3_0,N/A,17.86,no,N/A,No TLS ahead
171.05,t212-b15F99-sl4.0,N/A,41734286_2,N/A,12.87,no,N/A,No TLS ahead
171.05,t1A9-b1601D-sl4.0,N/A,:6735164389_3_0,N/A,17.87,no,N/A,No TLS ahead
171.1,t212-b15F99-sl4.0,N/A,41734286_2,N/A,12.91,no,N/A,No TLS ahead
171.1,t1A9-b1601D-sl4.0,N/A,:6735164389_3_0,N/A,17.86,no,N/A,No TLS ahead
171.15,t212-b15F99-sl4.0,N/A,41734286_2,N/A,12.96,no,N/A,No TLS ahead
171.15,t1A9-b1601D-sl4.0,N/A,:6735164389_3_0,N/A,17.87,no,N/A,No TLS ahead
171.2,t212-b15F99-sl4.0,N/A,41734286_2,N/A,13.0,no,N/A,No TLS ahead
171.2,t1A9-b1601D-sl4.0,N/A,:6735164389_3_0,N/A,17.88,no,N/A,No TLS ahead
171.25,t212-b15F99-sl4.0,N/A,41734286_2,N/A,13.03,no,N/A,No TLS ahead
171.25,t1A9-b1601D-sl4.0,N/A,:6735164389_3_0,N/A,17.86,no,N/A,No TLS ahead
171.3,t212-b15F99-sl4.0,N/A,41734286_2,N/A,13.08,no,N/A,No TLS ahead
171.3,t1A9-b1601D-sl4.0,N/A,:6735164389_3_0,N/A,17.86,no,N/A,No TLS ahead
171.35,t212-b15F99-sl4.0,N/A,41734286_2,N/A,13.12,no,N/A,No TLS ahead
171.35,t1A9-b1601D-sl4.0,N/A,:6735164389_3_0,N/A,17.87,no,N/A,No TLS ahead
171.4,t212-b15F99-sl4.0,N/A,41734286_2,N/A,13.16,no,N/A,No TLS ahead
171.4,t1A9-b1601D-sl4.0,N/A,:6735164389_3_0,N/A,17.86,no,N/A,No TLS ahead
171.45,t212-b15F99-sl4.0,N/A,41734286_2,N/A,13.21,no,N/A,No TLS ahead
171.45,t1A9-b1601D-sl4.0,N/A,405336657#4_0,N/A,17.88,no,N/A,No TLS ahead
171.5,t212-b15F99-sl4.0,N/A,41734286_2,N/A,13.25,no,N/A,No TLS ahead
171.5,t1A9-b1601D-sl4.0,N/A,405336657#4_0,N/A,17.88,no,N/A,No TLS ahead
171.55,t212-b15F99-sl4.0,N/A,41734286_2,N/A,13.28,no,N/A,No TLS ahead
171.55,t1A9-b1601D-sl4.0,N/A,405336657#4_0,N/A,17.86,no,N/A,No TLS ahead
171.6,t212-b15F99-sl4.0,N/A,41734286_2,N/A,13.33,no,N/A,No TLS ahead
171.6,t1A9-b1601D-sl4.0,N/A,405336657#4_0,N/A,17.88,no,N/A,No TLS ahead
171.65,t212-b15F99-sl4.0,N/A,41734286_2,N/A,13.35,no,N/A,No TLS ahead
171.65,t1A9-b1601D-sl4.0,N/A,405336657#4_0,N/A,17.86,no,N/A,No TLS ahead
171.7,t212-b15F99-sl4.0,N/A,41734286_2,N/A,13.4,no,N/A,No TLS ahead
171.7,t1A9-b1601D-sl4.0,N/A,405336657#4_0,N/A,17.87,no,N/A,No TLS ahead
171.75,t212-b15F99-sl4.0,N/A,41734286_2,N/A,13.45,no,N/A,No TLS ahead
171.75,t1A9-b1601D-sl4.0,N/A,405336657#4_0,N/A,17.87,no,N/A,No TLS ahead
171.8,t212-b15F99-sl4.0,N/A,41734286_2,N/A,13.47,no,N/A,No TLS ahead
171.8,t1A9-b1601D-sl4.0,N/A,405336657#4_0,N/A,17.86,no,N/A,No TLS ahead
171.85,t212-b15F99-sl4.0,N/A,41734286_2,N/A,13.51,no,N/A,No TLS ahead
171.85,t1A9-b1601D-sl4.0,N/A,405336657#4_0,N/A,17.88,no,N/A,No TLS ahead
171.9,t212-b15F99-sl4.0,N/A,41734286_2,N/A,13.55,no,N/A,No TLS ahead
171.9,t1A9-b1601D-sl4.0,N/A,405336657#4_0,N/A,17.86,no,N/A,No TLS ahead
171.95,t212-b15F99-sl4.0,N/A,41734286_2,N/A,13.58,no,N/A,No TLS ahead
171.95,t1A9-b1601D-sl4.0,N/A,405336657#4_0,N/A,17.86,no,N/A,No TLS ahead
172.0,t212-b15F99-sl4.0,N/A,41734286_2,N/A,13.62,no,N/A,No TLS ahead
172.0,t1A9-b1601D-sl4.0,N/A,405336657#4_0,N/A,17.86,no,N/A,No TLS ahead
172.05,t212-b15F99-sl4.0,N/A,41734286_2,N/A,13.67,no,N/A,No TLS ahead
172.05,t1A9-b1601D-sl4.0,N/A,405336657#4_0,N/A,17.87,no,N/A,No TLS ahead
172.1,t212-b15F99-sl4.0,N/A,41734286_2,N/A,13.7,no,N/A,No TLS ahead
172.1,t1A9-b1601D-sl4.0,N/A,405336657#4_0,N/A,17.87,no,N/A,No TLS ahead
172.15,t212-b15F99-sl4.0,N/A,41734286_2,N/A,13.75,no,N/A,No TLS ahead
