vehicle_id,vehicle_type,tls_id,wait_start_time,wait_end_time,wait_duration
363,DEFAULT_VEHTYPE,3690340114,847,854,7
260,DEFAULT_VEHTYPE,cluster_122655617_3137460312,803,858,55
348,DEFAULT_VEHTYPE,GS_cluster_4037111697_473127775_8763581879_8763581885,847,861,14
373,DEFAULT_VEHTYPE,123564982,851,862,11
356,DEFAULT_VEHTYPE,27463890,802,863,61
290,DEFAULT_VEHTYPE,27463890,838,869,31
208,DEFAULT_VEHTYPE,27463890,843,870,27
211,DEFAULT_VEHTYPE,268528918,870,871,1
302,DEFAULT_VEHTYPE,268528918,861,871,10
314,DEFAULT_VEHTYPE,271807072,871,872,1
355,DEFAULT_VEHTYPE,7465259351,867,872,5
205,DEFAULT_VEHTYPE,GS_cluster_1923921170_343582995,836,876,40
385,DEFAULT_VEHTYPE,GS_cluster_271807508_3137460734,822,884,62
369,DEFAULT_VEHTYPE,GS_cluster_360028147_605187934,856,887,31
405,DEFAULT_VEHTYPE,GS_cluster_123700343_3137460753,845,888,43
359,DEFAULT_VEHTYPE,GS_cluster_123663371_3137460745,893,899,6
351,DEFAULT_VEHTYPE,cluster_268528914_4037082229_8763581886,891,901,10
354,DEFAULT_VEHTYPE,GS_cluster_4037111697_473127775_8763581879_8763581885,863,901,38
391,DEFAULT_VEHTYPE,GS_cluster_513857302_565992148,832,902,70
356,DEFAULT_VEHTYPE,cluster_268528914_4037082229_8763581886,897,904,7
377,DEFAULT_VEHTYPE,GS_cluster_1923921142_271806925,864,904,40
278,DEFAULT_VEHTYPE,GS_cluster_1923921170_343582995,867,905,38
276,DEFAULT_VEHTYPE,GS_cluster_3137460310_461462910,874,907,33
279,DEFAULT_VEHTYPE,GS_cluster_122801236_3137460751,847,907,60
390,DEFAULT_VEHTYPE,123175397,854,907,53
403,DEFAULT_VEHTYPE,GS_cluster_360028147_605187934,851,907,56
291,DEFAULT_VEHTYPE,GS_cluster_332129745_4075303431,650,908,258
399,DEFAULT_VEHTYPE,GS_cluster_360028147_605187934,891,913,22
201,DEFAULT_VEHTYPE,GS_cluster_513857302_565992148,832,914,82
304,DEFAULT_VEHTYPE,271807257,914,915,1
332,DEFAULT_VEHTYPE,268528918,884,916,32
382,DEFAULT_VEHTYPE,GS_cluster_1923921170_343582995,891,918,27
261,DEFAULT_VEHTYPE,GS_cluster_4037111697_473127775_8763581879_8763581885,900,920,20
396,DEFAULT_VEHTYPE,GS_cluster_122801236_3137460751,845,926,81
311,DEFAULT_VEHTYPE,268528918,883,928,45
466,DEFAULT_VEHTYPE,271807202,932,933,1
248,DEFAULT_VEHTYPE,cluster_123155470_3137460325,928,934,6
439,DEFAULT_VEHTYPE,cluster_1923921162_271806814,927,934,7
376,DEFAULT_VEHTYPE,cluster_1923921162_271806814,890,935,45
288,DEFAULT_VEHTYPE,27463890,915,942,27
331,DEFAULT_VEHTYPE,cluster_122655617_3137460312,892,943,51
437,DEFAULT_VEHTYPE,GS_cluster_360028147_605187934,930,945,15
354,DEFAULT_VEHTYPE,268528918,944,947,3
390,DEFAULT_VEHTYPE,GS_cluster_1923879138_1923921160_1923921168_1923921191,923,948,25
399,DEFAULT_VEHTYPE,GS_cluster_1923879138_1923921160_1923921168_1923921191,919,948,29
466,DEFAULT_VEHTYPE,271807202,944,948,4
382,DEFAULT_VEHTYPE,GS_cluster_1923921142_271806925,927,949,22
376,DEFAULT_VEHTYPE,GS_cluster_1923921170_343582995,939,950,11
429,DEFAULT_VEHTYPE,GS_cluster_122801236_3137460751,890,951,61
437,DEFAULT_VEHTYPE,GS_cluster_1923879138_1923921160_1923921168_1923921191,950,951,1
405,DEFAULT_VEHTYPE,GS_cluster_123663371_3137460745,940,954,14
441,DEFAULT_VEHTYPE,268528918,924,955,31
311,DEFAULT_VEHTYPE,123564922,933,957,24
364,DEFAULT_VEHTYPE,271807202,929,957,28
288,DEFAULT_VEHTYPE,473127764,947,959,12
418,DEFAULT_VEHTYPE,GS_cluster_332129745_4075303431,954,959,5
406,DEFAULT_VEHTYPE,GS_cluster_1923921142_271806925,898,961,63
376,DEFAULT_VEHTYPE,GS_cluster_1923921142_271806925,960,962,2
422,DEFAULT_VEHTYPE,GS_cluster_27463896_4037111694,903,963,60
390,DEFAULT_VEHTYPE,GS_cluster_1923879138_1923921160_1923921168_1923921191,954,966,12
436,DEFAULT_VEHTYPE,GS_cluster_1923879138_1923921160_1923921168_1923921191,958,966,8
437,DEFAULT_VEHTYPE,GS_cluster_1923879138_1923921160_1923921168_1923921191,956,966,10
315,DEFAULT_VEHTYPE,GS_cluster_1923921170_343582995,934,969,35
403,DEFAULT_VEHTYPE,GS_cluster_332129806_4075303434,948,970,22
357,DEFAULT_VEHTYPE,GS_cluster_1923921170_343582995,923,971,48
439,DEFAULT_VEHTYPE,GS_cluster_1923921170_343582995,966,972,6
414,DEFAULT_VEHTYPE,GS_cluster_332129745_4075303431,946,973,27
408,DEFAULT_VEHTYPE,GS_cluster_513857360_513857677,960,975,15
