sim_time,vehicle_id,tls_id,lane_id,eta,speed,priority_granted,phase_index,note
0.05,bus1,N/A,-13387358#4_0,N/A,0.0,no,N/A,No TLS ahead
0.05,bus2,N/A,405545584_0,N/A,0.0,no,N/A,No TLS ahead
0.1,bus1,N/A,-13387358#4_0,N/A,0.06,no,N/A,No TLS ahead
0.1,bus2,N/A,405545584_0,N/A,0.06,no,N/A,No TLS ahead
0.15,bus1,N/A,-13387358#4_0,N/A,0.12,no,N/A,No TLS ahead
0.15,bus2,N/A,405545584_0,N/A,0.12,no,N/A,No TLS ahead
0.2,bus1,N/A,-13387358#4_0,N/A,0.17,no,N/A,No TLS ahead
0.2,bus2,N/A,405545584_0,N/A,0.17,no,N/A,No TLS ahead
0.25,bus1,N/A,-13387358#4_0,N/A,0.23,no,N/A,No TLS ahead
0.25,bus2,N/A,405545584_0,N/A,0.23,no,N/A,No TLS ahead
0.3,bus1,N/A,-13387358#4_0,N/A,0.29,no,N/A,No TLS ahead
0.3,bus2,N/A,405545584_0,N/A,0.29,no,N/A,No TLS ahead
0.35,bus1,N/A,-13387358#4_0,N/A,0.34,no,N/A,No TLS ahead
0.35,bus2,N/A,405545584_0,N/A,0.35,no,N/A,No TLS ahead
0.4,bus1,N/A,-13387358#4_0,N/A,0.4,no,N/A,No TLS ahead
0.4,bus2,N/A,405545584_0,N/A,0.4,no,N/A,No TLS ahead
0.45,bus1,N/A,-13387358#4_0,N/A,0.45,no,N/A,No TLS ahead
0.45,bus2,N/A,405545584_0,N/A,0.46,no,N/A,No TLS ahead
0.5,bus1,N/A,-13387358#4_0,N/A,0.51,no,N/A,No TLS ahead
0.5,bus2,N/A,405545584_0,N/A,0.52,no,N/A,No TLS ahead
0.55,bus1,N/A,-13387358#4_0,N/A,0.56,no,N/A,No TLS ahead
0.55,bus2,N/A,405545584_0,N/A,0.56,no,N/A,No TLS ahead
0.6,bus1,N/A,-13387358#4_0,N/A,0.62,no,N/A,No TLS ahead
0.6,bus2,N/A,405545584_0,N/A,0.61,no,N/A,No TLS ahead
0.65,bus1,N/A,-13387358#4_0,N/A,0.67,no,N/A,No TLS ahead
0.65,bus2,N/A,405545584_0,N/A,0.67,no,N/A,No TLS ahead
0.7,bus1,N/A,-13387358#4_0,N/A,0.71,no,N/A,No TLS ahead
0.7,bus2,N/A,405545584_0,N/A,0.73,no,N/A,No TLS ahead
0.75,bus1,N/A,-13387358#4_0,N/A,0.75,no,N/A,No TLS ahead
0.75,bus2,N/A,405545584_0,N/A,0.78,no,N/A,No TLS ahead
0.8,bus1,N/A,-13387358#4_0,N/A,0.81,no,N/A,No TLS ahead
0.8,bus2,N/A,405545584_0,N/A,0.84,no,N/A,No TLS ahead
0.85,bus1,N/A,-13387358#4_0,N/A,0.86,no,N/A,No TLS ahead
0.85,bus2,N/A,405545584_0,N/A,0.88,no,N/A,No TLS ahead
0.9,bus1,N/A,-13387358#4_0,N/A,0.91,no,N/A,No TLS ahead
0.9,bus2,N/A,405545584_0,N/A,0.93,no,N/A,No TLS ahead
0.95,bus1,N/A,-13387358#4_0,N/A,0.95,no,N/A,No TLS ahead
0.95,bus2,N/A,405545584_0,N/A,0.97,no,N/A,No TLS ahead
1.0,bus1,N/A,-13387358#4_0,N/A,1.0,no,N/A,No TLS ahead
1.0,bus2,N/A,405545584_0,N/A,1.01,no,N/A,No TLS ahead
1.05,bus1,N/A,-13387358#4_0,N/A,1.05,no,N/A,No TLS ahead
1.05,bus2,N/A,405545584_0,N/A,1.05,no,N/A,No TLS ahead
1.1,bus1,N/A,-13387358#4_0,N/A,1.09,no,N/A,No TLS ahead
1.1,bus2,N/A,405545584_0,N/A,1.09,no,N/A,No TLS ahead
1.15,bus1,N/A,-13387358#4_0,N/A,1.13,no,N/A,No TLS ahead
1.15,bus2,N/A,405545584_0,N/A,1.14,no,N/A,No TLS ahead
1.2,bus1,N/A,-13387358#4_0,N/A,1.18,no,N/A,No TLS ahead
1.2,bus2,N/A,405545584_0,N/A,1.19,no,N/A,No TLS ahead
1.25,bus1,N/A,-13387358#4_0,N/A,1.22,no,N/A,No TLS ahead
1.25,bus2,N/A,405545584_0,N/A,1.23,no,N/A,No TLS ahead
1.3,bus1,N/A,-13387358#4_0,N/A,1.27,no,N/A,No TLS ahead
1.3,bus2,N/A,405545584_0,N/A,1.27,no,N/A,No TLS ahead
1.35,bus1,N/A,-13387358#4_0,N/A,1.33,no,N/A,No TLS ahead
1.35,bus2,N/A,405545584_0,N/A,1.33,no,N/A,No TLS ahead
1.4,bus1,N/A,-13387358#4_0,N/A,1.37,no,N/A,No TLS ahead
1.4,bus2,N/A,405545584_0,N/A,1.37,no,N/A,No TLS ahead
1.45,bus1,N/A,-13387358#4_0,N/A,1.41,no,N/A,No TLS ahead
1.45,bus2,N/A,405545584_0,N/A,1.43,no,N/A,No TLS ahead
1.5,bus1,N/A,-13387358#4_0,N/A,1.46,no,N/A,No TLS ahead
1.5,bus2,N/A,405545584_0,N/A,1.48,no,N/A,No TLS ahead
1.55,bus1,N/A,-13387358#4_0,N/A,1.52,no,N/A,No TLS ahead
1.55,bus2,N/A,405545584_0,N/A,1.52,no,N/A,No TLS ahead
1.6,bus1,N/A,-13387358#4_0,N/A,1.58,no,N/A,No TLS ahead
1.6,bus2,N/A,405545584_0,N/A,1.57,no,N/A,No TLS ahead
1.65,bus1,N/A,-13387358#4_0,N/A,1.61,no,N/A,No TLS ahead
1.65,bus2,N/A,405545584_0,N/A,1.61,no,N/A,No TLS ahead
1.7,bus1,N/A,-13387358#4_0,N/A,1.67,no,N/A,No TLS ahead
1.7,bus2,N/A,405545584_0,N/A,1.65,no,N/A,No TLS ahead
1.75,bus1,N/A,-13387358#4_0,N/A,1.73,no,N/A,No TLS ahead
1.75,bus2,N/A,405545584_0,N/A,1.7,no,N/A,No TLS ahead
1.8,bus1,N/A,-13387358#4_0,N/A,1.78,no,N/A,No TLS ahead
1.8,bus2,N/A,405545584_0,N/A,1.76,no,N/A,No TLS ahead
1.85,bus1,N/A,-13387358#4_0,N/A,1.83,no,N/A,No TLS ahead
1.85,bus2,N/A,405545584_0,N/A,1.8,no,N/A,No TLS ahead
1.9,bus1,N/A,-13387358#4_0,N/A,1.86,no,N/A,No TLS ahead
1.9,bus2,N/A,405545584_0,N/A,1.84,no,N/A,No TLS ahead
1.95,bus1,N/A,-13387358#4_0,N/A,1.92,no,N/A,No TLS ahead
1.95,bus2,N/A,405545584_0,N/A,1.88,no,N/A,No TLS ahead
2.0,bus1,N/A,-13387358#4_0,N/A,1.97,no,N/A,No TLS ahead
2.0,bus2,N/A,405545584_0,N/A,1.94,no,N/A,No TLS ahead
2.05,bus1,N/A,-13387358#4_0,N/A,2.01,no,N/A,No TLS ahead
2.05,bus2,N/A,405545584_0,N/A,1.97,no,N/A,No TLS ahead
2.1,bus1,N/A,-13387358#4_0,N/A,2.07,no,N/A,No TLS ahead
2.1,bus2,N/A,405545584_0,N/A,2.02,no,N/A,No TLS ahead
2.15,bus1,N/A,-13387358#4_0,N/A,2.11,no,N/A,No TLS ahead
2.15,bus2,N/A,405545584_0,N/A,2.06,no,N/A,No TLS ahead
2.2,bus1,N/A,-13387358#4_0,N/A,2.15,no,N/A,No TLS ahead
2.2,bus2,N/A,405545584_0,N/A,2.1,no,N/A,No TLS ahead
2.25,bus1,N/A,-13387358#4_0,N/A,2.21,no,N/A,No TLS ahead
2.25,bus2,N/A,405545584_0,N/A,2.14,no,N/A,No TLS ahead
2.3,bus1,N/A,-13387358#4_0,N/A,2.25,no,N/A,No TLS ahead
2.3,bus2,N/A,405545584_0,N/A,2.19,no,N/A,No TLS ahead
2.35,bus1,N/A,-13387358#4_0,N/A,2.31,no,N/A,No TLS ahead
2.35,bus2,N/A,405545584_0,N/A,2.24,no,N/A,No TLS ahead
2.4,bus1,N/A,-13387358#4_0,N/A,2.36,no,N/A,No TLS ahead
2.4,bus2,N/A,405545584_0,N/A,2.29,no,N/A,No TLS ahead
2.45,bus1,N/A,-13387358#4_0,N/A,2.39,no,N/A,No TLS ahead
2.45,bus2,N/A,405545584_0,N/A,2.34,no,N/A,No TLS ahead
2.5,bus1,N/A,-13387358#4_0,N/A,2.43,no,N/A,No TLS ahead
2.5,bus2,N/A,405545584_0,N/A,2.39,no,N/A,No TLS ahead
2.55,bus1,N/A,-13387358#4_0,N/A,2.48,no,N/A,No TLS ahead
2.55,bus2,N/A,405545584_0,N/A,2.44,no,N/A,No TLS ahead
2.6,bus1,N/A,-13387358#4_0,N/A,2.52,no,N/A,No TLS ahead
2.6,bus2,N/A,405545584_0,N/A,2.5,no,N/A,No TLS ahead
2.65,bus1,N/A,-13387358#4_0,N/A,2.56,no,N/A,No TLS ahead
2.65,bus2,N/A,405545584_0,N/A,2.55,no,N/A,No TLS ahead
2.7,bus1,N/A,-13387358#4_0,N/A,2.6,no,N/A,No TLS ahead
2.7,bus2,N/A,405545584_0,N/A,2.6,no,N/A,No TLS ahead
2.75,bus1,N/A,-13387358#4_0,N/A,2.66,no,N/A,No TLS ahead
2.75,bus2,N/A,405545584_0,N/A,2.66,no,N/A,No TLS ahead
2.8,bus1,N/A,-13387358#4_0,N/A,2.7,no,N/A,No TLS ahead
2.8,bus2,N/A,405545584_0,N/A,2.69,no,N/A,No TLS ahead
2.85,bus1,N/A,-13387358#4_0,N/A,2.74,no,N/A,No TLS ahead
2.85,bus2,N/A,405545584_0,N/A,2.73,no,N/A,No TLS ahead
2.9,bus1,N/A,-13387358#4_0,N/A,2.79,no,N/A,No TLS ahead
2.9,bus2,N/A,405545584_0,N/A,2.79,no,N/A,No TLS ahead
2.95,bus1,N/A,-13387358#4_0,N/A,2.82,no,N/A,No TLS ahead
2.95,bus2,N/A,405545584_0,N/A,2.85,no,N/A,No TLS ahead
3.0,bus1,N/A,-13387358#4_0,N/A,2.88,no,N/A,No TLS ahead
3.0,bus2,N/A,405545584_0,N/A,2.89,no,N/A,No TLS ahead
3.05,bus1,N/A,-13387358#4_0,N/A,2.92,no,N/A,No TLS ahead
3.05,bus2,N/A,405545584_0,N/A,2.95,no,N/A,No TLS ahead
3.1,bus1,N/A,-13387358#4_0,N/A,2.95,no,N/A,No TLS ahead
3.1,bus2,N/A,405545584_0,N/A,2.99,no,N/A,No TLS ahead
3.15,bus1,N/A,-13387358#4_0,N/A,3.01,no,N/A,No TLS ahead
3.15,bus2,N/A,405545584_0,N/A,3.03,no,N/A,No TLS ahead
3.2,bus1,N/A,-13387358#4_0,N/A,3.05,no,N/A,No TLS ahead
3.2,bus2,N/A,405545584_0,N/A,3.09,no,N/A,No TLS ahead
3.25,bus1,N/A,-13387358#4_0,N/A,3.09,no,N/A,No TLS ahead
3.25,bus2,N/A,405545584_0,N/A,3.13,no,N/A,No TLS ahead
3.3,bus1,N/A,-13387358#4_0,N/A,3.14,no,N/A,No TLS ahead
3.3,bus2,N/A,405545584_0,N/A,3.18,no,N/A,No TLS ahead
3.35,bus1,N/A,-13387358#4_0,N/A,3.19,no,N/A,No TLS ahead
3.35,bus2,N/A,405545584_0,N/A,3.23,no,N/A,No TLS ahead
3.4,bus1,N/A,-13387358#4_0,N/A,3.23,no,N/A,No TLS ahead
3.4,bus2,N/A,405545584_0,N/A,3.27,no,N/A,No TLS ahead
3.45,bus1,N/A,-13387358#4_0,N/A,3.27,no,N/A,No TLS ahead
3.45,bus2,N/A,405545584_0,N/A,3.31,no,N/A,No TLS ahead
3.5,bus1,N/A,-13387358#4_0,N/A,3.32,no,N/A,No TLS ahead
3.5,bus2,N/A,405545584_0,N/A,3.37,no,N/A,No TLS ahead
3.55,bus1,N/A,-13387358#4_0,N/A,3.35,no,N/A,No TLS ahead
3.55,bus2,N/A,405545584_0,N/A,3.42,no,N/A,No TLS ahead
3.6,bus1,N/A,-13387358#4_0,N/A,3.4,no,N/A,No TLS ahead
3.6,bus2,N/A,405545584_0,N/A,3.46,no,N/A,No TLS ahead
3.65,bus1,N/A,-13387358#4_0,N/A,3.44,no,N/A,No TLS ahead
3.65,bus2,N/A,405545584_0,N/A,3.5,no,N/A,No TLS ahead
3.7,bus1,N/A,-13387358#4_0,N/A,3.5,no,N/A,No TLS ahead
3.7,bus2,N/A,405545584_0,N/A,3.54,no,N/A,No TLS ahead
3.75,bus1,N/A,-13387358#4_0,N/A,3.56,no,N/A,No TLS ahead
3.75,bus2,N/A,405545584_0,N/A,3.58,no,N/A,No TLS ahead
3.8,bus1,N/A,-13387358#4_0,N/A,3.62,no,N/A,No TLS ahead
3.8,bus2,N/A,405545584_0,N/A,3.64,no,N/A,No TLS ahead
3.85,bus1,N/A,-13387358#4_0,N/A,3.67,no,N/A,No TLS ahead
3.85,bus2,N/A,405545584_0,N/A,3.69,no,N/A,No TLS ahead
3.9,bus1,N/A,-13387358#4_0,N/A,3.71,no,N/A,No TLS ahead
3.9,bus2,N/A,405545584_0,N/A,3.74,no,N/A,No TLS ahead
3.95,bus1,N/A,-13387358#4_0,N/A,3.74,no,N/A,No TLS ahead
3.95,bus2,N/A,405545584_0,N/A,3.78,no,N/A,No TLS ahead
4.0,bus1,N/A,-13387358#4_0,N/A,3.78,no,N/A,No TLS ahead
4.0,bus2,N/A,405545584_0,N/A,3.83,no,N/A,No TLS ahead
4.05,bus1,N/A,-13387358#4_0,N/A,3.83,no,N/A,No TLS ahead
4.05,bus2,N/A,405545584_0,N/A,3.88,no,N/A,No TLS ahead
4.1,bus1,N/A,-13387358#4_0,N/A,3.88,no,N/A,No TLS ahead
4.1,bus2,N/A,405545584_0,N/A,3.92,no,N/A,No TLS ahead
4.15,bus1,N/A,-13387358#4_0,N/A,3.93,no,N/A,No TLS ahead
4.15,bus2,N/A,405545584_0,N/A,3.95,no,N/A,No TLS ahead
4.2,bus1,N/A,-13387358#4_0,N/A,3.98,no,N/A,No TLS ahead
4.2,bus2,N/A,405545584_0,N/A,3.98,no,N/A,No TLS ahead
4.25,bus1,N/A,-13387358#4_0,N/A,4.03,no,N/A,No TLS ahead
4.25,bus2,N/A,405545584_0,N/A,4.04,no,N/A,No TLS ahead
4.3,bus1,N/A,-13387358#4_0,N/A,4.08,no,N/A,No TLS ahead
4.3,bus2,N/A,405545584_0,N/A,4.09,no,N/A,No TLS ahead
4.35,bus1,N/A,-13387358#4_0,N/A,4.12,no,N/A,No TLS ahead
4.35,bus2,N/A,405545584_0,N/A,4.13,no,N/A,No TLS ahead
4.4,bus1,N/A,:8474276645_0_0,N/A,4.17,no,N/A,No TLS ahead
4.4,bus2,N/A,405545584_0,N/A,4.19,no,N/A,No TLS ahead
4.45,bus1,N/A,:8474276645_0_0,N/A,4.22,no,N/A,No TLS ahead
4.45,bus2,N/A,405545584_0,N/A,4.24,no,N/A,No TLS ahead
4.5,bus1,N/A,:8474276645_0_0,N/A,4.27,no,N/A,No TLS ahead
4.5,bus2,N/A,405545584_0,N/A,4.3,no,N/A,No TLS ahead
4.55,bus1,N/A,:8474276645_0_0,N/A,4.3,no,N/A,No TLS ahead
4.55,bus2,N/A,405545584_0,N/A,4.35,no,N/A,No TLS ahead
4.6,bus1,N/A,:8474276645_0_0,N/A,4.33,no,N/A,No TLS ahead
4.6,bus2,N/A,405545584_0,N/A,4.4,no,N/A,No TLS ahead
4.65,bus1,N/A,:8474276645_0_0,N/A,4.39,no,N/A,No TLS ahead
4.65,bus2,N/A,405545584_0,N/A,4.46,no,N/A,No TLS ahead
4.7,bus1,N/A,:8474276645_0_0,N/A,4.45,no,N/A,No TLS ahead
4.7,bus2,N/A,405545584_0,N/A,4.51,no,N/A,No TLS ahead
4.75,bus1,N/A,:8474276645_0_0,N/A,4.5,no,N/A,No TLS ahead
4.75,bus2,N/A,405545584_0,N/A,4.55,no,N/A,No TLS ahead
4.8,bus1,N/A,:8474276645_0_0,N/A,4.53,no,N/A,No TLS ahead
4.8,bus2,N/A,405545584_0,N/A,4.61,no,N/A,No TLS ahead
4.85,bus1,N/A,:8474276645_0_0,N/A,4.57,no,N/A,No TLS ahead
4.85,bus2,N/A,405545584_0,N/A,4.65,no,N/A,No TLS ahead
4.9,bus1,N/A,:8474276645_0_0,N/A,4.62,no,N/A,No TLS ahead
4.9,bus2,N/A,405545584_0,N/A,4.69,no,N/A,No TLS ahead
4.95,bus1,N/A,:8474276645_0_0,N/A,4.67,no,N/A,No TLS ahead
4.95,bus2,N/A,405545584_0,N/A,4.73,no,N/A,No TLS ahead
5.0,bus1,N/A,:8474276645_0_0,N/A,4.71,no,N/A,No TLS ahead
5.0,bus2,N/A,405545584_0,N/A,4.78,no,N/A,No TLS ahead
5.05,bus1,N/A,:8474276645_0_0,N/A,4.76,no,N/A,No TLS ahead
5.05,bus2,N/A,405545584_0,N/A,4.81,no,N/A,No TLS ahead
5.1,bus1,N/A,:8474276645_0_0,N/A,4.8,no,N/A,No TLS ahead
5.1,bus2,N/A,405545584_0,N/A,4.86,no,N/A,No TLS ahead
5.15,bus1,N/A,:8474276645_0_0,N/A,4.86,no,N/A,No TLS ahead
5.15,bus2,N/A,405545584_0,N/A,4.91,no,N/A,No TLS ahead
5.2,bus1,N/A,:8474276645_0_0,N/A,4.9,no,N/A,No TLS ahead
5.2,bus2,N/A,405545584_0,N/A,4.96,no,N/A,No TLS ahead
5.25,bus1,N/A,:8474276645_0_0,N/A,4.93,no,N/A,No TLS ahead
5.25,bus2,N/A,405545584_0,N/A,5.01,no,N/A,No TLS ahead
5.3,bus1,N/A,:8474276645_0_0,N/A,4.96,no,N/A,No TLS ahead
5.3,bus2,N/A,405545584_0,N/A,5.05,no,N/A,No TLS ahead
5.35,bus1,N/A,:8474276645_0_0,N/A,5.0,no,N/A,No TLS ahead
5.35,bus2,N/A,405545584_0,N/A,5.1,no,N/A,No TLS ahead
5.4,bus1,N/A,:8474276645_0_0,N/A,5.06,no,N/A,No TLS ahead
5.4,bus2,N/A,405545584_0,N/A,5.14,no,N/A,No TLS ahead
5.45,bus1,N/A,:8474276645_0_0,N/A,5.1,no,N/A,No TLS ahead
5.45,bus2,N/A,405545584_0,N/A,5.18,no,N/A,No TLS ahead
5.5,bus1,N/A,:8474276645_0_0,N/A,5.15,no,N/A,No TLS ahead
5.5,bus2,N/A,405545584_0,N/A,5.24,no,N/A,No TLS ahead
5.55,bus1,N/A,:8474276645_0_0,N/A,5.2,no,N/A,No TLS ahead
5.55,bus2,N/A,405545584_0,N/A,5.29,no,N/A,No TLS ahead
5.6,bus1,N/A,:8474276645_0_0,N/A,5.26,no,N/A,No TLS ahead
5.6,bus2,N/A,405545584_0,N/A,5.34,no,N/A,No TLS ahead
5.65,bus1,N/A,:8474276645_0_0,N/A,5.29,no,N/A,No TLS ahead
5.65,bus2,N/A,405545584_0,N/A,5.4,no,N/A,No TLS ahead
5.7,bus1,N/A,:8474276645_0_0,N/A,5.33,no,N/A,No TLS ahead
5.7,bus2,N/A,405545584_0,N/A,5.45,no,N/A,No TLS ahead
5.75,bus1,N/A,:8474276645_0_0,N/A,5.39,no,N/A,No TLS ahead
5.75,bus2,N/A,405545584_0,N/A,5.48,no,N/A,No TLS ahead
5.8,bus1,N/A,:8474276645_0_0,N/A,5.44,no,N/A,No TLS ahead
5.8,bus2,N/A,405545584_0,N/A,5.53,no,N/A,No TLS ahead
5.85,bus1,N/A,:8474276645_0_0,N/A,5.5,no,N/A,No TLS ahead
5.85,bus2,N/A,405545584_0,N/A,5.56,no,N/A,No TLS ahead
5.9,bus1,N/A,:8474276645_0_0,N/A,5.54,no,N/A,No TLS ahead
5.9,bus2,N/A,405545584_0,N/A,5.59,no,N/A,No TLS ahead
5.95,bus1,N/A,:8474276645_0_0,N/A,5.58,no,N/A,No TLS ahead
5.95,bus2,N/A,405545584_0,N/A,5.64,no,N/A,No TLS ahead
6.0,bus1,N/A,:8474276645_0_0,N/A,5.62,no,N/A,No TLS ahead
6.0,bus2,N/A,405545584_0,N/A,5.68,no,N/A,No TLS ahead
6.05,bus1,N/A,:8474276645_0_0,N/A,5.65,no,N/A,No TLS ahead
6.05,bus2,N/A,405545584_0,N/A,5.72,no,N/A,No TLS ahead
6.1,bus1,N/A,:8474276645_0_0,N/A,5.69,no,N/A,No TLS ahead
6.1,bus2,N/A,405545584_0,N/A,5.76,no,N/A,No TLS ahead
6.15,bus1,N/A,:8474276645_0_0,N/A,5.73,no,N/A,No TLS ahead
6.15,bus2,N/A,405545584_1,N/A,5.8,no,N/A,No TLS ahead
6.2,bus1,N/A,:8474276645_0_0,N/A,5.78,no,N/A,No TLS ahead
6.2,bus2,N/A,405545584_1,N/A,5.85,no,N/A,No TLS ahead
6.25,bus1,N/A,:8474276645_0_0,N/A,5.83,no,N/A,No TLS ahead
6.25,bus2,N/A,405545584_1,N/A,5.89,no,N/A,No TLS ahead
6.3,bus1,N/A,-13387358#3_0,N/A,5.88,no,N/A,No TLS ahead
6.3,bus2,N/A,405545584_1,N/A,5.93,no,N/A,No TLS ahead
6.35,bus1,N/A,-13387358#3_0,N/A,5.91,no,N/A,No TLS ahead
6.35,bus2,N/A,405545584_1,N/A,5.98,no,N/A,No TLS ahead
6.4,bus1,N/A,-13387358#3_0,N/A,5.96,no,N/A,No TLS ahead
6.4,bus2,N/A,405545584_1,N/A,6.01,no,N/A,No TLS ahead
6.45,bus1,N/A,-13387358#3_0,N/A,6.0,no,N/A,No TLS ahead
6.45,bus2,N/A,405545584_1,N/A,6.07,no,N/A,No TLS ahead
6.5,bus1,N/A,-13387358#3_0,N/A,6.05,no,N/A,No TLS ahead
6.5,bus2,N/A,405545584_1,N/A,6.1,no,N/A,No TLS ahead
6.55,bus1,N/A,-13387358#3_0,N/A,6.1,no,N/A,No TLS ahead
6.55,bus2,N/A,405545584_1,N/A,6.16,no,N/A,No TLS ahead
6.6,bus1,N/A,-13387358#3_0,N/A,6.14,no,N/A,No TLS ahead
6.6,bus2,N/A,405545584_1,N/A,6.2,no,N/A,No TLS ahead
6.65,bus1,N/A,-13387358#3_0,N/A,6.18,no,N/A,No TLS ahead
6.65,bus2,N/A,405545584_1,N/A,6.24,no,N/A,No TLS ahead
6.7,bus1,N/A,-13387358#3_0,N/A,6.23,no,N/A,No TLS ahead
6.7,bus2,N/A,405545584_1,N/A,6.29,no,N/A,No TLS ahead
6.75,bus1,N/A,-13387358#3_0,N/A,6.29,no,N/A,No TLS ahead
6.75,bus2,N/A,405545584_1,N/A,6.34,no,N/A,No TLS ahead
6.8,bus1,N/A,-13387358#3_0,N/A,6.34,no,N/A,No TLS ahead
6.8,bus2,N/A,405545584_1,N/A,6.37,no,N/A,No TLS ahead
6.85,bus1,N/A,-13387358#3_0,N/A,6.4,no,N/A,No TLS ahead
6.85,bus2,N/A,405545584_1,N/A,6.43,no,N/A,No TLS ahead
6.9,bus1,N/A,-13387358#3_0,N/A,6.44,no,N/A,No TLS ahead
6.9,bus2,N/A,405545584_1,N/A,6.47,no,N/A,No TLS ahead
6.95,bus1,N/A,-13387358#3_0,N/A,6.48,no,N/A,No TLS ahead
6.95,bus2,N/A,405545584_1,N/A,6.52,no,N/A,No TLS ahead
7.0,bus1,N/A,-13387358#3_0,N/A,6.53,no,N/A,No TLS ahead
7.0,bus2,N/A,405545584_1,N/A,6.58,no,N/A,No TLS ahead
7.05,bus1,N/A,-13387358#3_0,N/A,6.57,no,N/A,No TLS ahead
7.05,bus2,N/A,405545584_1,N/A,6.61,no,N/A,No TLS ahead
7.1,bus1,N/A,-13387358#3_0,N/A,6.6,no,N/A,No TLS ahead
7.1,bus2,N/A,405545584_1,N/A,6.67,no,N/A,No TLS ahead
7.15,bus1,N/A,-13387358#3_0,N/A,6.65,no,N/A,No TLS ahead
7.15,bus2,N/A,405545584_1,N/A,6.72,no,N/A,No TLS ahead
7.2,bus1,N/A,-13387358#3_0,N/A,6.68,no,N/A,No TLS ahead
7.2,bus2,N/A,405545584_1,N/A,6.77,no,N/A,No TLS ahead
7.25,bus1,N/A,-13387358#3_0,N/A,6.74,no,N/A,No TLS ahead
7.25,bus2,N/A,405545584_1,N/A,6.83,no,N/A,No TLS ahead
7.3,bus1,N/A,-13387358#3_0,N/A,6.79,no,N/A,No TLS ahead
7.3,bus2,N/A,405545584_1,N/A,6.88,no,N/A,No TLS ahead
7.35,bus1,N/A,-13387358#3_0,N/A,6.83,no,N/A,No TLS ahead
7.35,bus2,N/A,405545584_1,N/A,6.93,no,N/A,No TLS ahead
7.4,bus1,N/A,-13387358#3_0,N/A,6.86,no,N/A,No TLS ahead
7.4,bus2,N/A,405545584_1,N/A,6.96,no,N/A,No TLS ahead
7.45,bus1,N/A,-13387358#3_0,N/A,6.89,no,N/A,No TLS ahead
7.45,bus2,N/A,405545584_1,N/A,7.01,no,N/A,No TLS ahead
7.5,bus1,N/A,-13387358#3_0,N/A,6.95,no,N/A,No TLS ahead
7.5,bus2,N/A,405545584_1,N/A,7.04,no,N/A,No TLS ahead
7.55,bus1,N/A,-13387358#3_0,N/A,6.98,no,N/A,No TLS ahead
7.55,bus2,N/A,405545584_1,N/A,7.08,no,N/A,No TLS ahead
7.6,bus1,N/A,-13387358#3_0,N/A,7.03,no,N/A,No TLS ahead
7.6,bus2,N/A,405545584_1,N/A,7.11,no,N/A,No TLS ahead
7.65,bus1,N/A,-13387358#3_0,N/A,7.08,no,N/A,No TLS ahead
7.65,bus2,N/A,405545584_1,N/A,7.15,no,N/A,No TLS ahead
7.7,bus1,N/A,-13387358#3_0,N/A,7.13,no,N/A,No TLS ahead
7.7,bus2,N/A,405545584_1,N/A,7.21,no,N/A,No TLS ahead
7.75,bus1,N/A,-13387358#3_0,N/A,7.16,no,N/A,No TLS ahead
7.75,bus2,N/A,405545584_1,N/A,7.26,no,N/A,No TLS ahead
7.8,bus1,N/A,-13387358#3_0,N/A,7.21,no,N/A,No TLS ahead
7.8,bus2,N/A,405545584_1,N/A,7.3,no,N/A,No TLS ahead
7.85,bus1,N/A,-13387358#3_0,N/A,7.27,no,N/A,No TLS ahead
7.85,bus2,N/A,405545584_1,N/A,7.35,no,N/A,No TLS ahead
7.9,bus1,N/A,-13387358#3_0,N/A,7.32,no,N/A,No TLS ahead
7.9,bus2,N/A,405545584_1,N/A,7.39,no,N/A,No TLS ahead
7.95,bus1,N/A,-13387358#3_0,N/A,7.36,no,N/A,No TLS ahead
7.95,bus2,N/A,405545584_1,N/A,7.44,no,N/A,No TLS ahead
8.0,bus1,N/A,-13387358#3_0,N/A,7.4,no,N/A,No TLS ahead
8.0,bus2,N/A,405545584_1,N/A,7.48,no,N/A,No TLS ahead
8.05,bus1,N/A,-13387358#3_0,N/A,7.45,no,N/A,No TLS ahead
8.05,bus2,N/A,405545584_1,N/A,7.54,no,N/A,No TLS ahead
8.1,bus1,N/A,-13387358#3_0,N/A,7.5,no,N/A,No TLS ahead
8.1,bus2,N/A,405545584_1,N/A,7.58,no,N/A,No TLS ahead
8.15,bus1,N/A,-13387358#3_0,N/A,7.56,no,N/A,No TLS ahead
8.15,bus2,N/A,405545584_1,N/A,7.62,no,N/A,No TLS ahead
8.2,bus1,N/A,-13387358#3_0,N/A,7.6,no,N/A,No TLS ahead
8.2,bus2,N/A,405545584_1,N/A,7.65,no,N/A,No TLS ahead
8.25,bus1,N/A,-13387358#3_0,N/A,7.64,no,N/A,No TLS ahead
8.25,bus2,N/A,405545584_1,N/A,7.68,no,N/A,No TLS ahead
8.3,bus1,N/A,-13387358#3_0,N/A,7.67,no,N/A,No TLS ahead
8.3,bus2,N/A,405545584_1,N/A,7.74,no,N/A,No TLS ahead
8.35,bus1,N/A,-13387358#3_0,N/A,7.71,no,N/A,No TLS ahead
8.35,bus2,N/A,405545584_1,N/A,7.79,no,N/A,No TLS ahead
8.4,bus1,N/A,-13387358#3_0,N/A,7.74,no,N/A,No TLS ahead
